mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.509504210312913,1.386391697704909,,,,,,
,,40.74586283822093,-2.397649481340569,-2.5710949780602315,55.34707671912859,163.24004639881508,-0.5309612703906481
