timeshift KNphi inclination_EM log10_mej_dyn log10_mej_wind em_syserr luminosity_distance Ebv log_likelihood log_prior
-2.708796138907897 17.299340535875128 0.08548112284982684 -2.4475839762529548 -0.9678841680731245 2.610532906038771 38.464648218783324 0.0 -39.585870957892304 -13.240031806899463
-1.4066483487971109 31.284253179245194 0.7730992107414206 -2.7396254705669363 -1.2300166853662597 2.274171591743779 36.8903698900728 0.0 -37.704076156851784 -13.240031806899463
-1.2612246055305167 49.70114468242062 1.3325619799783348 -2.4700428458654473 -1.0108648793387682 1.9794666888915746 33.48555324905557 0.0 -36.69889174071295 -13.240031806899463
-3.7661656104939585 38.74818201891628 1.1381064635322302 -2.40793003953133 -1.0213896906021986 1.7292389762995697 20.875052668617062 0.0 -36.20127733622123 -13.240031806899463
-0.7965212483808566 27.08677601966658 0.1455223577942051 -2.9589543460088614 -1.2112854928073786 2.1844368573708914 46.92134923050466 0.0 -36.14746798363362 -13.240031806899463
-0.4528616677467987 30.586102789098007 0.8068391020154733 -2.679011454906344 -1.0411336833740727 2.160079461574825 48.38560437386583 0.0 -35.870619145047776 -13.240031806899463
-0.18955032055935916 24.743509756339876 0.48132214859912126 -2.6558585860543564 -1.052917934992342 1.8271340414691286 44.430312250184585 0.0 -35.828697920663146 -13.240031806899463
-0.7491257159750475 23.02557859211999 0.12856865064615886 -2.6941395337564136 -1.6281557189504816 1.4013418790747518 23.104117032833294 0.0 -34.91623492247964 -13.240031806899463
-1.9552409325460989 30.87635560647616 0.6115751506901046 -2.0160299326802553 -0.9554424144774458 1.7370202894940645 39.12145189505049 0.0 -34.739743084480466 -13.240031806899463
-1.142015603004105 28.629084621282825 0.7295209102327646 -2.314979318854809 -1.1118514383889717 1.7916391948606116 34.76040099170907 0.0 -34.69614808263817 -13.240031806899463
-0.8743165267654147 34.24845434299929 0.0770694657280056 -2.1540979839979317 -1.3190757676867721 1.6692831377202164 46.932762321764464 0.0 -34.49453085260101 -13.240031806899463
