,jd,mag,mag_unc,filter,limmag,programid
0,44244.074428457694,26.861877484874235,0.1,ps1__g,inf,0.0
1,44244.074428457694,26.709177731407614,0.1,ps1__r,inf,0.0
2,44244.074428457694,21.89583984378071,0.1,ps1__i,inf,0.0
3,44244.074428457694,28.819503268215964,0.1,2massh,inf,0.0
4,44244.074428457694,27.238801133395263,0.1,sdssu,inf,0.0
5,44244.074428457694,26.82195269049887,0.1,ps1__z,inf,0.0
6,44244.17442845769,25.288963686936313,0.1,ps1__r,inf,0.0
7,44244.17442845769,25.577637735444025,0.1,ps1__z,inf,0.0
8,44244.17442845769,25.744473101820855,0.1,ps1__g,inf,0.0
9,44244.17442845769,25.966090458704848,0.1,sdssu,inf,0.0
10,44244.17442845769,22.383229776847845,0.1,ps1__i,inf,0.0
11,44244.17442845769,27.12289005164899,0.1,2massh,inf,0.0
12,44244.2744284577,25.380562138575044,0.1,2massh,inf,0.0
13,44244.2744284577,24.038836558528015,0.1,ps1__r,inf,0.0
14,44244.2744284577,24.62514924644832,0.1,ps1__z,inf,0.0
15,44244.2744284577,24.84489209825669,0.1,ps1__g,inf,0.0
16,44244.2744284577,24.86490110656885,0.1,sdssu,inf,0.0
17,44244.2744284577,22.406753003962752,0.1,ps1__i,inf,0.0
18,44244.3744284577,24.42434646861596,0.1,2massh,inf,0.0
19,44244.3744284577,22.29310779806572,0.1,ps1__i,inf,0.0
20,44244.3744284577,24.06606269581574,0.1,ps1__z,inf,0.0
21,44244.3744284577,23.570274079795762,0.1,ps1__r,inf,0.0
22,44244.3744284577,24.496672678397584,0.1,ps1__g,inf,0.0
23,44244.3744284577,24.378853462187383,0.1,sdssu,inf,0.0
24,44244.474428457695,23.16099003789712,0.1,ps1__r,inf,0.0
25,44244.474428457695,21.861065903393765,0.1,ps1__i,inf,0.0
26,44244.474428457695,24.11141420259363,0.1,ps1__g,inf,0.0
27,44244.474428457695,24.200624734090532,0.1,sdssu,inf,0.0
28,44244.474428457695,23.814467108714503,0.1,2massh,inf,0.0
29,44244.474428457695,23.52650543005275,0.1,ps1__z,inf,0.0
30,44244.574428457694,23.26825961076366,0.1,2massh,inf,0.0
31,44244.574428457694,23.385526963639983,0.1,ps1__z,inf,0.0
32,44244.574428457694,21.751741391456893,0.1,ps1__i,inf,0.0
33,44244.574428457694,24.187711493542373,0.1,sdssu,inf,0.0
34,44244.574428457694,23.16074625844879,0.1,ps1__r,inf,0.0
35,44244.574428457694,24.067965196244472,0.1,ps1__g,inf,0.0
36,44244.67442845769,23.022040087802978,0.1,2massh,inf,0.0
