mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.2498765544189687,1.0739980375030649,0.7464414610421362,77.51458596678195,-2.2705132645311608,-1.0439562693538431,0.2539515626021862,0.07089582389177312,0.2866635848476083,0.2336238688036444,22.506262123751075,-2.2018607633477103,-0.5818409933087871,0.27167974589382454,0.2539515626021862,0.07089582389177312,0.01726709769927624,0.0,64373.33963400356
