luminosity_distance KNphi KNtheta timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
365.3676355339218 32.31532028306421 29.992155305470195 -1.445135796352697 -2.070618848512072 -2.3617014454610343 0.0 -306.1991582053939 -17.111347423968603
398.7653296969179 29.02013950352611 10.075766069070442 -1.6101844792794244 -2.0484796607816183 -2.388340665087631 0.0 -304.4175486740702 -17.111347423968603
350.64648683462553 27.002936082871788 41.090552535809174 -1.5554974967820212 -2.0690025824068154 -2.4638106512264795 0.0 -302.84371461921785 -17.111347423968603
389.70720262247306 29.86779869527242 13.667448382603126 -1.6029524220661844 -2.1407370485010855 -2.2982792701995316 0.0 -302.5515682140375 -17.111347423968603
404.3624457561041 43.66274478611418 10.484225465858934 -1.3915933684506079 -2.129557983698121 -2.3561751289370942 0.0 -302.5061790063885 -17.111347423968603
389.1953078388204 39.98951478633542 18.75023437241685 -1.3973720654341066 -2.209696163754745 -2.284907936090064 0.0 -302.40405063139895 -17.111347423968603
389.1721420967442 34.54945147243846 20.88871641526112 -1.5662189473823926 -2.0533770304551715 -2.2889184927413053 0.0 -301.64734804330453 -17.111347423968603
367.29401816609646 38.235269790522295 18.152251718223788 -1.611494571272304 -2.124733890992455 -2.3137915017506945 0.0 -301.083365065339 -17.111347423968603
389.7924403360993 41.52981779153946 14.672271933824018 -1.4340304468806886 -2.1635861158567904 -2.2690481692286375 0.0 -301.0315969495995 -17.111347423968603
394.064467147788 43.15790749501252 14.262955655951544 -1.5040328217621983 -2.153849155924572 -2.269979536834046 0.0 -301.0308174442347 -17.111347423968603
351.72033011744423 25.174460330824857 39.25502906812798 -1.6116413049362894 -2.060427492435243 -2.3890829349999056 0.0 -300.9477249402481 -17.111347423968603
393.86821970637845 36.38643301756002 5.450556111041145 -1.5598620711474085 -2.1917621660007023 -2.2839745227980366 0.0 -300.86459127584243 -17.111347423968603
371.0456593183766 32.918044575245936 18.980756484138595 -1.539100166556083 -2.1152548895805277 -2.4601670312514647 0.0 -300.84549633453145 -17.111347423968603
386.1873463280049 32.960960557588166 22.654128726498154 -1.5517175160421024 -2.1467807592495083 -2.2669607566432033 0.0 -300.7932196794354 -17.111347423968603
383.21541301370524 45.541531150365635 9.174775584637233 -1.3802752521914483 -2.239751676276801 -2.3576948543465455 0.0 -300.7013586003086 -17.111347423968603
377.4428694188374 32.74693077778473 33.6093379934974 -1.4954549158217243 -2.098974093273372 -2.2641326931704793 0.0 -300.6105812438469 -17.111347423968603
369.31135653018356 39.63830108654042 31.501141059807782 -1.4478980583728762 -2.14837756337144 -2.2794380708286193 0.0 -300.4986021514212 -17.111347423968603
358.3512748020093 29.561764300078835 36.070705316618564 -1.5679203026338395 -2.1316226065602217 -2.3173432030150956 0.0 -300.311245563685 -17.111347423968603
