mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.5205838240891834,1.4170063996433844,,,,,,
,,36.92388737449463,-2.4848130630621355,-2.9592050369372975,65.01097506404656,22.90592893505681,-0.8248877303138945
