mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.5233140544189687,1.1665906300956574,0.05529107725238182,158.94315739535332,-1.9381494637900578,-0.7123455805631255,0.12304247169309522,0.12474197773792697,0.21815147412096472,0.20481500453771642,32.94104473244673,-3.8570331771408135,-1.1247442191152388,0.44869457766435034,0.12304247169309522,0.12474197773792697,0.03494744099979289,0.0,64293.59334740064
