mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.3782822340497447,1.2349318288519908,,,,,,
,,55.79929127363534,-2.2181751211555527,-1.3691410043134757,23.839643411020532,39.96668873124235,-0.9539810741504344
