,jd,mag,mag_unc,filter,limmag,programid
0,44243.07060389568,26.758891689473874,0.1,ps1__g,inf,0.0
1,44243.07060389568,26.219978487792297,0.1,ps1__r,inf,0.0
2,44243.07060389568,31.494523784640045,0.1,ps1__i,inf,0.0
3,44243.07060389568,35.22419078387525,0.1,2massh,inf,0.0
4,44243.07060389568,26.78661240215824,0.1,sdssu,inf,0.0
5,44243.07060389568,27.813700647674843,0.1,ps1__z,inf,0.0
6,44243.170603895676,24.94991788305881,0.1,ps1__r,inf,0.0
7,44243.170603895676,25.672378125286293,0.1,ps1__z,inf,0.0
8,44243.170603895676,25.486888701011946,0.1,ps1__g,inf,0.0
9,44243.170603895676,25.795663611750825,0.1,sdssu,inf,0.0
10,44243.170603895676,28.360106753317375,0.1,ps1__i,inf,0.0
11,44243.170603895676,32.19791512392715,0.1,2massh,inf,0.0
12,44243.27060389568,29.185526453577637,0.1,2massh,inf,0.0
13,44243.27060389568,23.71554658075448,0.1,ps1__r,inf,0.0
14,44243.27060389568,23.86130281475007,0.1,ps1__z,inf,0.0
15,44243.27060389568,24.397905928211657,0.1,ps1__g,inf,0.0
16,44243.27060389568,25.043323850458865,0.1,sdssu,inf,0.0
17,44243.27060389568,25.67574160330246,0.1,ps1__i,inf,0.0
18,44243.37060389568,27.106603282998144,0.1,2massh,inf,0.0
19,44243.37060389568,24.57224751911803,0.1,ps1__i,inf,0.0
20,44243.37060389568,23.213833620415674,0.1,ps1__z,inf,0.0
21,44243.37060389568,23.081013514789543,0.1,ps1__r,inf,0.0
22,44243.37060389568,23.968133613455144,0.1,ps1__g,inf,0.0
23,44243.37060389568,24.616254275478653,0.1,sdssu,inf,0.0
24,44243.47060389568,22.394837416041103,0.1,ps1__r,inf,0.0
25,44243.47060389568,24.182405008291045,0.1,ps1__i,inf,0.0
26,44243.47060389568,23.48439779823052,0.1,ps1__g,inf,0.0
27,44243.47060389568,24.38022303444002,0.1,sdssu,inf,0.0
28,44243.47060389568,26.72726598608483,0.1,2massh,inf,0.0
29,44243.47060389568,22.788880742686718,0.1,ps1__z,inf,0.0
