mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.9943328649876564,1.3295250595334311,,,,,,
,,28.03699914359875,-1.964549052615932,-1.5124664306097029,73.12305074283427,82.70334678396834,-0.2573926471018293
