timeshift KNphi inclination_EM log10_mej_dyn log10_mej_wind em_syserr luminosity_distance Ebv log_likelihood log_prior
-2.7174369013411557 66.44997164289285 0.16861442683256256 -2.956786907779697 -1.5045715400759594 0.4212813541747129 75.75857039532588 0.0 -15.992492299808873 -13.240031806899463
-4.957624890312756 35.2538497750437 0.7003479480991651 -2.936466881163127 -1.655823180880878 0.7948958090247186 29.799824902456628 0.0 -13.389218168203959 -13.240031806899463
-1.1008547185079571 52.445187718141234 0.5713447384741891 -2.986398757727044 -1.4413423471083306 0.7814906129930462 102.3843234502218 0.0 -13.28805667520673 -13.240031806899463
-3.90244403968087 20.73879083699923 0.8584982207367743 -2.221907815637212 -0.9811393894212699 0.7085924085392858 97.44059005368909 0.0 -12.917373443532558 -13.240031806899463
-1.4977073336295144 25.711905952270673 0.5034427376326456 -2.9267588918139995 -1.2312840143185069 0.5660366869505925 132.4168483425321 0.0 -12.772548239101479 -13.240031806899463
-2.049217118708299 37.212913661335776 1.2734267568547066 -2.72644706188766 -1.2541677220733574 0.7889266269012707 85.87906858849549 0.0 -12.468174325398348 -13.240031806899463
-1.295631737334947 45.24923031299035 0.8984146548702812 -2.390081477774784 -1.0851281782179614 0.607147493731342 136.2700509834379 0.0 -12.259071423821018 -13.240031806899463
-4.80817086110388 57.25431280875075 0.7130391041158166 -2.688620250155009 -1.0034464071482745 0.44817040510812955 74.35441322378992 0.0 -12.205559422267863 -13.240031806899463
-6.823781897763142 22.045579415526046 0.4053080589827222 -2.4241376526102254 -1.5169322802814098 0.5160010911269739 23.289996236286704 0.0 -12.19384117905393 -13.240031806899463
-2.220603422059521 19.663296678571086 0.7923146872971221 -2.6873311080957776 -0.9573743264927652 0.3942307027852091 160.65003687835107 0.0 -12.109514047638037 -13.240031806899463
-4.769282424975306 25.810341539208785 0.7551139446173871 -2.3522641855002497 -0.9575361596433984 0.505740455073312 89.15380672539354 0.0 -12.00975942105961 -13.240031806899463
-2.3899222892016985 46.47638612706104 0.24718208729133082 -2.0583821887835843 -1.0219992493898156 0.5729045768486419 144.35011320405945 0.0 -11.98873529886518 -13.240031806899463
