,jd,mag,mag_unc,filter,limmag,programid
0,44242.17868385577,27.018956843230587,0.1,ps1__g,inf,0.0
1,44242.17868385577,26.37007598236776,0.1,ps1__r,inf,0.0
2,44242.17868385577,31.964363396873882,0.1,ps1__i,inf,0.0
3,44242.17868385577,27.717371777491373,0.1,2massh,inf,0.0
4,44242.17868385577,26.540413085310966,0.1,sdssu,inf,0.0
5,44242.17868385577,29.23853410583191,0.1,ps1__z,inf,0.0
6,44242.278683855766,25.207327099741164,0.1,ps1__r,inf,0.0
7,44242.278683855766,26.667407886495926,0.1,ps1__z,inf,0.0
8,44242.278683855766,25.665270098610733,0.1,ps1__g,inf,0.0
9,44242.278683855766,25.56063864963062,0.1,sdssu,inf,0.0
10,44242.278683855766,29.016624534710225,0.1,ps1__i,inf,0.0
11,44242.278683855766,26.538327332538472,0.1,2massh,inf,0.0
12,44242.37868385577,25.28597556993156,0.1,2massh,inf,0.0
13,44242.37868385577,23.860343046797215,0.1,ps1__r,inf,0.0
14,44242.37868385577,24.33269954396828,0.1,ps1__z,inf,0.0
15,44242.37868385577,24.42390516427131,0.1,ps1__g,inf,0.0
16,44242.37868385577,24.673130333962515,0.1,sdssu,inf,0.0
17,44242.37868385577,26.489307214329635,0.1,ps1__i,inf,0.0
18,44242.47868385577,25.193138078538464,0.1,2massh,inf,0.0
19,44242.47868385577,25.298191510935673,0.1,ps1__i,inf,0.0
20,44242.47868385577,23.20899082199379,0.1,ps1__z,inf,0.0
21,44242.47868385577,23.080182442849466,0.1,ps1__r,inf,0.0
22,44242.47868385577,23.858920034042917,0.1,ps1__g,inf,0.0
23,44242.47868385577,24.303629937507356,0.1,sdssu,inf,0.0
24,44242.57868385577,22.311731980419122,0.1,ps1__r,inf,0.0
25,44242.57868385577,24.860357869327736,0.1,ps1__i,inf,0.0
26,44242.57868385577,23.295076097281505,0.1,ps1__g,inf,0.0
27,44242.57868385577,24.24577150906216,0.1,sdssu,inf,0.0
