mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.2379028715153078,1.2080475362483287,,,,,,
,,69.67549949680944,-2.348550576709421,-1.2983777487401964,14.3274395004088,26.528613915077415,0.7015358865647805
