KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift Ebv log_likelihood log_prior
20.00113606452942 -1.5635032653808594 -1.17302405834198 0.9342920064926147 40.30878961086273 -0.7297481298446655 0.0 -192.54328120284777 -5.480638923341989
52.056641578674316 -2.8154876232147217 -1.1788569688796997 0.9299635362625122 40.32365262508392 -0.11454367637634277 0.0 -191.18649528493427 -5.480638923341989
23.291757494364234 -2.899111918160771 -1.3703338858762049 0.93651193226012 37.84430244645491 -0.19947993062613567 0.0 -191.01229341643605 -5.480638923341989
67.68572386626344 -1.416566642687882 -0.6875226201806184 0.9474380850022632 42.10071540034783 -1.8482496383169058 0.0 -190.25093653184447 -5.480638923341989
15.167326959797261 -2.979378620917915 -1.170900130346653 0.9361144852838601 40.99633851222936 -1.9317432848647056 0.0 -190.2204358356598 -5.480638923341989
68.13713860936258 -2.8558747539582408 -1.0229246255106879 0.9430321591844103 39.99832184127722 -1.9194745327764182 0.0 -190.17696773570088 -5.480638923341989
44.344743490219116 -2.033260226249695 -0.9020234942436218 0.9145114040374757 38.969882130622864 -0.6479967832565308 0.0 -189.64970595031795 -5.480638923341989
41.42593208018606 -1.0396293905291933 -1.0237120954405472 0.9283073443268902 41.06167816513033 -1.99026607615228 0.0 -189.64075619591102 -5.480638923341989
63.92621025721957 -2.126360331050687 -0.708107683371229 0.9209289537714935 44.55846278383092 -0.3856350625553895 0.0 -189.5254806319205 -5.480638923341989
41.973905685682126 -2.657249525755072 -0.7731921618740927 0.9239914189393618 40.66706982635348 -1.9381915581411604 0.0 -189.35787031642354 -5.480638923341989
27.75752305984497 -1.2544128894805908 -1.0406098067760468 0.949936647415161 35.09944796562195 -1.6008747816085815 0.0 -189.33723934722158 -5.480638923341989
59.975015315366385 -1.5642342326068062 -0.6184747070367531 0.9153714749887418 37.28568258436164 -1.7414710201640886 0.0 -189.26642875609957 -5.480638923341989
49.49381358967497 -1.3717007871662656 -1.0168769384679939 0.9195410364838007 44.88877966338909 -1.2515042337188793 0.0 -189.259732895281 -5.480638923341989
32.36682057380676 -1.6944270133972168 -1.2632823288440704 0.9339288258552552 36.962812542915344 -1.2637836933135986 0.0 -189.20761117500658 -5.480638923341989
52.42894649505615 -1.4846444129943848 -0.7294217050075531 0.913487811088562 38.73443901538849 -1.3154852390289307 0.0 -189.1837044444724 -5.480638923341989
61.98789271911736 -1.7462416774666223 -0.8101075523462793 0.917620952206718 36.92231601201509 -0.9406003320983047 0.0 -189.16646415801713 -5.480638923341989
50.823966087916965 -2.030134690506666 -0.9373361595971139 0.9440040359218494 35.259078411210204 -0.908116507846485 0.0 -189.09618772107706 -5.480638923341989
68.65344367676994 -2.672523097746456 -1.1695086210728396 0.9488851178771748 43.58245392620074 -0.5848143202223444 0.0 -189.06245220134537 -5.480638923341989
49.22246300353261 -2.471673577494995 -0.8626306279397422 0.9357669909618084 44.72557500536946 -0.41280616136204906 0.0 -189.00623845628792 -5.480638923341989
33.56479655337226 -1.5766758185264862 -1.0158492126727428 0.9401298809143935 41.527682949043225 -0.6822755790533224 0.0 -189.00419348361726 -5.480638923341989
44.75740571712234 -2.838039274388992 -0.9795853428822312 0.9383812270210193 38.7940477506396 -1.2102968375661805 0.0 -188.99587540338672 -5.480638923341989
50.31074300707174 -2.8934233706941996 -1.1115068303284186 0.9416834782684845 41.20192147329102 -0.36074832594277884 0.0 -188.96035033328897 -5.480638923341989
22.478975739695017 -2.4751971148508556 -0.9270223120513021 0.9379472848455811 44.900490189063795 -0.7164713396714693 0.0 -188.90730791984646 -5.480638923341989
34.62885530920097 -2.5769290225554866 -1.1552732178639418 0.935863331115638 40.81267365695275 -1.734707438118163 0.0 -188.89308163628903 -5.480638923341989
68.59604218178688 -2.487408318396823 -0.8150043271599241 0.9498093751020691 44.25243586521107 -1.6849294378103834 0.0 -188.887454915891 -5.480638923341989
67.30605715164941 -1.6304234692190416 -0.7172378754059086 0.9279738436592828 36.81329741066035 -1.5094225007606032 0.0 -188.84899549551582 -5.480638923341989
55.447921265165775 -1.1631026221061185 -0.8878058705480574 0.9388244466677572 36.46445554937722 -1.9984091225809688 0.0 -188.8194532277341 -5.480638923341989
67.5806310803219 -2.950375311738435 -0.9938121216218851 0.936939447446165 39.68171480854651 -1.4857024329262938 0.0 -188.73482514344002 -5.480638923341989
42.70272174026397 -2.0435610537841984 -0.8551335287726234 0.9221205806592627 39.81990767796489 -0.8682883848504979 0.0 -188.63559355742314 -5.480638923341989
34.79411244392395 -2.007070302963257 -1.165271282196045 0.9204648971557617 39.34785187244415 -1.4473795890808105 0.0 -188.52893925815113 -5.480638923341989
68.63926961861466 -2.589733801505294 -1.0543484624087642 0.9305441587479932 38.83116887345946 -1.167988145261513 0.0 -188.51585306634664 -5.480638923341989
53.562444353713175 -1.8448358317292874 -0.9504167812908162 0.9434444140709344 39.754118195297934 -0.2972087976859652 0.0 -188.48166426108193 -5.480638923341989
72.52133778627328 -1.5889584180320449 -0.587512456863152 0.9278261353451529 41.9704762008296 -1.7700645207251886 0.0 -188.44059507042485 -5.480638923341989
50.602426528930664 -1.5528171062469482 -1.0205821990966797 0.9190089201927185 35.8220100402832 -1.766294240951538 0.0 -188.40842207894931 -5.480638923341989
47.85214315066096 -1.6440176560622939 -1.0795455121227557 0.9315943288920047 37.71156750217099 -0.49421799638628294 0.0 -188.4070568939503 -5.480638923341989
62.67354439434836 -2.8717777844971204 -1.2787031656125196 0.9360219442017257 38.51881515070952 -0.281735435211921 0.0 -188.34013017730567 -5.480638923341989
60.93317585913396 -1.5721066297150823 -0.7989389354212544 0.9338565097035033 36.90614915073511 -1.1677333029166483 0.0 -188.29812459011097 -5.480638923341989
49.87313666717028 -1.0397774735136536 -0.9293040391028908 0.9237967768675023 40.55241077483405 -1.5165704437468497 0.0 -188.23938165323838 -5.480638923341989
66.42719471316475 -2.5260532389728163 -0.7418004366248976 0.9274202053976052 44.15635960098839 -1.6886106919603754 0.0 -188.22251025479827 -5.480638923341989
37.43567570845271 -2.1320888588567932 -0.8734622905438645 0.9279156019909015 44.20632732856208 -0.4651416229056937 0.0 -188.20783312295825 -5.480638923341989
33.44037625229315 -2.058850243393993 -1.1232944612906781 0.9356458430970866 40.283077560822335 -0.25256876735396383 0.0 -188.19745852935958 -5.480638923341989
65.22288974146814 -1.415346636458485 -0.7140092844254013 0.9103691945433159 38.09005166482834 -1.907677180071908 0.0 -188.18679567733457 -5.480638923341989
43.876447847424735 -1.973242481330462 -0.7219820457568566 0.943733372197998 40.71118853426745 -1.2610072503545804 0.0 -188.17816686144891 -5.480638923341989
37.29685214407172 -2.899814563604739 -1.0447528470526286 0.9276284436549359 42.6720424867061 -0.6239943646466755 0.0 -188.16938367586312 -5.480638923341989
27.218274293890016 -2.8645043653959528 -1.1201271848743517 0.9408117509392074 41.78243298723293 -1.9587332774661053 0.0 -188.16131676191128 -5.480638923341989
