ts,range,min_range,max_range
-0.033397662037037035,1.0202091485556084,1.0202091485556084,1.0202091485556084
-2.083974490740741,1.8448727410708687,1.8448727410708687,1.8448727410708687
-3.9797808217592596,2.0733997572046077,2.0733997572046077,2.0733997572046077
-0.05217699074074074,1.2480396094429118,1.2480396094429118,1.2480396094429118
-2.0870979745370373,1.7667016384907783,1.7667016384907783,1.7667016384907783
-3.9880676504629626,2.439219686699124,2.439219686699124,2.439219686699124
-0.07495260416666666,0.4121081535066318,0.4121081535066318,0.4121081535066318
-2.009708229166667,0.8495250186608989,0.8495250186608989,0.8495250186608989
-3.9765751620370366,1.63951681698886,1.63951681698886,1.63951681698886
0.03999174768518518,0.6580329689726019,0.6580329689726019,0.6580329689726019
-2.0119296412037038,2.322758850450285,2.322758850450285,2.322758850450285
-3.974205185185185,2.28780356822402,2.28780356822402,2.28780356822402
-0.051411516203703704,0.9508045634522855,0.9508045634522855,0.9508045634522855
-2.0654749305555558,1.5385248927424184,1.5385248927424184,1.5385248927424184
-4.036592696759259,1.4026721892022165,1.4026721892022165,1.4026721892022165
-0.012745266203703705,1.1749174942304157,1.1749174942304157,1.1749174942304157
-2.0891789699074073,1.754955984265595,1.754955984265595,1.754955984265595
-3.9972655092592593,1.6422530152169945,1.6422530152169945,1.6422530152169945
0.07656361111111111,0.8075780839757161,0.8075780839757161,0.8075780839757161
-2.0015873842592593,2.4472309484747794,2.4472309484747794,2.4472309484747794
0.05663519675925926,0.8566898614177665,0.8566898614177665,0.8566898614177665
-1.9268767592592593,1.7775962776836813,1.7775962776836813,1.7775962776836813
-3.9701392245370366,1.8523280182206707,1.8523280182206707,1.8523280182206707
0.013244293981481482,0.49274491859314085,0.49274491859314085,0.49274491859314085
-2.0822510069444444,1.0702246964529536,1.0702246964529536,1.0702246964529536
-4.015352430555556,1.3210983686078515,1.3210983686078515,1.3210983686078515
-2.050036921296296,2.1087611631805028,2.1087611631805028,2.1087611631805028
0.013295798611111112,0.7328809362831914,0.7328809362831914,0.7328809362831914
-2.004010324074074,1.374066259945657,1.374066259945657,1.374066259945657
-4.070911203703703,1.5947305935862675,1.5947305935862675,1.5947305935862675
-1.9692842824074075,2.4778982637692684,2.4778982637692684,2.4778982637692684
-0.013587824074074075,0.5771488252715686,0.5771488252715686,0.5771488252715686
-1.960857025462963,1.0343101184898993,1.0343101184898993,1.0343101184898993
-3.9764842939814815,1.3165142001175303,1.3165142001175303,1.3165142001175303
-1.9159625578703705,2.7870382301076697,2.7870382301076697,2.7870382301076697
0.08530685185185184,0.9885555443027335,0.9885555443027335,0.9885555443027335
-2.061919212962963,1.4985841620805889,1.4985841620805889,1.4985841620805889
-4.031222858796297,1.6061324827140706,1.6061324827140706,1.6061324827140706
0.08448203703703704,0.7389465882581578,0.7389465882581578,0.7389465882581578
-2.0536263078703705,1.525876168018282,1.525876168018282,1.525876168018282
-3.946600625,1.5721466930252301,1.5721466930252301,1.5721466930252301
-0.08722069444444445,0.9490866267581686,0.9490866267581686,0.9490866267581686
-1.9594348379629631,1.8626946056169764,1.8626946056169764,1.8626946056169764
-4.093247650462963,2.4766373510929958,2.4766373510929958,2.4766373510929958
0.056208344907407407,0.7978761833631671,0.7978761833631671,0.7978761833631671
-1.9933272453703703,1.981139553240402,1.981139553240402,1.981139553240402
-3.949230625,2.498983324385705,2.498983324385705,2.498983324385705
-1.9443511226851853,2.452669235877088,2.452669235877088,2.452669235877088
-3.938475648148148,2.2817932259735,2.2817932259735,2.2817932259735
0.042743692129629626,0.5606826187162932,0.5606826187162932,0.5606826187162932
-1.9563671875,1.0775144260911904,1.0775144260911904,1.0775144260911904
-4.015199837962963,1.5584889075343487,1.5584889075343487,1.5584889075343487
-1.9597707870370369,2.3255332159253816,2.3255332159253816,2.3255332159253816
-0.09905761574074073,0.6083652883205807,0.6083652883205807,0.6083652883205807
-1.951097974537037,1.0617263384934854,1.0617263384934854,1.0617263384934854
-3.9920677199074075,1.5068590017168901,1.5068590017168901,1.5068590017168901
0.03004002314814815,1.0031967094127516,1.0031967094127516,1.0031967094127516
-2.007243773148148,1.7185420260111826,1.7185420260111826,1.7185420260111826
-4.0710689930555555,1.642032066171701,1.642032066171701,1.642032066171701
-0.04909178240740741,0.9387823132640905,0.9387823132640905,0.9387823132640905
-2.025881574074074,1.560541822443974,1.560541822443974,1.560541822443974
-4.040758321759259,1.691327968542116,1.691327968542116,1.691327968542116
-0.09527768518518519,0.8955276478974246,0.8955276478974246,0.8955276478974246
-2.020766400462963,2.1807940540812005,2.1807940540812005,2.1807940540812005
-4.098183032407408,2.329991698686746,2.329991698686746,2.329991698686746
