luminosity_distance timeshift log10_mej log10_vej log10_Xlan inclination_EM em_syserr Ebv log_likelihood log_prior
59.94161172673354 -0.2857445251234978 -1.2249406328238506 -0.9912901969877698 -6.773076907728035 1.2483325377819292 0.4263577095043642 0.0 -18.414950144609435 -11.75698202984055
136.46284804147916 -0.3909368124713275 -0.5681628706132988 -0.7743450712561364 -7.413651072629341 0.7023260581386034 0.4144263624034362 0.0 -15.538746964997227 -11.75698202984055
64.50052081772392 -0.27611564419589385 -1.273494021230508 -1.0984314159480324 -7.0678938093097186 0.34550244550591114 0.4622880524077756 0.0 -15.405720905476418 -11.75698202984055
114.28471809163281 -0.42576236303705617 -0.7156399282638359 -0.9891512573880201 -7.387336962204198 0.493924465678775 0.4931304322929567 0.0 -14.73083698345697 -11.75698202984055
70.52023816183294 -0.28398037453137803 -1.0420060814306589 -0.7933735402054811 -6.881757830184853 0.42532333972424907 0.4116279791205253 0.0 -14.04721466145496 -11.75698202984055
83.15051142078713 -0.3367047604665174 -0.7065118676764128 -0.7970724072026306 -8.45258377143628 0.7987645507093687 0.564017966830858 0.0 -13.930509020513362 -11.75698202984055
103.9912578143695 -0.3571463187629069 -0.7896188640941242 -1.0333576259423718 -6.633442434619175 0.21336009960953156 0.4281300264056151 0.0 -13.881851848437591 -11.75698202984055
98.46149113429635 -0.3302682879787051 -0.7650950600646724 -0.8286683444323815 -8.410617719605243 0.6164569803302858 0.5662184283257683 0.0 -13.874643109850291 -11.75698202984055
66.6544490382092 -0.3277620300468387 -1.393640918713522 -1.1605111315417906 -6.895078002119876 0.6958037690727593 0.4897640582280379 0.0 -13.373161356574549 -11.75698202984055
62.10575495660194 -0.2714832335855286 -1.3318113307069712 -1.0435861753778117 -6.997082699679908 0.984577943600308 0.4627575463560011 0.0 -13.170049351025538 -11.75698202984055
99.26829255542182 -0.2818209746726579 -0.531205807398242 -0.7042523608896571 -7.044893689046188 0.5835293732588547 0.4517445115986832 0.0 -13.101572409165517 -11.75698202984055
94.51309771569346 -0.34925083968083026 -0.6481769682621321 -0.7990292338974702 -7.574125532586209 0.388446876545774 0.3760390372713646 0.0 -13.040859839334843 -11.75698202984055
78.76090992692089 -0.356036777477688 -0.8952908141512448 -0.9436929119577402 -8.757212739611601 0.8601716067360216 0.5292583921384917 0.0 -12.987443719833289 -11.75698202984055
71.17406518701523 -0.3418974063737412 -1.1617997202991361 -0.9573404025914077 -7.720538954999875 1.4517470424283139 0.363029924797179 0.0 -12.921336618914271 -11.75698202984055
93.58608368029124 -0.3536479111059805 -0.7318085309707891 -0.8941397652171851 -6.811769254296108 0.7388972944611 0.3239478263706228 0.0 -12.868789582150775 -11.75698202984055
58.97398350069044 -0.29056813708310436 -1.5853709712976733 -1.1397527002023442 -6.775920785501494 0.8009419526031187 0.3480210941644216 0.0 -12.854584369805513 -11.75698202984055
119.02152283079961 -0.3783508814804346 -0.7600940062190786 -0.8641791540588526 -7.460237837759046 1.0949921662958235 0.34583538962022015 0.0 -12.769578783646907 -11.75698202984055
111.32234580810803 -0.3595698682284887 -0.6646891251768334 -0.9070810565864136 -6.743197439110196 1.0883083130160536 0.503019482716107 0.0 -12.72801370733414 -11.75698202984055
51.08583564326013 -0.21423012114678652 -1.519389063344066 -1.0412268178484327 -8.129920284098105 0.307815322643245 0.4016232844898544 0.0 -12.713746273946265 -11.75698202984055
67.90547010466534 -0.2891879976751781 -1.0942018496780617 -1.0563605917930587 -8.157632829414702 0.7462359853222857 0.4943063280879196 0.0 -12.669616007661523 -11.75698202984055
68.74674072096289 -0.2935577720663902 -1.2975349411072652 -0.9375594860154336 -6.786419610656966 0.42560119208373787 0.39840073789579217 0.0 -12.662547402231585 -11.75698202984055
77.53983972725428 -0.3809215499591678 -0.7245159946606776 -0.9380289222280057 -8.656307309493378 0.6101006144123972 0.45320468319118845 0.0 -12.642345658067466 -11.75698202984055
84.26239743068675 -0.27115425336155763 -1.0459064409189573 -0.9752324003768912 -7.026024320867237 0.9548269951697568 0.4522703078658362 0.0 -12.628882312134568 -11.75698202984055
59.731731455711525 -0.27200169145756536 -1.421937393047882 -0.9745991332221055 -7.804181007967852 1.1790214857553338 0.4703060825267297 0.0 -12.583008856194642 -11.75698202984055
123.46799617155675 -0.402772369303916 -0.6577450385088359 -0.9890950338109915 -7.275198309048243 1.0406862859739445 0.39225191151364763 0.0 -12.563438185639823 -11.75698202984055
40.738683997976395 -0.2884122651062144 -1.7482962673266123 -1.2282555304373097 -8.173727505812625 0.36291609158231863 0.46532161357196933 0.0 -12.537806759896563 -11.75698202984055
87.2225825334894 -0.33435677852111034 -0.8518617725742832 -0.9446613942694023 -6.745378115309702 0.8181010779768512 0.368836939559613 0.0 -12.465970664498064 -11.75698202984055
63.139924906862184 -0.28390893759094116 -1.4455965025895865 -1.171787731744596 -6.6858472415725 0.6254094146803406 0.33621591386057215 0.0 -12.44556239774553 -11.75698202984055
60.526238789664774 -0.3164089193287003 -1.4104179420715548 -1.1775677943397915 -7.418402183635328 0.24460485662906087 0.3428678933918652 0.0 -12.349334772578153 -11.75698202984055
99.69504019672158 -0.39415208144411196 -0.742335438327276 -0.969795693047071 -7.710477997520994 1.3816323519542661 0.4111315492674534 0.0 -12.322708533882636 -11.75698202984055
67.61705383733474 -0.269195566742253 -0.8731113402602877 -0.8555772491242947 -8.594501218910702 0.7228329910865313 0.500094638686368 0.0 -12.254134918157561 -11.75698202984055
108.81008805218528 -0.42004568301364387 -0.7166504371539562 -0.9976811000034387 -7.8110538550296535 0.6677182772203969 0.35359476348439334 0.0 -12.104355733199323 -11.75698202984055
51.801469427355244 -0.22971738734842795 -1.4355894757610113 -1.0776618958965276 -8.220211059158567 0.053461201530034405 0.44200222517633797 0.0 -12.07709334140432 -11.75698202984055
