,jd,mag,mag_unc,filter,limmag,programid
0,44242.33163375558,25.030827672800882,0.1,ps1__g,inf,0.0
1,44242.33163375558,26.10675839465202,0.1,ps1__r,inf,0.0
2,44242.33163375558,24.559246332638548,0.1,ps1__i,inf,0.0
3,44242.33163375558,27.123869720062725,0.1,2massh,inf,0.0
4,44242.33163375558,25.784304937346043,0.1,sdssu,inf,0.0
5,44242.33163375558,26.343560304382073,0.1,ps1__z,inf,0.0
6,44242.43163375558,24.420574375446996,0.1,ps1__r,inf,0.0
7,44242.43163375558,24.66403838507674,0.1,ps1__z,inf,0.0
8,44242.43163375558,23.859111015539685,0.1,ps1__g,inf,0.0
9,44242.43163375558,24.34308734435107,0.1,sdssu,inf,0.0
10,44242.43163375558,23.7250618366135,0.1,ps1__i,inf,0.0
11,44242.43163375558,24.20474015074095,0.1,2massh,inf,0.0
12,44242.531633755585,21.213984597870347,0.1,2massh,inf,0.0
13,44242.531633755585,22.62139948164813,0.1,ps1__r,inf,0.0
14,44242.531633755585,23.137806476028874,0.1,ps1__z,inf,0.0
15,44242.531633755585,22.7463072289713,0.1,ps1__g,inf,0.0
16,44242.531633755585,23.097348508337898,0.1,sdssu,inf,0.0
17,44242.531633755585,22.726399275166607,0.1,ps1__i,inf,0.0
18,44242.63163375558,20.908948016378996,0.1,2massh,inf,0.0
19,44242.63163375558,22.35717538112455,0.1,ps1__i,inf,0.0
20,44242.63163375558,22.47250066738683,0.1,ps1__z,inf,0.0
21,44242.63163375558,21.865844169817365,0.1,ps1__r,inf,0.0
22,44242.63163375558,22.25589201525286,0.1,ps1__g,inf,0.0
23,44242.63163375558,22.609305265053223,0.1,sdssu,inf,0.0
24,44242.73163375558,21.088352270234044,0.1,ps1__r,inf,0.0
25,44242.73163375558,21.997761650826124,0.1,ps1__i,inf,0.0
26,44242.73163375558,21.584216663087172,0.1,ps1__g,inf,0.0
27,44242.73163375558,22.36563145641132,0.1,sdssu,inf,0.0
28,44242.73163375558,20.341899471409224,0.1,2massh,inf,0.0
29,44242.73163375558,21.793450814254385,0.1,ps1__z,inf,0.0
30,44242.83163375558,20.041647115431033,0.1,2massh,inf,0.0
31,44242.83163375558,21.63260462977214,0.1,ps1__z,inf,0.0
32,44242.83163375558,21.918516602113474,0.1,ps1__i,inf,0.0
33,44242.83163375558,22.292285803129847,0.1,sdssu,inf,0.0
34,44242.83163375558,20.80716452201855,0.1,ps1__r,inf,0.0
35,44242.83163375558,21.26854743264147,0.1,ps1__g,inf,0.0
36,44242.93163375558,20.11633961685584,0.1,2massh,inf,0.0
37,44242.93163375558,20.71755853027637,0.1,ps1__r,inf,0.0
38,44242.93163375558,21.2038342789707,0.1,ps1__g,inf,0.0
39,44242.93163375558,21.12152715560163,0.1,ps1__z,inf,0.0
40,44242.93163375558,21.583446224207382,0.1,ps1__i,inf,0.0
41,44242.93163375558,22.326099604260797,0.1,sdssu,inf,0.0
42,44243.031633755585,20.93469240145326,0.1,ps1__z,inf,0.0
43,44243.031633755585,20.230026387299205,0.1,2massh,inf,0.0
44,44243.031633755585,20.567259222042072,0.1,ps1__r,inf,0.0
45,44243.031633755585,21.574891027793363,0.1,ps1__i,inf,0.0
46,44243.031633755585,22.278885987938388,0.1,sdssu,inf,0.0
47,44243.031633755585,20.954682117409533,0.1,ps1__g,inf,0.0
48,44243.13163375558,20.822301428062786,0.1,ps1__z,inf,0.0
49,44243.13163375558,20.492409024585797,0.1,2massh,inf,0.0
50,44243.13163375558,20.469688491399136,0.1,ps1__r,inf,0.0
51,44243.13163375558,21.558600966241833,0.1,ps1__i,inf,0.0
52,44243.13163375558,20.70837041789675,0.1,ps1__g,inf,0.0
53,44243.13163375558,22.504269596299057,0.1,sdssu,inf,0.0
54,44243.23163375558,20.55239693009144,0.1,2massh,inf,0.0
55,44243.23163375558,22.36841935198636,0.1,sdssu,inf,0.0
56,44243.23163375558,21.064743853908723,0.1,ps1__z,inf,0.0
57,44243.23163375558,20.75583302259371,0.1,ps1__r,inf,0.0
58,44243.23163375558,20.713974135326616,0.1,ps1__g,inf,0.0
59,44243.23163375558,21.545532734631852,0.1,ps1__i,inf,0.0
60,44243.33163375558,20.959462204483742,0.1,2massh,inf,0.0
61,44243.33163375558,22.550081334214006,0.1,sdssu,inf,0.0
62,44243.33163375558,20.436226065892047,0.1,ps1__r,inf,0.0
63,44243.33163375558,20.56278496492918,0.1,ps1__g,inf,0.0
64,44243.33163375558,20.87735689964509,0.1,ps1__z,inf,0.0
65,44243.33163375558,21.504946072555807,0.1,ps1__i,inf,0.0
66,44243.43163375558,20.55564507945407,0.1,ps1__g,inf,0.0
