,jd,mag,mag_unc,filter,limmag,programid
0,44243.185968881764,26.436568042973587,0.1,ps1__g,inf,0.0
1,44243.185968881764,26.112660608754872,0.1,ps1__r,inf,0.0
2,44243.185968881764,22.438988099759822,0.1,ps1__i,inf,0.0
3,44243.185968881764,19.914124185981013,0.1,2massh,inf,0.0
4,44243.185968881764,27.238571857506464,0.1,sdssu,inf,0.0
5,44243.185968881764,28.394108372991198,0.1,ps1__z,inf,0.0
6,44243.28596888176,24.943293251009663,0.1,ps1__r,inf,0.0
7,44243.28596888176,26.119504141619156,0.1,ps1__z,inf,0.0
8,44243.28596888176,25.09074567974228,0.1,ps1__g,inf,0.0
9,44243.28596888176,25.88165972151949,0.1,sdssu,inf,0.0
10,44243.28596888176,22.704645186476412,0.1,ps1__i,inf,0.0
11,44243.28596888176,20.609925510198817,0.1,2massh,inf,0.0
12,44243.38596888177,21.143097987446847,0.1,2massh,inf,0.0
13,44243.38596888177,23.633585871806577,0.1,ps1__r,inf,0.0
14,44243.38596888177,24.11601353054194,0.1,ps1__z,inf,0.0
15,44243.38596888177,23.852623062746847,0.1,ps1__g,inf,0.0
16,44243.38596888177,24.734644187163997,0.1,sdssu,inf,0.0
17,44243.38596888177,22.56213938800486,0.1,ps1__i,inf,0.0
18,44243.48596888177,23.112719906020185,0.1,2massh,inf,0.0
19,44243.48596888177,22.326080890595463,0.1,ps1__i,inf,0.0
20,44243.48596888177,23.31963220016046,0.1,ps1__z,inf,0.0
21,44243.48596888177,23.065948366022315,0.1,ps1__r,inf,0.0
22,44243.48596888177,23.341131352656138,0.1,ps1__g,inf,0.0
23,44243.48596888177,23.98844496146554,0.1,sdssu,inf,0.0
24,44243.585968881765,22.520082286917756,0.1,ps1__r,inf,0.0
25,44243.585968881765,21.81680757308787,0.1,ps1__i,inf,0.0
26,44243.585968881765,22.79552678906025,0.1,ps1__g,inf,0.0
27,44243.585968881765,23.47919270567445,0.1,sdssu,inf,0.0
28,44243.585968881765,23.420147430207546,0.1,2massh,inf,0.0
29,44243.585968881765,22.813063944502836,0.1,ps1__z,inf,0.0
30,44243.685968881764,22.874588403797233,0.1,2massh,inf,0.0
31,44243.685968881764,22.68246013738984,0.1,ps1__z,inf,0.0
32,44243.685968881764,21.66661306134364,0.1,ps1__i,inf,0.0
33,44243.685968881764,23.23249768331666,0.1,sdssu,inf,0.0
34,44243.685968881764,22.36625604100118,0.1,ps1__r,inf,0.0
