mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.8358140544189687,1.0277017412067684,0.36945034261136117,96.90234106882278,-1.4359755201908353,-0.755263663311439,0.22618296756086387,0.1016650546610039,0.34756323882684703,0.36270974137982176,33.3947309328248,-8.822550418520123,-0.6457119610507226,0.4088754078331303,0.22618296756086387,0.1016650546610039,0.02151767396349179,0.0,63771.2289754988
