,jd,mag,mag_unc,filter,limmag,programid
0,44243.08879079488,26.618696931292295,0.1,ps1__g,inf,0.0
1,44243.08879079488,24.902581810357063,0.1,ps1__r,inf,0.0
2,44243.08879079488,30.72374731480448,0.1,ps1__i,inf,0.0
3,44243.08879079488,23.71053376566318,0.1,2massh,inf,0.0
4,44243.08879079488,25.676920163870236,0.1,sdssu,inf,0.0
5,44243.08879079488,27.99572642128767,0.1,ps1__z,inf,0.0
6,44243.18879079488,23.89953382004976,0.1,ps1__r,inf,0.0
7,44243.18879079488,25.327701154224506,0.1,ps1__z,inf,0.0
8,44243.18879079488,24.963655119660086,0.1,ps1__g,inf,0.0
9,44243.18879079488,24.547594724788002,0.1,sdssu,inf,0.0
10,44243.18879079488,27.5399824605243,0.1,ps1__i,inf,0.0
11,44243.18879079488,23.300425219155258,0.1,2massh,inf,0.0
12,44243.28879079488,22.81423967569784,0.1,2massh,inf,0.0
13,44243.28879079488,22.805771835247366,0.1,ps1__r,inf,0.0
14,44243.28879079488,23.027415328280156,0.1,ps1__z,inf,0.0
15,44243.28879079488,23.547236071130385,0.1,ps1__g,inf,0.0
16,44243.28879079488,23.664580568440854,0.1,sdssu,inf,0.0
17,44243.28879079488,24.953054116460027,0.1,ps1__i,inf,0.0
18,44243.38879079488,23.633953871631327,0.1,2massh,inf,0.0
19,44243.38879079488,23.973748327525307,0.1,ps1__i,inf,0.0
20,44243.38879079488,22.003016088134327,0.1,ps1__z,inf,0.0
21,44243.38879079488,22.227635340524937,0.1,ps1__r,inf,0.0
22,44243.38879079488,23.081408672607196,0.1,ps1__g,inf,0.0
23,44243.38879079488,23.39598420423976,0.1,sdssu,inf,0.0
24,44243.48879079488,21.50488342714228,0.1,ps1__r,inf,0.0
25,44243.48879079488,23.699844795700567,0.1,ps1__i,inf,0.0
26,44243.48879079488,22.59545169009651,0.1,ps1__g,inf,0.0
27,44243.48879079488,23.337209746347426,0.1,sdssu,inf,0.0
28,44243.48879079488,23.600925327567765,0.1,2massh,inf,0.0
29,44243.48879079488,21.119829353831044,0.1,ps1__z,inf,0.0
30,44243.58879079488,23.247022146879882,0.1,2massh,inf,0.0
31,44243.58879079488,20.799393326070387,0.1,ps1__z,inf,0.0
32,44243.58879079488,23.49338507450864,0.1,ps1__i,inf,0.0
33,44243.58879079488,23.434985561527554,0.1,sdssu,inf,0.0
34,44243.58879079488,21.219361485693653,0.1,ps1__r,inf,0.0
35,44243.58879079488,22.414712731693538,0.1,ps1__g,inf,0.0
36,44243.68879079488,23.025847480368082,0.1,2massh,inf,0.0
37,44243.68879079488,21.093321430572587,0.1,ps1__r,inf,0.0
38,44243.68879079488,22.47233516269971,0.1,ps1__g,inf,0.0
39,44243.68879079488,20.19451866093239,0.1,ps1__z,inf,0.0
40,44243.68879079488,23.151493282558295,0.1,ps1__i,inf,0.0
41,44243.68879079488,23.630668702603682,0.1,sdssu,inf,0.0
42,44243.78879079488,19.897737624116584,0.1,ps1__z,inf,0.0
43,44243.78879079488,22.752488963431304,0.1,2massh,inf,0.0
44,44243.78879079488,20.917659579080897,0.1,ps1__r,inf,0.0
45,44243.78879079488,23.17960835878757,0.1,ps1__i,inf,0.0
46,44243.78879079488,23.775273322918334,0.1,sdssu,inf,0.0
47,44243.78879079488,22.34518155494831,0.1,ps1__g,inf,0.0
48,44243.88879079488,19.650222169016338,0.1,ps1__z,inf,0.0
49,44243.88879079488,22.559286113416626,0.1,2massh,inf,0.0
50,44243.88879079488,20.794998977254895,0.1,ps1__r,inf,0.0
51,44243.88879079488,23.160133854316726,0.1,ps1__i,inf,0.0
52,44243.88879079488,22.23654496582828,0.1,ps1__g,inf,0.0
53,44243.88879079488,24.210454040447583,0.1,sdssu,inf,0.0
54,44243.98879079488,22.24090414882625,0.1,2massh,inf,0.0
55,44243.98879079488,24.249041416655473,0.1,sdssu,inf,0.0
