    0.109935593605041504E+03    0.714739072322845459E+02    0.723538595438003540E+02    0.154965673993692366E+01   -0.370110821723937988E+01   -0.135254752635955811E+01   -0.235093745589256287E+01   -0.649909509694083276E+01
    0.191789782047271729E+03    0.345756375789642334E+02    0.222106003761291504E+02    0.137721028979912585E+01   -0.175584656000137329E+01   -0.160749673843383789E+01   -0.293931248784065247E+01   -0.620697505188705190E+01
    0.141647154179210929E+03    0.406008660103810186E+02    0.686568394398337460E+02    0.137920526930071885E+01   -0.347114384023041644E+01   -0.146581379097521292E+01   -0.264077710911707753E+01   -0.613722554186299440E+01
    0.197235326570120549E+03    0.478051872409190679E+02    0.678406127417206761E+02    0.128502849479163572E+01   -0.269263420136970044E+01   -0.294083046711123641E+01   -0.270992132506494565E+01   -0.575201248503577567E+01
    0.103404613125052023E+03    0.358285617516428090E+02    0.817321408789630937E+02    0.139260854722183858E+01   -0.231023156610147540E+01   -0.134302864318487059E+01   -0.182721261237069377E+01   -0.563159064171107104E+01
    0.133596577796451584E+03    0.530094411750962280E+02    0.737302262573508784E+02    0.786540205146712745E+00   -0.132705290215460980E+01   -0.243751713746022292E+01   -0.249701095547966512E+01   -0.559273038826074220E+01
    0.158375890609431025E+03    0.624670688441180388E+02    0.679634675371160739E+02    0.839962451748230365E+00   -0.188166616955876798E+01   -0.153260804708282783E+01   -0.292782430506375091E+01   -0.554697665540120433E+01
    0.120915977778091261E+03    0.578745396414671944E+02    0.463085121955703514E+02    0.125564422497772243E+01   -0.223139503651825111E+01   -0.156416115606989803E+01   -0.281762353544224853E+01   -0.550637081296899211E+01
    0.161892521381378174E+03    0.591520392894744873E+02    0.881758511066436768E+02    0.277101011911023043E+00   -0.228077840805053711E+01   -0.202060532569885254E+01   -0.142336565256118774E+01   -0.538983044074100626E+01
    0.142370474338531494E+03    0.414356446266174316E+02    0.143420881032943726E+02    0.753875752600936977E+00   -0.197033238410949707E+01   -0.232035124301910400E+01   -0.199381712079048157E+01   -0.519962040177029827E+01
    0.103267518669966734E+03    0.658642190348268173E+02    0.513480035260629393E+02    0.149158680734674087E+01   -0.221503802684289708E+01   -0.202123439859957443E+01   -0.276889416101975216E+01   -0.516076385383200265E+01
    0.159044754505157471E+03    0.661841046810150146E+02    0.432877314090728760E+02    0.969641074538346470E+00   -0.118643176555633545E+01   -0.288964450359344482E+01   -0.239374893903732300E+01   -0.510183131032553305E+01
