timeshift KNphi inclination_EM log10_mej_dyn log10_mej_wind em_syserr luminosity_distance Ebv log_likelihood log_prior
-0.7438602579502804 60.37427501166219 0.5214115234262553 -2.815339787537507 -0.9065791609052689 2.3484392898933018 31.40305574958584 0.0 -51.5773160852779 -13.240031806899463
-0.26749556548656983 50.248883099482846 0.882710971354487 -2.268090892456043 -0.9000905524179559 1.9369159813328627 58.90719200730813 0.0 -50.18729455312699 -13.240031806899463
-0.314067211868422 56.25391776931295 0.7642086789267358 -2.7899620020332367 -1.099410443694035 2.176263489977402 40.856530834445806 0.0 -50.07130698251234 -13.240031806899463
-0.07225084712911212 44.31262902855752 0.1251254188831547 -2.2030717621944853 -1.167577610900126 2.8168544705394205 50.72085557725591 0.0 -48.827600382678426 -13.240031806899463
-0.08949042296452614 25.220018986219085 0.26556323386947783 -1.8565170813240492 -1.3893129582594712 2.449675773881283 25.117206530461765 0.0 -48.35144446164584 -13.240031806899463
-0.09863178423610552 55.48614521063169 0.09630720545349179 -2.0826340635981997 -1.2323238924855358 2.4757591647023207 22.543276625720317 0.0 -47.81667839016186 -13.240031806899463
-0.06808921636640086 31.078889626660498 0.34247870648705525 -1.9275279382743669 -1.1070036447787448 2.6778808646490724 59.09285788096409 0.0 -47.78388026300134 -13.240031806899463
-0.0049664998471730115 65.29243932570938 0.4950073296552062 -2.712739613895888 -1.1893131909258194 2.332538935585463 46.577650965589676 0.0 -47.5275687508247 -13.240031806899463
-0.1001519090382672 19.831462277180332 0.017474627750262182 -1.7408159923945294 -1.108411546683448 2.5924284703351987 35.15221061577648 0.0 -47.24851684413722 -13.240031806899463
-0.054873558692576374 38.70318556694657 0.48343649894310053 -2.8829876762796567 -1.417608135901558 2.203226790211985 33.703181133042385 0.0 -47.20442785940026 -13.240031806899463
-0.04081962377364601 20.719148750462846 0.12901799022322158 -1.959787252071703 -0.9954491501546883 2.558614988367639 31.656335898291168 0.0 -47.140447294245284 -13.240031806899463
-0.022927524804551958 45.10438271982683 0.986946876229696 -2.5876882641933365 -1.2862277542639344 2.264967132138717 34.11648411742902 0.0 -46.94161581429911 -13.240031806899463
-0.16872149195516162 57.91791530474548 1.2171326292618183 -2.274906442358289 -1.0371413913767165 1.8378529872920253 26.916953096001553 0.0 -46.7596048837275 -13.240031806899463
