    0.183068161190875173E+03    0.309914455028596549E+02    0.169185515800505470E+02    0.146243115448432337E+01   -0.175832464537865141E+01   -0.277012400442858464E+01   -0.166800825300301669E+01   -0.287137780776812370E+02
    0.326144072443344612E+03    0.624641362497858736E+02    0.127432369049125214E+02    0.128406049889710561E+01   -0.153068142622073955E+01   -0.139783479435089242E+01   -0.149548326657520225E+01   -0.272454643679840594E+02
    0.187648357239115114E+03    0.680093355059578784E+02    0.504613414763982462E+02    0.145847570292433648E+01   -0.793015748089125339E+00   -0.238318824055003065E+01   -0.183875538395944127E+01   -0.272089606674767701E+02
    0.378034927724218448E+03    0.641877935491168046E+02    0.420628320799501196E+02    0.871636456824636863E+00   -0.100722942305250251E+01   -0.126676073407869971E+01   -0.112363077009126155E+01   -0.270489643001062028E+02
    0.141167897413830559E+03    0.719068620753073162E+02    0.253386218026916872E+02    0.138035866570455901E+01   -0.154490602122989662E+01   -0.167510941045508255E+01   -0.177648824551212670E+01   -0.270075391532373033E+02
    0.198846132376433246E+03    0.501534200152630731E+02    0.178150613447472637E+02    0.106502210263123076E+01   -0.437259171147661663E+00   -0.289068562576955923E+01   -0.223697635749521639E+01   -0.267784977225955956E+02
    0.477653305024300039E+03    0.412081074757493369E+02    0.249369876835245670E+02    0.700799769519849902E+00   -0.133029302837672603E+01   -0.238534757030083577E+01   -0.127482740475682821E+01   -0.265512031879055286E+02
    0.445789203204683531E+03    0.428292001435906116E+02    0.144692724094848053E+02    0.243556301698632460E+00   -0.149896275903247034E+01   -0.244151981505646809E+01   -0.123719287995105187E+01   -0.263958110262276016E+02
    0.484534329417564948E+03    0.332533663480813431E+02    0.241172157461687178E+02    0.964520552728002634E+00   -0.112907106788540723E+01   -0.202121736909466776E+01   -0.131816478556413763E+01   -0.263680113455497604E+02
    0.221539592791191836E+03    0.729255858930698793E+02    0.145870802400861237E+02    0.128939311867895912E+01   -0.206970895461918714E+00   -0.230682731113903872E+01   -0.206833448011126819E+01   -0.262854287182371955E+02
    0.181476621941328432E+03    0.387433499791406888E+02    0.452625343694896642E+02    0.423840541486110223E+00   -0.145334187242373525E+01   -0.273269784287027129E+01   -0.173813816958822498E+01   -0.262461627039230123E+02
    0.280043196431542412E+03    0.509948750824742376E+02    0.433900938573347545E+02    0.802812858065558910E+00   -0.188160136678847389E+01   -0.145396736225400947E+01   -0.123326153484455792E+01   -0.262351806592548371E+02
    0.241795323592451069E+03    0.497631383802816458E+02    0.254761405246631369E+02    0.667763015751328459E+00   -0.153881222938330020E+01   -0.161564369645813688E+01   -0.180589837440999923E+01   -0.261623228796147700E+02
    0.377602820912864217E+03    0.211523992765854381E+02    0.113495629568477145E+02    0.887989154666581348E+00   -0.195239761770837106E+01   -0.211012952246593644E+01   -0.138579391709684074E+01   -0.260121339998860819E+02
    0.273910268354300626E+03    0.198353595730284056E+02    0.888475756043510323E+01    0.107205888474959043E+01   -0.117519035406249106E+01   -0.296024433929692155E+01   -0.153965198256783431E+01   -0.258680358787442017E+02
    0.480238217931619829E+03    0.318968503413160924E+02    0.124835533028379206E+02    0.530846746512404266E+00   -0.113299948845809473E+01   -0.191461021788290608E+01   -0.136540257185975822E+01   -0.256633341879390073E+02
    0.147588406468624385E+03    0.338245008222751125E+02    0.248338856317180436E+02    0.127300666551244057E+01   -0.180985630633472860E+01   -0.297194445172034438E+01   -0.187445814734599892E+01   -0.256509464423032050E+02
    0.123685923567634561E+03    0.294465462409971650E+02    0.455372945824012305E+02    0.909834627592567391E+00   -0.155304965965533337E+01   -0.203450496635022660E+01   -0.261408011856608713E+01   -0.256033920923177689E+02
    0.152050111422807447E+03    0.659305030246414958E+02    0.584440984981144283E+02    0.661193372058620055E+00   -0.815250571476360042E+00   -0.247608799598105467E+01   -0.219473663208996195E+01   -0.255703160080885041E+02
    0.110805321513268638E+03    0.291949529951913576E+02    0.475545839840336839E+02    0.923602759205041979E+00   -0.166085763578770296E+01   -0.282005730575930480E+01   -0.255095725033714738E+01   -0.254528962110400769E+02
    0.228188310617454249E+03    0.655885202739138862E+02    0.260951012079098348E+02    0.124788731391706831E+01   -0.305236334114963315E+00   -0.214523437125636773E+01   -0.200706754327487813E+01   -0.254109833604336401E+02
    0.234354179443136417E+03    0.214690050012537732E+02    0.213168254684062717E+02    0.717799628764114739E+00   -0.940762322867827017E+00   -0.283829101486970226E+01   -0.170541364086610159E+01   -0.253834974642179176E+02
    0.325631343458383412E+03    0.620041834790253077E+02    0.329199375261683898E+02    0.901141796222200475E+00   -0.162706214454024667E+01   -0.167194024944778930E+01   -0.127364458615372089E+01   -0.253766253569178772E+02
    0.113928597035913356E+03    0.284683129875900853E+02    0.730893605141129683E+02    0.115959195992933828E+01   -0.125443335076356322E+01   -0.250626936027272729E+01   -0.206025525093898487E+01   -0.252863185641949961E+02
    0.235473534892040135E+03    0.515028201740186944E+02    0.199656660277000100E+02    0.716601777482613223E+00   -0.198746181742843131E+01   -0.106069548784724565E+01   -0.147043708549191132E+01   -0.252712229700389486E+02
    0.168586529532500577E+03    0.422457143120477738E+02    0.173926041101010540E+02    0.555024894510444899E+00   -0.965524961785330538E+00   -0.283900185856371179E+01   -0.241914608459885105E+01   -0.252519406469000316E+02
    0.367025842355288887E+03    0.346753776766068498E+02    0.489179582428885809E+02    0.458269177569192554E+00   -0.921340662634341889E+00   -0.245235278949381108E+01   -0.150384679068349447E+01   -0.250464054687873556E+02
    0.128603658504723853E+03    0.216929588621747627E+02    0.851356295989634191E+02    0.237530957104048784E+00   -0.134679023486405258E+01   -0.247665664424979681E+01   -0.241544500252039285E+01   -0.249456710769823786E+02
    0.248413056135177612E+03    0.273698580265045166E+02    0.149893534183502197E+02    0.116293787838869256E+01   -0.747000098228454590E+00   -0.262653946876525879E+01   -0.179389181733131409E+01   -0.248394663202573831E+02
    0.426687972626701367E+03    0.405519871147961481E+02    0.267583814113477629E+02    0.617220180880447944E+00   -0.160574910523285608E+01   -0.200949364160008548E+01   -0.135400144595517147E+01   -0.248150660443091411E+02
    0.474505457302455056E+03    0.209093459508985013E+02    0.361312800921741797E+02    0.131626172933756314E+01   -0.132956934731226961E+01   -0.122710372350731922E+01   -0.120402926850544367E+01   -0.247860822011970861E+02
    0.456001059509296681E+03    0.418194747183289621E+02    0.494631445622330546E+01    0.155025074649290318E+01   -0.134643777957094057E+01   -0.218317868776918500E+01   -0.126434751142072521E+01   -0.246912925407227242E+02
    0.426998951985598580E+03    0.266926500306312882E+02    0.469240137054739748E+01    0.498163963749627070E+00   -0.134248383788737602E+01   -0.208772688138256912E+01   -0.149233123149354263E+01   -0.246743198098236611E+02
    0.253172918075839419E+03    0.266998312759433176E+02    0.658783992125086257E+02    0.130526966543153367E+01   -0.147833644093188887E+01   -0.118268284341279317E+01   -0.162617071460041362E+01   -0.246151765558067908E+02
    0.245304493596551310E+03    0.264951078253044834E+02    0.603509909666731303E+02    0.117529796980409929E+01   -0.144551674080504533E+01   -0.206582747980661718E+01   -0.169493436026183897E+01   -0.245874587813339538E+02
    0.212874971150876377E+03    0.542522529903584712E+02    0.620383289847147097E+02    0.270995881228363988E+00   -0.112898935531616296E+01   -0.156994609547952835E+01   -0.154430290715804563E+01   -0.245269781327010605E+02
    0.296605895939994980E+03    0.390042166955457077E+02    0.245912569531568970E+02    0.113628188032562361E+01   -0.154266259548169771E+01   -0.218935899882822893E+01   -0.147432986403815258E+01   -0.244574898732536283E+02
