KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift log10_kappa_r Ebv log_likelihood log_prior
32.79610549994925 -2.109613734389216 -1.0244163789850387 1.181023819489746 30.00052654641701 -1.3938188853855622 0.36382571937543995 0.0 -192.135682205932 -14.886728709201588
68.37043049692859 -1.6393674466759327 -0.6976144697862154 1.0428553101224851 33.8408522168959 -1.5828563419386268 0.972313089563007 0.0 -191.31060536738565 -14.955122952379751
51.82546130058893 -1.6612047154088982 -0.9595045614796325 1.3699999734626693 44.03885861353256 -0.3480886464717472 0.11162429123550766 0.0 -190.45659516574102 -14.82905886299373
23.97647594650593 -2.125783026541355 -0.5419098642251905 1.3223055300370417 51.49330488926389 -1.0957828677149242 0.7873731390040524 0.0 -189.59217439088383 -14.839959232155035
38.767317311462364 -2.4759017275424697 -0.8909947168813135 0.5898527210659921 61.68857758869417 -1.651215401719531 1.46837667319735 0.0 -189.4941473288575 -15.395320204870524
19.12210467980652 -1.8050547581278245 -0.6326061783993921 1.4931971255652723 60.734002281563 -1.5248923147030737 1.8984297399380012 0.0 -189.24872309457086 -14.811776175526337
62.74199704098175 -2.311677218193124 -0.8425573095324355 0.8909257524807674 44.807177057471115 -1.8005554203485612 0.44143066219146476 0.0 -189.06267161436352 -15.060235793635204
23.507768589958722 -2.367487191334765 -1.1857318544504034 0.8368766957412236 44.978282110404365 -1.3429437925423613 1.9725255495220475 0.0 -188.70570020880453 -15.106420934772677
17.38226590965467 -2.270839952670992 -0.5364657758751163 0.8112588602625532 68.63596195891355 -0.8473185398946397 1.0492785410847847 0.0 -188.66037244031796 -15.130132760698803
17.971725960996153 -1.7299187911740057 -0.6499534154370465 1.3859447629012944 61.73873186787322 -0.7109025525859205 0.39801424945038333 0.0 -188.47404558555675 -14.825945576856652
24.145786590001933 -1.3589423001097654 -1.2112790620375489 1.140020025186454 35.727787672683505 -1.4403254190837316 -0.5683697759363437 0.0 -188.40323968725707 -14.904566588639597
56.11725587624006 -2.516355017798432 -0.5568143263117351 0.5170325074349106 58.79736110784965 -1.3679414371527696 0.47057901670283586 0.0 -188.3962918408433 -15.513369513439564
70.71441465956998 -2.0626930986615655 -0.7483145582672912 0.7728096155851564 57.81970298548134 -0.7251064259199995 -0.45269197472610967 0.0 -188.2569603203978 -15.168084287509629
62.1203785795314 -1.9103889654193078 -1.1732198331556452 0.8175525954680717 38.00969609058274 -0.7670932975499776 0.8119176320456742 0.0 -188.09574611909477 -15.124193924034532
34.44986846436632 -2.101385828921888 -0.7872238563704945 0.47418796002770275 51.902583845011435 -1.1718892788679667 1.755125302353182 0.0 -187.9997248784342 -15.592674494895206
41.22440821796968 -1.1258083021057543 -0.8426142037624329 1.471109239214909 30.938460940088273 -1.010864434982106 -0.00412164626686784 0.0 -187.96426574664062 -14.813739340081648
18.06251557950919 -2.0694354897293374 -1.3511396801978544 0.6261725851852353 37.29011601398996 -0.8514430440389278 -0.06833019043759148 0.0 -187.94310538223215 -15.343116264284323
67.69084191103721 -1.2206107946126863 -0.7149619940121723 1.3531938821471032 41.23806453687373 -1.5973895261433821 -0.0278579096456395 0.0 -187.91879675670964 -14.83262697831385
35.6137138541052 -1.0869656533709142 -0.5008250205958573 0.9194494227354147 67.86233496700362 -0.915948258561212 0.8615400793720389 0.0 -187.72426938221008 -15.037838509747406
38.19030363787158 -1.2934675036665113 -0.9906061305462837 1.1882395420987053 26.20156134604259 -1.9372935880626039 0.9790101845522501 0.0 -187.6013868685748 -14.883794936322353
30.76156146983771 -2.219173993082136 -0.9316878239925579 0.48094042966050643 57.66795989531777 -0.4679030153987682 -0.08971233940904355 0.0 -187.58964630856613 -15.57962648280139
16.791896349160446 -2.42589473123899 -1.0818061442534403 1.3851981988465154 41.42144511343464 -1.5034775759629784 1.5021678877077074 0.0 -187.55271098809786 -14.82608546248973
19.407667521083496 -1.1762692905284315 -1.3411601777106015 1.5156594644979695 24.50605900496944 -1.347807166536915 -0.6608132959646681 0.0 -187.48162274919812 -14.810283138562092
32.52185583114624 -2.0486953258514404 -0.795640379190445 1.0765412359189195 69.17965412139893 -0.8581110239028931 -0.49609339237213135 0.0 -187.4397573983581 -14.936229495600937
60.60663899388521 -2.102382872358821 -0.9207665822063396 0.4738285502259068 55.87559556417808 -0.19510114662013667 1.3242421538054217 0.0 -187.42929662991017 -15.593375073275908
54.07168882852369 -2.2976128654972445 -0.7679607275955407 0.8805379887803335 59.434176217831194 -0.7549501301856871 -0.3989890921111572 0.0 -187.39826500978322 -15.068723473489475
37.382598751484565 -2.25864501362021 -0.7498857426533494 1.2782424120400062 54.92762043961026 -0.8731508643864978 -0.050414214398390333 0.0 -187.37294564732082 -14.852180971324032
15.269681063279544 -1.0735134774357573 -0.6025463060953506 1.4119243336394716 53.47247836302381 -0.41541621102860815 1.4644248535444513 0.0 -187.34651911830508 -14.821435935609692
59.20203484444234 -1.2553292323814804 -0.6048799679713843 0.9947001398677671 48.778667079802176 -0.3019651572819768 1.5176094979369794 0.0 -187.28196033369122 -14.984788957973173
64.34954585516914 -2.0992545334643093 -0.5921582288229303 0.8177835765831034 54.94379046456964 -1.032754972565878 -0.09709414425680873 0.0 -187.2815168011592 -15.12397738923642
52.48909714685752 -1.717982166440778 -1.0564252738889381 0.7697176865414331 41.596539351833925 -1.5807490290885449 1.4587655624956928 0.0 -187.23072713206696 -15.171264886727606
29.015049379766186 -2.1466959710275098 -1.0180737005225544 1.4458792509112572 32.055699452332654 -1.8598550567195782 -0.27634972776135724 0.0 -187.20965270207768 -14.816584844853132
17.435322717644006 -1.5801929245187998 -0.9276768152979393 0.4474007739440123 66.79220781532975 -0.5937770243126264 0.08455288661302784 0.0 -187.2047577448953 -15.64664953974622
