mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.2504324979070598,1.1771186289437214,,,,,,
,,33.021509628863186,-2.3342733566914387,-1.3047072507628978,33.47437735266512,36.006244189974325,-1.9607603100387199
