,jd,mag,mag_unc,filter,limmag,programid
0,44242.392411256,25.944368021808987,0.1,ps1__g,inf,0.0
1,44242.392411256,25.18203461163376,0.1,ps1__r,inf,0.0
2,44242.392411256,30.297477109340303,0.1,ps1__i,inf,0.0
3,44242.392411256,25.02053315041182,0.1,2massh,inf,0.0
4,44242.392411256,25.336922012690607,0.1,sdssu,inf,0.0
5,44242.392411256,28.026018188045818,0.1,ps1__z,inf,0.0
6,44242.492411256,23.98950134435651,0.1,ps1__r,inf,0.0
7,44242.492411256,25.40390367880784,0.1,ps1__z,inf,0.0
8,44242.492411256,24.488855109225945,0.1,ps1__g,inf,0.0
9,44242.492411256,24.317389498377647,0.1,sdssu,inf,0.0
10,44242.492411256,27.40683219950415,0.1,ps1__i,inf,0.0
11,44242.492411256,24.348111332589653,0.1,2massh,inf,0.0
12,44242.592411256,23.602605501493088,0.1,2massh,inf,0.0
13,44242.592411256,22.56893525159681,0.1,ps1__r,inf,0.0
14,44242.592411256,23.030095074847488,0.1,ps1__z,inf,0.0
15,44242.592411256,23.14579612809133,0.1,ps1__g,inf,0.0
16,44242.592411256,23.384955327073417,0.1,sdssu,inf,0.0
17,44242.592411256,24.965810855624564,0.1,ps1__i,inf,0.0
18,44242.692411256,24.12809676716664,0.1,2massh,inf,0.0
19,44242.692411256,24.008326158490085,0.1,ps1__i,inf,0.0
20,44242.692411256,22.083611678425445,0.1,ps1__z,inf,0.0
21,44242.692411256,21.883962177520626,0.1,ps1__r,inf,0.0
22,44242.692411256,22.660626791492806,0.1,ps1__g,inf,0.0
23,44242.692411256,23.13010934906361,0.1,sdssu,inf,0.0
24,44242.792411256,21.100608033765095,0.1,ps1__r,inf,0.0
25,44242.792411256,23.658900216815308,0.1,ps1__i,inf,0.0
26,44242.792411256,22.080723818166003,0.1,ps1__g,inf,0.0
27,44242.792411256,23.08451303242981,0.1,sdssu,inf,0.0
28,44242.792411256,24.07012925709362,0.1,2massh,inf,0.0
29,44242.792411256,21.2934112668265,0.1,ps1__z,inf,0.0
30,44242.892411256,23.707541229637062,0.1,2massh,inf,0.0
