,jd,mag,mag_unc,filter,limmag,programid
0,44242.45564374637,26.65331720077884,0.1,ps1__g,inf,0.0
1,44242.45564374637,26.07340507074236,0.1,ps1__r,inf,0.0
2,44242.45564374637,32.06860263196575,0.1,ps1__i,inf,0.0
3,44242.45564374637,28.64890641753956,0.1,2massh,inf,0.0
4,44242.45564374637,26.199899280701793,0.1,sdssu,inf,0.0
5,44242.45564374637,28.760070234494613,0.1,ps1__z,inf,0.0
6,44242.55564374637,24.874032101560573,0.1,ps1__r,inf,0.0
7,44242.55564374637,26.175513588499623,0.1,ps1__z,inf,0.0
8,44242.55564374637,25.28269850353755,0.1,ps1__g,inf,0.0
9,44242.55564374637,25.206304115837156,0.1,sdssu,inf,0.0
10,44242.55564374637,28.873915385368885,0.1,ps1__i,inf,0.0
11,44242.55564374637,27.177312544716543,0.1,2massh,inf,0.0
12,44242.65564374637,25.654283102479756,0.1,2massh,inf,0.0
13,44242.65564374637,23.53366132526346,0.1,ps1__r,inf,0.0
14,44242.65564374637,23.862902673667723,0.1,ps1__z,inf,0.0
15,44242.65564374637,24.039885469560417,0.1,ps1__g,inf,0.0
16,44242.65564374637,24.320218348508778,0.1,sdssu,inf,0.0
17,44242.65564374637,26.20495523457469,0.1,ps1__i,inf,0.0
18,44242.75564374637,25.282934266026693,0.1,2massh,inf,0.0
19,44242.75564374637,25.040972089163112,0.1,ps1__i,inf,0.0
20,44242.75564374637,22.83498430229734,0.1,ps1__z,inf,0.0
21,44242.75564374637,22.806497776812023,0.1,ps1__r,inf,0.0
22,44242.75564374637,23.528576029330857,0.1,ps1__g,inf,0.0
23,44242.75564374637,23.99546858139587,0.1,sdssu,inf,0.0
24,44242.85564374637,22.03867322336612,0.1,ps1__r,inf,0.0
25,44242.85564374637,24.649376644896453,0.1,ps1__i,inf,0.0
26,44242.85564374637,22.977249753055776,0.1,ps1__g,inf,0.0
27,44242.85564374637,23.9310637450222,0.1,sdssu,inf,0.0
28,44242.85564374637,25.222786786575064,0.1,2massh,inf,0.0
29,44242.85564374637,22.088391218595927,0.1,ps1__z,inf,0.0
30,44242.95564374637,24.86213568279391,0.1,2massh,inf,0.0
31,44242.95564374637,21.802514489460325,0.1,ps1__z,inf,0.0
32,44242.95564374637,24.458465193605193,0.1,ps1__i,inf,0.0
33,44242.95564374637,23.99605910902236,0.1,sdssu,inf,0.0
34,44242.95564374637,21.688808136199736,0.1,ps1__r,inf,0.0
35,44242.95564374637,22.71028685271089,0.1,ps1__g,inf,0.0
36,44243.05564374637,24.568626419224294,0.1,2massh,inf,0.0
37,44243.05564374637,21.536536234560675,0.1,ps1__r,inf,0.0
38,44243.05564374637,22.699004494173746,0.1,ps1__g,inf,0.0
39,44243.05564374637,21.24288117649903,0.1,ps1__z,inf,0.0
40,44243.05564374637,24.06198482719059,0.1,ps1__i,inf,0.0
41,44243.05564374637,24.182635996221574,0.1,sdssu,inf,0.0
42,44243.15564374637,20.929225828010246,0.1,ps1__z,inf,0.0
43,44243.15564374637,24.208372887978726,0.1,2massh,inf,0.0
44,44243.15564374637,21.310632203943314,0.1,ps1__r,inf,0.0
45,44243.15564374637,24.07834745328759,0.1,ps1__i,inf,0.0
46,44243.15564374637,24.268095668973192,0.1,sdssu,inf,0.0
47,44243.15564374637,22.49329428047728,0.1,ps1__g,inf,0.0
48,44243.25564374637,20.666592087272534,0.1,ps1__z,inf,0.0
49,44243.25564374637,23.93192529773983,0.1,2massh,inf,0.0
50,44243.25564374637,21.172181502830647,0.1,ps1__r,inf,0.0
51,44243.25564374637,24.043578623160492,0.1,ps1__i,inf,0.0
52,44243.25564374637,22.33386147905889,0.1,ps1__g,inf,0.0
53,44243.25564374637,24.62796971476948,0.1,sdssu,inf,0.0
54,44243.35564374637,23.49905375292568,0.1,2massh,inf,0.0
55,44243.35564374637,24.579947270658415,0.1,sdssu,inf,0.0
56,44243.35564374637,20.81987160161753,0.1,ps1__z,inf,0.0
57,44243.35564374637,21.391776474664894,0.1,ps1__r,inf,0.0
58,44243.35564374637,22.434207501632468,0.1,ps1__g,inf,0.0
59,44243.35564374637,24.05640651734152,0.1,ps1__i,inf,0.0
60,44243.45564374637,23.531841372344886,0.1,2massh,inf,0.0
61,44243.45564374637,24.793865963262263,0.1,sdssu,inf,0.0
62,44243.45564374637,21.038252385679005,0.1,ps1__r,inf,0.0
63,44243.45564374637,22.433599154469835,0.1,ps1__g,inf,0.0
64,44243.45564374637,20.67849377749607,0.1,ps1__z,inf,0.0
65,44243.45564374637,24.089908061186335,0.1,ps1__i,inf,0.0
66,44243.55564374637,22.54340686464852,0.1,ps1__g,inf,0.0
67,44243.55564374637,24.91342368780537,0.1,sdssu,inf,0.0
68,44243.55564374637,23.91717650863508,0.1,ps1__i,inf,0.0
69,44243.55564374637,23.273785998518203,0.1,2massh,inf,0.0
70,44243.55564374637,21.065300648890574,0.1,ps1__r,inf,0.0
71,44243.55564374637,20.576044494642673,0.1,ps1__z,inf,0.0
72,44243.65564374637,23.864918303081026,0.1,ps1__i,inf,0.0
73,44243.65564374637,20.83436951227979,0.1,ps1__z,inf,0.0
74,44243.65564374637,22.803440382276637,0.1,ps1__g,inf,0.0
75,44243.65564374637,25.268108243951865,0.1,sdssu,inf,0.0
76,44243.65564374637,21.13085584152814,0.1,ps1__r,inf,0.0
77,44243.65564374637,23.372392800155932,0.1,2massh,inf,0.0
78,44243.75564374637,20.91859343283205,0.1,ps1__z,inf,0.0
79,44243.75564374637,24.15229024563357,0.1,ps1__i,inf,0.0
80,44243.75564374637,23.004771217324606,0.1,2massh,inf,0.0
81,44243.75564374637,25.293959756255994,0.1,sdssu,inf,0.0
82,44243.75564374637,21.158827779451524,0.1,ps1__r,inf,0.0
83,44243.75564374637,22.777180445768742,0.1,ps1__g,inf,0.0
84,44243.85564374637,23.249192790461464,0.1,2massh,inf,0.0
85,44243.85564374637,21.621065168128638,0.1,ps1__z,inf,0.0
86,44243.85564374637,25.540626375946292,0.1,sdssu,inf,0.0
87,44243.85564374637,21.30227006419707,0.1,ps1__r,inf,0.0
88,44243.85564374637,23.145886914469997,0.1,ps1__g,inf,0.0
89,44243.85564374637,24.11514140547304,0.1,ps1__i,inf,0.0
90,44243.95564374637,21.73584842615493,0.1,ps1__z,inf,0.0
91,44243.95564374637,25.45265145505081,0.1,sdssu,inf,0.0
92,44243.95564374637,21.65912976128664,0.1,ps1__r,inf,0.0
93,44243.95564374637,23.099844807575828,0.1,2massh,inf,0.0
94,44243.95564374637,24.082814106688588,0.1,ps1__i,inf,0.0
95,44243.95564374637,23.620256881078273,0.1,ps1__g,inf,0.0
96,44244.05564374637,21.789014934245795,0.1,ps1__r,inf,0.0
97,44244.05564374637,22.0029138880176,0.1,ps1__z,inf,0.0
98,44244.05564374637,24.40347117678582,0.1,ps1__i,inf,0.0
99,44244.05564374637,23.034760102745757,0.1,2massh,inf,0.0
100,44244.05564374637,23.901938937371593,0.1,ps1__g,inf,0.0
101,44244.05564374637,25.84200553822772,0.1,sdssu,inf,0.0
102,44244.15564374637,23.075543997720956,0.1,2massh,inf,0.0
103,44244.15564374637,22.311038271359976,0.1,ps1__z,inf,0.0
104,44244.15564374637,24.353968689688955,0.1,ps1__i,inf,0.0
105,44244.15564374637,22.134626759562963,0.1,ps1__r,inf,0.0
106,44244.15564374637,24.353037430216776,0.1,ps1__g,inf,0.0
107,44244.15564374637,26.11305477420262,0.1,sdssu,inf,0.0
108,44244.25564374637,22.36532921128766,0.1,ps1__r,inf,0.0
109,44244.25564374637,24.524331541497546,0.1,ps1__g,inf,0.0
110,44244.25564374637,22.501365483110554,0.1,ps1__z,inf,0.0
111,44244.25564374637,26.246236930820857,0.1,sdssu,inf,0.0
112,44244.25564374637,23.126037863351648,0.1,2massh,inf,0.0
113,44244.25564374637,24.540275797946375,0.1,ps1__i,inf,0.0
114,44244.35564374637,24.5007086832669,0.1,ps1__i,inf,0.0
115,44244.35564374637,24.75272566904896,0.1,ps1__g,inf,0.0
116,44244.35564374637,26.544642754202776,0.1,sdssu,inf,0.0
117,44244.35564374637,22.670576208544254,0.1,ps1__z,inf,0.0
