

    0.126767358774301395E-98    0.513864605188376345E+03    0.333572566509246826E+03    0.467901420593261719E+02    0.606286793947219849E+02    0.550000005917173351E+00   -0.237771868705749512E+00   -0.234857237339019775E+01   -0.840306311845779419E+00
    0.129617622828184049E-98    0.513819158291200438E+03    0.313645830749490472E+03    0.637851012312170624E+02    0.232130572102813986E+02    0.123948628101080471E+01   -0.187437426754563097E+00   -0.206866218513056310E+01   -0.964921673806221847E+00
    0.145863911490139204E-98    0.513582011087394335E+03    0.150326240027483749E+03    0.217674404066707368E+02    0.769413905274987826E+02    0.973207468871313264E+00   -0.555990066169086639E+00   -0.123959013115351446E+01   -0.130944023896239559E+01
    0.169415577284584991E-98    0.513281673205522566E+03    0.756589682000714845E+02    0.399306933773937516E+02    0.952269590887337714E+01    0.111629907837489295E+01   -0.196599130581087000E+01   -0.151792956217376207E+01   -0.861474100155808387E+00
    0.185796361339418008E-98    0.513096103625395472E+03    0.178612186847430735E+03    0.540328263172339689E+02    0.175399701182446606E+02    0.123279963405923554E+01   -0.132615459935693969E+01   -0.239173784558534930E+01   -0.126278168202740115E+01
    0.212658622135524122E-98    0.512825053213748674E+03    0.284025584808384110E+03    0.319627989356878111E+02    0.990324672387827221E+01    0.867120545653432218E+00   -0.129449620577192803E+01   -0.244504821993444477E+01   -0.984518942128583152E+00
    0.250044429697297098E-98    0.512500175743550585E+03    0.256569684752093075E+02    0.742101706228102387E+02    0.750910398416259426E+02    0.108013315671740018E+01   -0.524538636127589442E+00   -0.164873770189548075E+01   -0.287410933605651797E+01
    0.250004178690529034E-98    0.512499521157803997E+03    0.756151793726030661E+02    0.236808601853688252E+02    0.880293573413047312E+02    0.945811915314774043E+00   -0.497227123506172042E-02   -0.215203961934773735E+01   -0.103338398488335503E+01
    0.257573607824744208E-98    0.512438888790503370E+03    0.290851414203643799E+03    0.464410650730133057E+02    0.289326238632202148E+02    0.103773503366026065E+01   -0.848142504692077637E+00   -0.121695613861083984E+01   -0.770248651504516602E+00
    0.292729121125950123E-98    0.512182027937522093E+03    0.338405775395711714E+03    0.370864162181347865E+02    0.525162980565617090E+02    0.144459143186952987E+01   -0.166768408096045651E+00   -0.260578594591802348E+01   -0.899983034591086195E+00
    0.299886151238526594E-98    0.512132740921757659E+03    0.656183958053588867E+02    0.589787328243255615E+02    0.836307513713836670E+02    0.750713018330035120E+00   -0.169728302955627441E+01   -0.103165185451507568E+01   -0.152837458252906799E+01
