,jd,mag,mag_unc,filter,limmag,programid
0,44242.68688018471,26.506190391583665,0.1,ps1__g,inf,0.0
1,44242.68688018471,27.01698601305688,0.1,ps1__r,inf,0.0
2,44242.68688018471,26.17110848159925,0.1,ps1__i,inf,0.0
3,44242.68688018471,28.858202531370406,0.1,2massh,inf,0.0
4,44242.68688018471,27.315363918720877,0.1,sdssu,inf,0.0
5,44242.68688018471,27.019153025770958,0.1,ps1__z,inf,0.0
6,44242.78688018471,25.715806575258732,0.1,ps1__r,inf,0.0
7,44242.78688018471,25.723366716441806,0.1,ps1__z,inf,0.0
8,44242.78688018471,25.570455843160016,0.1,ps1__g,inf,0.0
9,44242.78688018471,25.93655428788203,0.1,sdssu,inf,0.0
10,44242.78688018471,25.22540201334136,0.1,ps1__i,inf,0.0
11,44242.78688018471,26.41500818592077,0.1,2massh,inf,0.0
12,44242.88688018471,23.905311098223134,0.1,2massh,inf,0.0
13,44242.88688018471,24.45627634303074,0.1,ps1__r,inf,0.0
14,44242.88688018471,24.724587714586047,0.1,ps1__z,inf,0.0
15,44242.88688018471,24.70382215915185,0.1,ps1__g,inf,0.0
16,44242.88688018471,24.81042697336537,0.1,sdssu,inf,0.0
17,44242.88688018471,24.24650561096919,0.1,ps1__i,inf,0.0
18,44242.98688018471,23.154399432054174,0.1,2massh,inf,0.0
19,44242.98688018471,23.69148689028691,0.1,ps1__i,inf,0.0
20,44242.98688018471,24.09591776435757,0.1,ps1__z,inf,0.0
21,44242.98688018471,23.78962249048885,0.1,ps1__r,inf,0.0
22,44242.98688018471,24.23448070408383,0.1,ps1__g,inf,0.0
23,44242.98688018471,24.268201304002723,0.1,sdssu,inf,0.0
24,44243.08688018471,23.14489941916661,0.1,ps1__r,inf,0.0
25,44243.08688018471,23.279526203405506,0.1,ps1__i,inf,0.0
26,44243.08688018471,23.62542128108587,0.1,ps1__g,inf,0.0
27,44243.08688018471,24.07258004715113,0.1,sdssu,inf,0.0
28,44243.08688018471,22.877717062632833,0.1,2massh,inf,0.0
29,44243.08688018471,23.511110141895927,0.1,ps1__z,inf,0.0
30,44243.18688018471,22.354326728461718,0.1,2massh,inf,0.0
31,44243.18688018471,23.320424374586686,0.1,ps1__z,inf,0.0
32,44243.18688018471,23.140686224419905,0.1,ps1__i,inf,0.0
33,44243.18688018471,24.000506316909515,0.1,sdssu,inf,0.0
34,44243.18688018471,22.934025821154478,0.1,ps1__r,inf,0.0
35,44243.18688018471,23.368297191235925,0.1,ps1__g,inf,0.0
36,44243.28688018471,22.07880436944282,0.1,2massh,inf,0.0
37,44243.28688018471,22.958905507470476,0.1,ps1__r,inf,0.0
38,44243.28688018471,23.47016032239552,0.1,ps1__g,inf,0.0
39,44243.28688018471,22.85921412291657,0.1,ps1__z,inf,0.0
40,44243.28688018471,22.83188274220149,0.1,ps1__i,inf,0.0
41,44243.28688018471,24.071333637960674,0.1,sdssu,inf,0.0
42,44243.38688018471,22.668273930573125,0.1,ps1__z,inf,0.0
43,44243.38688018471,21.834588148656728,0.1,2massh,inf,0.0
44,44243.38688018471,22.87340047643971,0.1,ps1__r,inf,0.0
45,44243.38688018471,22.837080728843432,0.1,ps1__i,inf,0.0
46,44243.38688018471,24.048427203203047,0.1,sdssu,inf,0.0
47,44243.38688018471,23.3541189604273,0.1,ps1__g,inf,0.0
48,44243.48688018471,22.609543058656783,0.1,ps1__z,inf,0.0
49,44243.48688018471,21.89500660920855,0.1,2massh,inf,0.0
50,44243.48688018471,22.859931072762418,0.1,ps1__r,inf,0.0
51,44243.48688018471,22.87939082764565,0.1,ps1__i,inf,0.0
52,44243.48688018471,23.302413230115686,0.1,ps1__g,inf,0.0
53,44243.48688018471,24.324009060236925,0.1,sdssu,inf,0.0
54,44243.58688018471,21.758718743518696,0.1,2massh,inf,0.0
55,44243.58688018471,24.229118273914487,0.1,sdssu,inf,0.0
56,44243.58688018471,22.91601377946326,0.1,ps1__z,inf,0.0
57,44243.58688018471,23.186836094804878,0.1,ps1__r,inf,0.0
58,44243.58688018471,23.465174175492454,0.1,ps1__g,inf,0.0
59,44243.58688018471,22.9334522078329,0.1,ps1__i,inf,0.0
60,44243.68688018471,22.022347769800948,0.1,2massh,inf,0.0
61,44243.68688018471,24.496315322385975,0.1,sdssu,inf,0.0
62,44243.68688018471,22.889617244635932,0.1,ps1__r,inf,0.0
63,44243.68688018471,23.486034116553757,0.1,ps1__g,inf,0.0
64,44243.68688018471,22.762052011676506,0.1,ps1__z,inf,0.0
65,44243.68688018471,22.95747667032677,0.1,ps1__i,inf,0.0
66,44243.78688018471,23.607260625179112,0.1,ps1__g,inf,0.0
67,44243.78688018471,24.668045806881693,0.1,sdssu,inf,0.0
68,44243.78688018471,22.778157831424945,0.1,ps1__i,inf,0.0
69,44243.78688018471,21.986899287687333,0.1,2massh,inf,0.0
70,44243.78688018471,22.978331661778043,0.1,ps1__r,inf,0.0
71,44243.78688018471,22.61571668564542,0.1,ps1__z,inf,0.0
72,44243.88688018471,22.726787711072937,0.1,ps1__i,inf,0.0
73,44243.88688018471,22.524874479895292,0.1,ps1__z,inf,0.0
74,44243.88688018471,23.795553612970725,0.1,ps1__g,inf,0.0
75,44243.88688018471,25.10181085864346,0.1,sdssu,inf,0.0
76,44243.88688018471,23.048514393411484,0.1,ps1__r,inf,0.0
77,44243.88688018471,22.290599718477,0.1,2massh,inf,0.0
78,44243.98688018471,22.257074915049497,0.1,ps1__z,inf,0.0
79,44243.98688018471,22.99684969339756,0.1,ps1__i,inf,0.0
80,44243.98688018471,22.129087742603016,0.1,2massh,inf,0.0
81,44243.98688018471,25.230960910294115,0.1,sdssu,inf,0.0
82,44243.98688018471,23.11115796634175,0.1,ps1__r,inf,0.0
83,44243.98688018471,23.697324101277097,0.1,ps1__g,inf,0.0
84,44244.08688018471,22.4617638495449,0.1,2massh,inf,0.0
85,44244.08688018471,22.570071179947295,0.1,ps1__z,inf,0.0
86,44244.08688018471,25.58591125786545,0.1,sdssu,inf,0.0
87,44244.08688018471,23.111434639793583,0.1,ps1__r,inf,0.0
88,44244.08688018471,23.814417808857094,0.1,ps1__g,inf,0.0
89,44244.08688018471,22.910341746912945,0.1,ps1__i,inf,0.0
90,44244.18688018471,22.318873554992138,0.1,ps1__z,inf,0.0
91,44244.18688018471,25.61087182646213,0.1,sdssu,inf,0.0
92,44244.18688018471,23.317048945784595,0.1,ps1__r,inf,0.0
93,44244.18688018471,22.387066756067902,0.1,2massh,inf,0.0
94,44244.18688018471,22.816681757419737,0.1,ps1__i,inf,0.0
95,44244.18688018471,24.02269899964278,0.1,ps1__g,inf,0.0
96,44244.28688018471,23.257198564021017,0.1,ps1__r,inf,0.0
97,44244.28688018471,22.32838470522266,0.1,ps1__z,inf,0.0
98,44244.28688018471,23.075518511186093,0.1,ps1__i,inf,0.0
99,44244.28688018471,22.39039210842529,0.1,2massh,inf,0.0
100,44244.28688018471,24.05332997254479,0.1,ps1__g,inf,0.0
101,44244.28688018471,26.02690294191692,0.1,sdssu,inf,0.0
102,44244.38688018471,22.503827857928677,0.1,2massh,inf,0.0
103,44244.38688018471,22.4258683068872,0.1,ps1__z,inf,0.0
104,44244.38688018471,22.972086466616616,0.1,ps1__i,inf,0.0
105,44244.38688018471,23.400329291449292,0.1,ps1__r,inf,0.0
106,44244.38688018471,24.24895967349213,0.1,ps1__g,inf,0.0
107,44244.38688018471,26.307679024105447,0.1,sdssu,inf,0.0
108,44244.48688018471,23.468257335380123,0.1,ps1__r,inf,0.0
109,44244.48688018471,24.197156442483962,0.1,ps1__g,inf,0.0
110,44244.48688018471,22.443851006986577,0.1,ps1__z,inf,0.0
111,44244.48688018471,26.424202050089818,0.1,sdssu,inf,0.0
