mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
2.1930599787960126,1.0396325505210333,,,,,,
,,44.76191480128894,-1.283519011813699,-1.2916868608731265,5.678775277633998,167.7165270145471,0.864723896855002
