mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.6600328044189687,1.4135042103425708,0.10555655970981849,81.39213698719011,-2.494966608545682,-0.7776453004767955,0.18519123202367377,0.08036327951307488,0.187009605608854,0.33113079401140066,72.52516571543349,-2.0877109417068063,-1.2699991618831887,0.3860793214001213,0.18519123202367377,0.08036327951307488,0.01811932511278652,0.0,61019.45342114902
