luminosity_distance KNphi KNtheta inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
170.71291940653816 18.63247618277829 40.50383178585322 0.5606457279555749 -0.6618611301929243 -1.1327820711858503 -1.0021625564016565 0.0 -41.17174005051075 -18.436108054846944
78.52301349224659 19.051825088932098 10.922821930800435 1.1510815944567288 -1.2917333146146985 -2.504011450330741 -1.6592734194129062 0.0 -40.93310652810939 -17.895289248296226
87.2366378815439 25.31482067932301 65.55394817947327 1.5145154754904517 -1.2608219545401278 -2.2927565925769278 -1.3099488005918447 0.0 -40.86586614368361 -17.80607920845333
183.96700013110384 51.97979106546129 37.721686640249196 0.9740160385115946 -0.636251042560851 -1.4596949849363727 -0.9318196575128557 0.0 -40.338298071539725 -17.99426464877453
117.6955981664912 20.652964036348134 6.643938732249377 0.5377598815260823 -1.2845870980073115 -1.7650598791691214 -1.3695378544788275 0.0 -39.70504969906829 -18.473508676899
108.0578428058525 42.66625973857863 52.439729466527574 1.3295063907515419 -0.7535467704492722 -1.4146252306909437 -1.2465102861386126 0.0 -39.47771915804212 -17.83389195780465
45.210857095694436 31.24505132279804 82.95966246473772 1.2343860563176392 -0.3493394448298033 -2.1184447227845746 -1.9339576851917935 0.0 -39.33992940362184 -17.862181222004654
102.88641714866907 62.135494263219044 7.052838841581193 0.5802803226433586 -0.8480710682320749 -2.557230165395171 -1.3424848428147593 0.0 -38.98536304165889 -18.405503184560054
118.85220854286676 34.37000494507225 8.663926322596007 1.2482498578732226 -1.696918156265427 -1.2892792382492153 -1.1826885582154252 0.0 -38.934498067460375 -17.85744051919473
137.08549330534507 20.885866694078008 26.916216265427064 1.1520353597849005 -1.3273580733000214 -2.4271515782987727 -1.1123271894292563 0.0 -38.6713860239868 -17.894864194428543
89.54813865436859 26.765746414372572 15.732495346322704 0.6333894989635438 -1.2380674125265267 -2.7492633794004147 -1.526092121846363 0.0 -38.572414816642166 -18.32894567308511
100.69900058458875 38.990700085801066 57.65037686980702 0.6983770465871156 -1.005489648562004 -1.5687472334262151 -1.2976928749862173 0.0 -38.55453309866281 -18.246143206471036
123.58070122363968 56.396410633325374 12.437694511409163 0.9476189538939481 -1.4570598820177234 -1.467167366319844 -1.2242223408359183 0.0 -38.38054244665592 -18.01271483205119
94.52119203316606 26.96425744568438 81.18146429984333 0.44930413403951613 -0.3068378153505271 -2.3513443105385363 -1.4482596091232058 0.0 -38.34179333652523 -18.638424920470026
173.29995157692565 46.21075598012909 10.945463192061238 1.0783820802643682 -0.503186415388498 -1.007280845091847 -1.045056832660105 0.0 -38.29473922170436 -17.930971985104357
146.010726202878 17.68890722374754 31.892841078731873 0.7606628541975655 -1.3113216821235802 -2.4613234179688743 -1.2156797442247331 0.0 -38.20119426153029 -18.176425684725654
203.93551006463264 36.89346791073596 9.412735910986488 1.3651907564163142 -1.18193604353428 -1.2464244765321788 -0.6645288770855107 0.0 -38.17193682436296 -17.825782052243294
220.2758723199684 33.369440732370435 11.675643581125517 1.492695528342297 -1.0750956363400057 -1.300609873171124 -0.691527268510642 0.0 -38.123160479047186 -17.80754757750437
227.3956375072117 16.2990922608039 27.009981026329633 0.9252317680366442 -1.1433628639419788 -1.408398351320749 -0.8757395047444048 0.0 -38.10172996096617 -18.029189073181165
217.08376798365367 33.23275405879645 3.940584594481865 0.8597821098792283 -0.8723464706874149 -1.6110065350569156 -1.1165163423078668 0.0 -38.07529701397097 -18.081961846155956
143.46875430850116 46.334605658767565 46.014377037674606 1.4025571134838746 -0.3235861638214532 -1.8608616595735308 -1.2472722291805567 0.0 -38.03923300857945 -17.818714090997204
89.1363379236821 62.666625608556366 17.096309198735703 1.0961072748486917 -0.772568547103401 -2.2055345706664005 -1.4533175521271366 0.0 -37.87026230181482 -17.921663580738265
150.81307625980966 30.896099871209284 41.94560200590206 0.6560516657258274 -1.0100865464927853 -1.2511603261304576 -1.0002278339005257 0.0 -37.84400760195001 -18.298802520450987
230.06511340887263 30.371192829096074 14.121520977011354 1.3250985750394901 -0.9843697890079661 -1.8099635534349168 -1.0256223726572296 0.0 -37.82826245630152 -17.834986962330092
120.38523122728643 19.92930447137706 78.66461883193723 1.097246612147124 -1.026314662305134 -2.472895672873454 -1.206002907623994 0.0 -37.810698796075044 -17.921078919357495
83.49589809255066 35.44511885717718 11.518119472803992 0.5895098240935357 -1.001781501817666 -2.9396655181594866 -1.5486840938442494 0.0 -37.75760810973675 -18.39156495786215
197.67777628081504 39.62024863523963 15.236353047753866 1.0785678532825587 -1.1387663917573492 -1.7548198338912824 -1.1286329531680317 0.0 -37.70938846958218 -17.930872341353577
126.03756423684159 23.927114776672695 23.801261888803882 1.4093884327298052 -1.1902580557840476 -2.785061202855076 -1.17962237285851 0.0 -37.65216339481101 -17.81757781584389
182.01740810636628 58.98579100990647 13.909706382147126 0.6778336916678357 -1.1002014195126204 -1.732918487109454 -1.024771199884508 0.0 -37.651249788592715 -18.27113256376399
70.41213376811294 50.854234665544475 69.46515911438723 1.1733455623890674 -0.46324810381789105 -1.9490508198621477 -1.4850213397245362 0.0 -37.635384495901455 -17.88564965146267
172.03755488629918 32.400256129818985 2.5973633155469047 1.476744166104631 -0.6291747755056805 -1.0983048089040595 -1.0560171499321167 0.0 -37.62251980665805 -17.80892404511141
208.0597766106901 22.207105738812444 8.818760802631822 0.7084348087870844 -0.8245302864626802 -1.0929414093046275 -0.7360780280842438 0.0 -37.61622096564244 -18.234284180726497
217.4374114825952 38.312313110290376 14.811080900427385 1.3622079041987945 -1.065631903841905 -1.8925247289017362 -1.041228685204428 0.0 -37.61358595285863 -17.82640877809712
156.1188706278896 22.654856255170472 43.356381705934595 0.8573697052031719 -0.5428436827525767 -2.7519672554126093 -1.2770376074736856 0.0 -37.60788149266075 -18.08404471062804
64.90153397301135 53.188012344074934 48.39334648592243 1.2450669095460956 -0.36937600912699464 -2.688277546751435 -1.7215680333907455 0.0 -37.56860985301363 -17.858509952976704
57.97867396376846 34.5273508504158 68.23388541756407 0.7886188866441379 -0.8761391898970048 -2.62755683990341 -1.7155447164978277 0.0 -37.549963517726475 -18.147857822419063
110.94335344638313 70.15829765897121 20.66382064032515 0.3787314322565344 -1.2516490463911873 -1.2510002269401828 -1.0681319257275905 0.0 -37.54378415819738 -18.799444155310308
56.935956249950095 31.42423167038084 73.48256094321617 1.3248792835807484 -0.8166268512647088 -2.618874165392018 -1.718318709352183 0.0 -37.52589302026537 -17.835041978327833
129.39234268935525 26.946280322393 33.52918570366756 0.7569695152557699 -1.158228682868054 -1.5263325787660342 -1.3244383644953435 0.0 -37.47559179756649 -18.18032079632599
188.05701903587067 18.77311615273398 43.929245682507364 1.0333159436711599 -0.6367084903980222 -2.0804017584969525 -1.1232477387553659 0.0 -37.469217153037306 -17.956479351344612
157.98351144619792 37.54685458969493 43.14327556355398 0.9922180318209328 -1.0294515798082304 -1.0704017766750806 -0.795109211871774 0.0 -37.464551297829395 -17.982138001766454
166.9685811079859 20.506634780548463 28.319996703367313 0.5509675790516263 -1.3257200566377125 -2.399735093382748 -1.039221877687869 0.0 -37.40148121360729 -18.451690181063203
68.88272606011047 39.9616221233957 40.49586540275401 0.6788022279762647 -0.9706677483713193 -2.6023298823013254 -1.638819631055845 0.0 -37.38856034514572 -18.269930731367435
