mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.9920640544189687,1.3517758152808423,1.4375918448318912,50.37172882392483,-2.054055890405023,-3.416478635215963,0.19576974442036799,0.06320351619946543,0.1593279447092,0.3915186056457497,30.332349080272813,-2.477722832313227,-1.1886151868571742,0.018802647474883537,0.19576974442036799,0.06320351619946543,0.01127137569729707,0.0,64064.71485557656
