mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
2.160610177418172,1.2403718847563472,,,,,,
,,74.57176102269216,-1.6608760604624844,-1.3556368471532712,12.266601945251455,49.621154370277786,-0.4087927708790482
