,jd,mag,mag_unc,filter,limmag,programid
0,44242.27972790842,18.63042788249415,0.1,ps1__g,inf,0.0
1,44242.27972790842,17.95887120930609,0.1,ps1__r,inf,0.0
2,44242.27972790842,23.672056430863144,0.1,ps1__i,inf,0.0
3,44242.27972790842,19.725100621189558,0.1,2massh,inf,0.0
4,44242.27972790842,18.25516046519575,0.1,sdssu,inf,0.0
5,44242.27972790842,20.266001576467815,0.1,ps1__z,inf,0.0
6,44242.37972790842,16.64527289324206,0.1,ps1__r,inf,0.0
7,44242.37972790842,17.557878245237386,0.1,ps1__z,inf,0.0
8,44242.37972790842,17.09425118469238,0.1,ps1__g,inf,0.0
9,44242.37972790842,17.14231642678123,0.1,sdssu,inf,0.0
10,44242.37972790842,20.18916494933538,0.1,ps1__i,inf,0.0
11,44242.37972790842,18.075743431203676,0.1,2massh,inf,0.0
12,44242.47972790842,16.386936119647732,0.1,2massh,inf,0.0
13,44242.47972790842,15.208624788819122,0.1,ps1__r,inf,0.0
14,44242.47972790842,15.11130459637235,0.1,ps1__z,inf,0.0
15,44242.47972790842,15.728900335082761,0.1,ps1__g,inf,0.0
16,44242.47972790842,16.20791994663416,0.1,sdssu,inf,0.0
17,44242.47972790842,17.372337684927697,0.1,ps1__i,inf,0.0
18,44242.57972790842,16.44977842035278,0.1,2massh,inf,0.0
19,44242.57972790842,16.582318721144926,0.1,ps1__i,inf,0.0
20,44242.57972790842,14.396798671167229,0.1,ps1__z,inf,0.0
21,44242.57972790842,14.707797805757156,0.1,ps1__r,inf,0.0
22,44242.57972790842,15.427409103779565,0.1,ps1__g,inf,0.0
23,44242.57972790842,16.010560665948404,0.1,sdssu,inf,0.0
24,44242.67972790842,13.945082441563422,0.1,ps1__r,inf,0.0
25,44242.67972790842,16.331333367934594,0.1,ps1__i,inf,0.0
26,44242.67972790842,14.889360143940042,0.1,ps1__g,inf,0.0
27,44242.67972790842,15.86894191841067,0.1,sdssu,inf,0.0
28,44242.67972790842,16.175508268536802,0.1,2massh,inf,0.0
29,44242.67972790842,13.504514274349676,0.1,ps1__z,inf,0.0
30,44242.77972790842,15.813189937343925,0.1,2massh,inf,0.0
31,44242.77972790842,13.322754901042561,0.1,ps1__z,inf,0.0
32,44242.77972790842,16.025046617426202,0.1,ps1__i,inf,0.0
33,44242.77972790842,16.021863377482163,0.1,sdssu,inf,0.0
34,44242.77972790842,13.698036733054279,0.1,ps1__r,inf,0.0
35,44242.77972790842,14.718950437695753,0.1,ps1__g,inf,0.0
36,44242.87972790842,15.519459020986627,0.1,2massh,inf,0.0
37,44242.87972790842,13.554450595111335,0.1,ps1__r,inf,0.0
38,44242.87972790842,14.737526115796676,0.1,ps1__g,inf,0.0
39,44242.87972790842,12.694294228559476,0.1,ps1__z,inf,0.0
40,44242.87972790842,15.772054601696292,0.1,ps1__i,inf,0.0
41,44242.87972790842,16.214873095908917,0.1,sdssu,inf,0.0
42,44242.97972790842,12.420563589878256,0.1,ps1__z,inf,0.0
43,44242.97972790842,15.24175785802189,0.1,2massh,inf,0.0
44,44242.97972790842,13.42358163699148,0.1,ps1__r,inf,0.0
45,44242.97972790842,15.78724155828651,0.1,ps1__i,inf,0.0
46,44242.97972790842,16.36334355500946,0.1,sdssu,inf,0.0
47,44242.97972790842,14.642786610865762,0.1,ps1__g,inf,0.0
48,44243.07972790842,12.128125756190864,0.1,ps1__z,inf,0.0
49,44243.07972790842,15.026949704246057,0.1,2massh,inf,0.0
50,44243.07972790842,13.282477712870357,0.1,ps1__r,inf,0.0
51,44243.07972790842,15.768446095718986,0.1,ps1__i,inf,0.0
52,44243.07972790842,14.515677717123918,0.1,ps1__g,inf,0.0
53,44243.07972790842,16.752312911426834,0.1,sdssu,inf,0.0
54,44243.17972790842,14.789414347486957,0.1,2massh,inf,0.0
