luminosity_distance KNphi KNtheta timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
89.0290940701644 71.85761318894797 36.62156676394471 -1.5690732538231063 -1.7246591781869098 -1.0348700566844802 0.0 -299.10271512977624 -17.111347423968603
86.11436996879307 70.17969732493874 35.6953543960212 -1.977565672497544 -1.6958737898909564 -1.011218393942034 0.0 -298.33163818814705 -17.111347423968603
86.66348175622777 72.33087710669307 33.2918165777492 -1.5870896848391602 -1.709312732296036 -1.0725757161162086 0.0 -297.8053592829449 -17.111347423968603
86.57531555204845 68.99221768614092 40.25969403202802 -1.924747532818012 -1.6691927169965703 -1.0137646994485214 0.0 -297.7778190081814 -17.111347423968603
91.88775391619784 70.29235788758565 33.79728043109837 -1.870201203956842 -1.695509411840165 -1.009159716727936 0.0 -296.94380719837693 -17.111347423968603
91.12253245303536 74.18444933156562 31.587194166561748 -1.8354185506814464 -1.6685746553877465 -0.9968668555307234 0.0 -296.69039136965085 -17.111347423968603
88.14012972437125 67.29972927160165 44.48081610861265 -1.8316478395488274 -1.7451202558902632 -1.00291170150193 0.0 -296.61947562659543 -17.111347423968603
85.1656276993339 69.86345660932821 43.57825257363105 -1.7126702606070765 -1.7650466637588755 -1.036448726107027 0.0 -296.397644288683 -17.111347423968603
91.00779870972396 74.6035472626726 28.337376414699765 -1.89481630378491 -1.660668287876256 -0.9912921062600555 0.0 -296.1333584272384 -17.111347423968603
85.52505204042342 68.71694740749425 41.01705554595382 -1.812465060462897 -1.8067867455894215 -1.055101031020622 0.0 -295.99526898375547 -17.111347423968603
86.06784128373101 73.77849012323192 30.472429768232256 -1.7579788180627147 -1.7901718559361735 -1.0602961390796692 0.0 -295.9156810778918 -17.111347423968603
84.15184056054444 70.13270490411588 36.777045699109784 -1.8189397957525522 -1.7257535973129536 -1.0641324673853525 0.0 -295.9096868519201 -17.111347423968603
84.71965289698754 71.37374532252898 37.8808437047185 -1.8301035732239215 -1.740120041784663 -1.0458069561598329 0.0 -295.774507140928 -17.111347423968603
86.75129375709379 74.32474115435673 29.334741677884534 -1.7671250208041172 -1.6542166035438977 -1.021520713550845 0.0 -295.66221539768117 -17.111347423968603
86.78080515965442 71.16709835100988 38.10781751075632 -1.8986332142179423 -1.7298411022648228 -1.0191995614935885 0.0 -295.59777849308387 -17.111347423968603
87.77825065815148 70.37092527427512 35.85815866749631 -1.9111908396757669 -1.7850625412884313 -1.032302256705448 0.0 -295.5377331753762 -17.111347423968603
83.90687563249357 73.34173661315423 29.9856302048351 -1.8942144953362583 -1.7310496690018882 -1.051283354353763 0.0 -295.49116448477275 -17.111347423968603
86.53553201615446 70.22108113812673 36.531832995686 -1.7168183204643195 -1.7637230937839354 -1.0544422035752818 0.0 -295.4253400165736 -17.111347423968603
92.47393508196173 73.36575801927995 32.643163373427235 -1.6365817520468 -1.776501471556849 -1.022344972469474 0.0 -295.4080171014175 -17.111347423968603
90.85662438416315 70.35715932403093 35.79105466641481 -1.821974757423984 -1.7875042882242644 -1.0324843520853693 0.0 -295.29275225600213 -17.111347423968603
88.82077041146701 71.07178742585299 32.90783470141371 -1.7931343997314473 -1.6915963768475948 -1.0263694201868683 0.0 -295.19837026300894 -17.111347423968603
87.12811108704126 74.21462282127939 32.45738500486335 -1.6602771730496086 -1.6973746934509715 -1.0275643175717395 0.0 -295.1745543061369 -17.111347423968603
85.75267176148351 70.70840971907737 35.03466724006891 -1.9769207607741186 -1.7597010297940447 -1.0304606201051976 0.0 -295.1668709934099 -17.111347423968603
91.22045428112268 72.80662889156395 28.24298171098229 -1.8384684830449798 -1.7245637406780854 -1.0274299822436 0.0 -295.1602331307065 -17.111347423968603
87.00233484874309 71.22440495682582 33.671652049868825 -1.9480809260306138 -1.7306686917823084 -1.0351898879550856 0.0 -295.02685657512905 -17.111347423968603
91.31976034979533 72.18680852006818 36.13273558843906 -1.6246525162163228 -1.740992176577338 -1.0223363416573992 0.0 -294.9944101122858 -17.111347423968603
