,jd,mag,mag_unc,filter,limmag,programid
0,44243.89950074414,26.457888083404914,0.1,ps1__g,inf,0.0
1,44243.89950074414,26.700163372041374,0.1,ps1__r,inf,0.0
2,44243.89950074414,27.32380481832228,0.1,ps1__i,inf,0.0
3,44243.89950074414,23.654082072724048,0.1,2massh,inf,0.0
4,44243.89950074414,26.51538885682583,0.1,sdssu,inf,0.0
5,44243.89950074414,27.638705996354787,0.1,ps1__z,inf,0.0
6,44243.99950074414,25.206323227071636,0.1,ps1__r,inf,0.0
7,44243.99950074414,25.682912854958904,0.1,ps1__z,inf,0.0
8,44243.99950074414,25.069447293835925,0.1,ps1__g,inf,0.0
9,44243.99950074414,25.255098301285948,0.1,sdssu,inf,0.0
10,44243.99950074414,25.807839723947566,0.1,ps1__i,inf,0.0
11,44243.99950074414,22.824559940558146,0.1,2massh,inf,0.0
12,44244.099500744145,21.868496863186596,0.1,2massh,inf,0.0
13,44244.099500744145,23.54312500270093,0.1,ps1__r,inf,0.0
14,44244.099500744145,23.9240183690484,0.1,ps1__z,inf,0.0
15,44244.099500744145,23.762390395091753,0.1,ps1__g,inf,0.0
16,44244.099500744145,24.138190001282073,0.1,sdssu,inf,0.0
17,44244.099500744145,24.32881926013236,0.1,ps1__i,inf,0.0
18,44244.199500744144,22.814667926338274,0.1,2massh,inf,0.0
19,44244.199500744144,23.694045333016295,0.1,ps1__i,inf,0.0
20,44244.199500744144,23.02301526338775,0.1,ps1__z,inf,0.0
21,44244.199500744144,22.752370585738408,0.1,ps1__r,inf,0.0
22,44244.199500744144,23.182455314909504,0.1,ps1__g,inf,0.0
23,44244.199500744144,23.624472203764363,0.1,sdssu,inf,0.0
24,44244.29950074414,22.02916510768917,0.1,ps1__r,inf,0.0
25,44244.29950074414,23.359670092693673,0.1,ps1__i,inf,0.0
26,44244.29950074414,22.557513633157942,0.1,ps1__g,inf,0.0
27,44244.29950074414,23.410257471040964,0.1,sdssu,inf,0.0
28,44244.29950074414,22.96769923457891,0.1,2massh,inf,0.0
29,44244.29950074414,22.2688384950575,0.1,ps1__z,inf,0.0
30,44244.39950074414,22.52201677003525,0.1,2massh,inf,0.0
31,44244.39950074414,21.985990843739906,0.1,ps1__z,inf,0.0
32,44244.39950074414,23.24270055814365,0.1,ps1__i,inf,0.0
33,44244.39950074414,23.34444177634235,0.1,sdssu,inf,0.0
34,44244.39950074414,21.71475556665494,0.1,ps1__r,inf,0.0
35,44244.39950074414,22.217720421831824,0.1,ps1__g,inf,0.0
36,44244.49950074414,22.45041235421391,0.1,2massh,inf,0.0
37,44244.49950074414,21.603872633941105,0.1,ps1__r,inf,0.0
38,44244.49950074414,22.147798321618595,0.1,ps1__g,inf,0.0
39,44244.49950074414,21.44869996728678,0.1,ps1__z,inf,0.0
40,44244.49950074414,22.896229464894326,0.1,ps1__i,inf,0.0
41,44244.49950074414,23.42438283451717,0.1,sdssu,inf,0.0
42,44244.599500744145,21.1652407032005,0.1,ps1__z,inf,0.0
43,44244.599500744145,22.322941853912397,0.1,2massh,inf,0.0
44,44244.599500744145,21.403169635911013,0.1,ps1__r,inf,0.0
45,44244.599500744145,22.86756912803706,0.1,ps1__i,inf,0.0
46,44244.599500744145,23.4069612987413,0.1,sdssu,inf,0.0
47,44244.599500744145,21.860426402903247,0.1,ps1__g,inf,0.0
48,44244.699500744144,20.985356044937404,0.1,ps1__z,inf,0.0
49,44244.699500744144,22.330403181460706,0.1,2massh,inf,0.0
50,44244.699500744144,21.280042501768953,0.1,ps1__r,inf,0.0
51,44244.699500744144,22.82637156360063,0.1,ps1__i,inf,0.0
52,44244.699500744144,21.60321906912638,0.1,ps1__g,inf,0.0
53,44244.699500744144,23.674937774103086,0.1,sdssu,inf,0.0
54,44244.79950074414,22.13893693355082,0.1,2massh,inf,0.0
55,44244.79950074414,23.553561396281093,0.1,sdssu,inf,0.0
56,44244.79950074414,21.184360349708275,0.1,ps1__z,inf,0.0
57,44244.79950074414,21.509134227196416,0.1,ps1__r,inf,0.0
58,44244.79950074414,21.581804432538323,0.1,ps1__g,inf,0.0
59,44244.79950074414,22.805472487774765,0.1,ps1__i,inf,0.0
60,44244.89950074414,22.355059807859014,0.1,2massh,inf,0.0
61,44244.89950074414,23.739225217839632,0.1,sdssu,inf,0.0
62,44244.89950074414,21.18091960323335,0.1,ps1__r,inf,0.0
63,44244.89950074414,21.44434916782247,0.1,ps1__g,inf,0.0
64,44244.89950074414,21.03324028619574,0.1,ps1__z,inf,0.0
65,44244.89950074414,22.779688676896622,0.1,ps1__i,inf,0.0
66,44244.99950074414,21.41460389374625,0.1,ps1__g,inf,0.0
