timeshift KNphi inclination_EM log10_mej_dyn log10_mej_wind em_syserr luminosity_distance Ebv log_likelihood log_prior
-4.167227725908958 20.89449093342408 0.5588783657144893 -2.550452177434922 -1.3118287314126265 1.2079114347234605 35.8302773062497 0.0 -18.815109015077056 -13.240031806899463
-7.310323508422286 55.357322460028705 0.22041186597502255 -2.5982482798509716 -0.9727929558738702 1.087164534344897 23.27235003337966 0.0 -18.234944830100744 -13.240031806899463
-1.0429933675528957 69.84258487176038 0.5353801681697636 -2.682095128913838 -1.2902895938309444 1.1754354340839914 53.9519556693324 0.0 -17.45945140935092 -13.240031806899463
-3.0765560159061307 42.3056449799176 0.671427237084134 -2.508752453679576 -1.4604530791790271 0.8884279274600937 37.13127305840969 0.0 -17.1233004441451 -13.240031806899463
-1.547942685746416 48.12523178142679 0.14762237143999382 -2.0737582364318796 -1.3734809024886827 0.3495690290342345 75.82006661947827 0.0 -16.817191905842037 -13.240031806899463
-2.0314905073467173 42.936701080478336 0.03983200168766041 -2.3227457916440497 -1.0417684474931512 0.9880617708083022 88.47164749454076 0.0 -16.552022495529044 -13.240031806899463
-0.855456325999775 50.697065671903566 0.6158748919860302 -2.6738495536513973 -1.4856879984508824 0.8884164740126668 42.34470256258435 0.0 -16.15351559555539 -13.240031806899463
-1.8478980659844417 31.909937997208456 0.024446350837238888 -2.2300926554529332 -1.3529291293466255 0.8728280742991281 49.46491459401481 0.0 -16.07757152903862 -13.240031806899463
-1.2027944921737737 61.42959677451491 0.30173912740097103 -2.4585918765254906 -1.5701546853950843 0.9912033894402501 46.710806359545536 0.0 -15.901705826437897 -13.240031806899463
-3.437491930841791 27.00264165125057 0.16519800566263765 -2.6353551877978365 -1.255774174492665 0.7962486566667326 33.935792715980256 0.0 -15.811724905629044 -13.240031806899463
-1.557230017953275 34.67173161666257 0.9685002920793017 -2.165766096777995 -1.416417522696968 0.9632418800221216 46.110777753334524 0.0 -15.79818981627634 -13.240031806899463
-4.172373821871709 27.34002913934183 0.7783479706512647 -2.8808072117453984 -1.08833349369675 0.8861987137524088 35.42532703708852 0.0 -15.784044711405157 -13.240031806899463
-3.178825404804366 54.71394779446891 0.9389791446727664 -2.7364587534913736 -1.8784548921813502 0.7702833311678092 14.769217660437933 0.0 -15.660561684918246 -13.240031806899463
-2.9425840854741487 65.39717089251725 0.5336708634032312 -2.675587133862807 -1.5167032445682358 0.8628773960433409 24.541073060304427 0.0 -15.50600921648045 -13.240031806899463
