mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.2626333600500255,1.050256764057274,,,,,,
,,31.947774438192326,-2.209482366065462,-1.2116416056938881,67.32945401409808,192.4225652045573,-0.8022570966246323
