mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.7869859294189687,1.3363437165154104,0.972636132100602,123.49126235162157,-2.0935628596514384,-0.9078430167158825,0.13494329813937622,0.12947570554857785,0.21399922498601662,0.23196181894214857,66.62724511051854,-6.320766827556985,-0.7075225749945311,0.4093150770486458,0.13494329813937622,0.12947570554857785,0.02730481770954208,0.0,62107.98607632381
