KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,mass_1,mass_2
18.548393087109066,-1.3766996069728656,-0.8980838370810273,49.50726688054731,95.60611674403211,1.9078743207568247,1.0177186265714446
