mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.2135723052950165,1.1953258277300844,,,,,,
,,26.412635964786094,-2.377602936506046,-1.2871564215381166,79.39763773956864,137.3043835867651,-0.35637955244398034
