mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.7772203044189687,1.104862235033929,0.8469724259570101,57.572895004682834,-1.591834629054937,-1.3920444041450653,0.23808379400714486,0.12296682980893288,0.23545251218324842,0.33722497683688546,52.789815998987365,-1.0793875172121572,-1.1422572263993178,0.15350964469108674,0.23808379400714486,0.12296682980893288,0.01286726640068506,0.0,61684.11442135005
