   -0.174350409215822388E+01    0.186421345627565016E+00   -0.361028722041150107E+01   -0.858205253529602086E+00    0.169591496388855678E+00    0.562635940609279087E-01    0.306322172227782630E+00    0.253145936403570637E+00    0.283476950094388602E+01    0.130478812107800035E+02   -0.562951279053290961E+02
   -0.134929124251148203E+01    0.631021209144724593E+00   -0.312557730499296893E+01   -0.631087953357365894E+00    0.227781307223236751E+00    0.721180456505463308E-01    0.314196014060508677E+00    0.312855024492547262E+00    0.199767409161567899E+01    0.446374830599183454E+02   -0.555525850826763872E+02
   -0.364239031043729788E+00    0.217283628153109670E+00   -0.182671933467795089E+01   -0.584444110013288665E+00    0.254778891999165258E+00    0.649445146533897261E-01    0.263177066593449138E+00    0.236908726252669094E+00    0.185681956682551519E+01    0.733720827806852469E+02   -0.551245360586183040E+02
   -0.604145323305065318E+00    0.103386204468083687E+01   -0.331498365117723903E+01   -0.913526134111791954E+00    0.133098129441488688E+00    0.711000158791502967E-01    0.342789791484740369E+00    0.342746190554252150E+00    0.266215109525704241E+01    0.624240555494598937E+02   -0.549895800530316308E+02
   -0.245863058925253153E+01    0.796278490172930731E+00   -0.195218780410114334E+01   -0.763032265543572397E+00    0.162396358209582259E+00    0.574535903650115407E-01    0.307949246128359833E+00    0.343723689298185087E+00    0.234744882020993550E+01    0.426750165127963470E+02   -0.545084481659140039E+02
   -0.118483845952487155E+01    0.421647038052229417E+00   -0.321976898366645869E+01   -0.604745781712606512E+00    0.225462227735929860E+00    0.536923982402807698E-01    0.312842019082875678E+00    0.225785229581192293E+00    0.155777113961110092E+01    0.437030420324430082E+02   -0.543708615589839113E+02
   -0.353882263624392124E+01    0.547425765778392748E+00   -0.376399032441067716E+01   -0.664713688207720033E+00    0.169756027607683352E+00    0.520392242740166378E-01    0.243647449076980105E+00    0.235088975126214655E+00    0.271207735592279509E+01    0.403201375102592294E+02   -0.543296788176978538E+02
   -0.148266695005081939E+01    0.179590899714286018E-01   -0.344208405169217979E+01   -0.578555141470341372E+00    0.242689505704701936E+00    0.736097849132357623E-01    0.256161334654261386E+00    0.286958458165116892E+00    0.258556746057301234E+01    0.382685921628524142E+02   -0.542036694270770170E+02
   -0.123629738413083601E+01    0.586290763123658909E+00   -0.274047513895010120E+01   -0.607514928657057141E+00    0.172915300597268951E+00    0.704704155118486553E-01    0.349507250955870152E+00    0.229550878257234886E+00    0.293236130413727647E+01    0.451708416367925665E+02   -0.541870802324179479E+02
   -0.136870465752937154E+01    0.287303670039175396E+00   -0.281901931811104767E+01   -0.798014378164866311E+00    0.196229037501459813E+00    0.538650685242360802E-01    0.224481420059169073E+00    0.280947291644929875E+00    0.265493229182800139E+01    0.469609695307080699E+02   -0.541853597332604053E+02
   -0.215503345828748127E+01    0.721306265004028391E+00   -0.233155197973827155E+01   -0.827236561319374619E+00    0.149768358739983731E+00    0.521495751320936729E-01    0.305558691991321130E+00    0.236408334408291537E+00    0.294815157751231771E+01    0.479093088319319520E+02   -0.541129325408551836E+02
   -0.439570133604634705E+00    0.967728352879620335E+00   -0.283813901227844667E+01   -0.680279861791767804E+00    0.171793508711363563E+00    0.807668095932997515E-01    0.323837057297072628E+00    0.290673153182289201E+00    0.213870699295858779E+01    0.884245242060761854E+02   -0.540051403355771455E+02
   -0.999574943990714004E+00    0.652928618062071031E+00   -0.301736936268098699E+01   -0.662921763374151318E+00    0.185390655285023298E+00    0.528214808378984907E-01    0.227231200406003364E+00    0.330891089054629273E+00    0.209402644967146934E+01    0.743421439594209659E+02   -0.539459457202816068E+02
   -0.343688977367530590E+01    0.994758789919690523E-03   -0.355358343117797881E+01   -0.638792640279792323E+00    0.173267307963388212E+00    0.514543778063159679E-01    0.223054642353585936E+00    0.204807303630001991E+00    0.252340890130177531E+01    0.280364891962692440E+02   -0.538883357377508432E+02
   -0.728135333746512181E+00    0.530126675952883208E+00   -0.399536729965001802E+01   -0.638088554271474706E+00    0.244271194930934576E+00    0.656733029213976971E-01    0.209190954681973490E+00    0.339970160451372183E+00    0.281257068856797199E+01    0.974131755508106352E+02   -0.538487692730078393E+02
   -0.566403242463803913E+00    0.120313061513451425E+01   -0.380668478067545690E+01   -0.747709615986275278E+00    0.233653869017580784E+00    0.144476539177648577E+00    0.304119158423491132E+00    0.228883229832659546E+00    0.225949959271212597E+01    0.375197975069541272E+02   -0.538479235320298670E+02
