,jd,mag,mag_unc,filter,limmag,programid
0,44242.51992780349,24.802956370736997,0.1,ps1__g,inf,0.0
1,44242.51992780349,24.10497023760073,0.1,ps1__r,inf,0.0
2,44242.51992780349,29.471148937454025,0.1,ps1__i,inf,0.0
3,44242.51992780349,32.51194619093392,0.1,2massh,inf,0.0
4,44242.51992780349,24.72977934609465,0.1,sdssu,inf,0.0
5,44242.51992780349,26.440123689933362,0.1,ps1__z,inf,0.0
6,44242.61992780349,22.91328833936813,0.1,ps1__r,inf,0.0
7,44242.61992780349,24.04080930691308,0.1,ps1__z,inf,0.0
8,44242.61992780349,23.47184219324382,0.1,ps1__g,inf,0.0
9,44242.61992780349,23.645924347544963,0.1,sdssu,inf,0.0
10,44242.61992780349,26.359274479201382,0.1,ps1__i,inf,0.0
11,44242.61992780349,29.598327597548128,0.1,2massh,inf,0.0
12,44242.7199278035,26.665553003601442,0.1,2massh,inf,0.0
13,44242.7199278035,21.616187672539805,0.1,ps1__r,inf,0.0
14,44242.7199278035,21.93148047463494,0.1,ps1__z,inf,0.0
15,44242.7199278035,22.275384292303745,0.1,ps1__g,inf,0.0
16,44242.7199278035,22.698041634107046,0.1,sdssu,inf,0.0
17,44242.7199278035,23.717011152050468,0.1,ps1__i,inf,0.0
18,44242.819927803495,24.98693385928661,0.1,2massh,inf,0.0
19,44242.819927803495,22.82106063212506,0.1,ps1__i,inf,0.0
20,44242.819927803495,21.36587567160782,0.1,ps1__z,inf,0.0
21,44242.819927803495,20.993743101776086,0.1,ps1__r,inf,0.0
22,44242.819927803495,21.89157834973473,0.1,ps1__g,inf,0.0
23,44242.819927803495,22.3957821977886,0.1,sdssu,inf,0.0
24,44242.919927803494,20.197848058448656,0.1,ps1__r,inf,0.0
25,44242.919927803494,22.46501282088902,0.1,ps1__i,inf,0.0
26,44242.919927803494,21.336271569965486,0.1,ps1__g,inf,0.0
27,44242.919927803494,22.2270727563471,0.1,sdssu,inf,0.0
28,44242.919927803494,24.834857889204194,0.1,2massh,inf,0.0
29,44242.919927803494,20.831218677816064,0.1,ps1__z,inf,0.0
30,44243.01992780349,24.401888664784817,0.1,2massh,inf,0.0
31,44243.01992780349,20.72786541826101,0.1,ps1__z,inf,0.0
32,44243.01992780349,22.23713326054651,0.1,ps1__i,inf,0.0
33,44243.01992780349,22.31180626706658,0.1,sdssu,inf,0.0
34,44243.01992780349,19.917075033548908,0.1,ps1__r,inf,0.0
35,44243.01992780349,21.141945267038043,0.1,ps1__g,inf,0.0
36,44243.11992780349,24.00667964230908,0.1,2massh,inf,0.0
37,44243.11992780349,19.788095407696115,0.1,ps1__r,inf,0.0
38,44243.11992780349,21.168214635845782,0.1,ps1__g,inf,0.0
39,44243.11992780349,20.233095318385026,0.1,ps1__z,inf,0.0
40,44243.11992780349,21.91309668861641,0.1,ps1__i,inf,0.0
41,44243.11992780349,22.48421210092914,0.1,sdssu,inf,0.0
42,44243.2199278035,19.991739381624985,0.1,ps1__z,inf,0.0
43,44243.2199278035,23.488844195512613,0.1,2massh,inf,0.0
44,44243.2199278035,19.637284430090297,0.1,ps1__r,inf,0.0
45,44243.2199278035,21.924622962144888,0.1,ps1__i,inf,0.0
46,44243.2199278035,22.564512541603975,0.1,sdssu,inf,0.0
47,44243.2199278035,21.053256704701525,0.1,ps1__g,inf,0.0
48,44243.319927803495,19.750600810057026,0.1,ps1__z,inf,0.0
49,44243.319927803495,23.03092211546771,0.1,2massh,inf,0.0
50,44243.319927803495,19.519399998659104,0.1,ps1__r,inf,0.0
51,44243.319927803495,21.894079186694718,0.1,ps1__i,inf,0.0
52,44243.319927803495,20.93479415320357,0.1,ps1__g,inf,0.0
53,44243.319927803495,22.89159562390883,0.1,sdssu,inf,0.0
54,44243.419927803494,22.481273998166184,0.1,2massh,inf,0.0
55,44243.419927803494,22.835476535322826,0.1,sdssu,inf,0.0
56,44243.419927803494,19.96192401343871,0.1,ps1__z,inf,0.0
57,44243.419927803494,19.809583070465848,0.1,ps1__r,inf,0.0
58,44243.419927803494,21.12294416573769,0.1,ps1__g,inf,0.0
59,44243.419927803494,21.929168792564298,0.1,ps1__i,inf,0.0
60,44243.51992780349,22.327185776366765,0.1,2massh,inf,0.0
61,44243.51992780349,23.06859826819582,0.1,sdssu,inf,0.0
62,44243.51992780349,19.46414242188321,0.1,ps1__r,inf,0.0
63,44243.51992780349,21.148426564635255,0.1,ps1__g,inf,0.0
64,44243.51992780349,19.793325871542805,0.1,ps1__z,inf,0.0
65,44243.51992780349,21.966110504905828,0.1,ps1__i,inf,0.0
66,44243.61992780349,21.313793629176,0.1,ps1__g,inf,0.0
67,44243.61992780349,23.22545129700504,0.1,sdssu,inf,0.0
68,44243.61992780349,21.78389007534324,0.1,ps1__i,inf,0.0
69,44243.61992780349,21.93373912033977,0.1,2massh,inf,0.0
70,44243.61992780349,19.573542341572825,0.1,ps1__r,inf,0.0
71,44243.61992780349,19.77980082040479,0.1,ps1__z,inf,0.0
72,44243.7199278035,21.74270234863433,0.1,ps1__i,inf,0.0
73,44243.7199278035,19.964273790823945,0.1,ps1__z,inf,0.0
74,44243.7199278035,21.575814232325026,0.1,ps1__g,inf,0.0
75,44243.7199278035,23.603352506515243,0.1,sdssu,inf,0.0
76,44243.7199278035,19.646880881266522,0.1,ps1__r,inf,0.0
77,44243.7199278035,21.881045116574175,0.1,2massh,inf,0.0
78,44243.819927803495,20.030960584096384,0.1,ps1__z,inf,0.0
79,44243.819927803495,22.047063311180164,0.1,ps1__i,inf,0.0
80,44243.819927803495,21.496764512480418,0.1,2massh,inf,0.0
81,44243.819927803495,23.702262875086994,0.1,sdssu,inf,0.0
82,44243.819927803495,19.781648012868363,0.1,ps1__r,inf,0.0
83,44243.819927803495,21.619980234887077,0.1,ps1__g,inf,0.0
84,44243.919927803494,21.74859655898632,0.1,2massh,inf,0.0
85,44243.919927803494,20.642297343106907,0.1,ps1__z,inf,0.0
86,44243.919927803494,24.043847658523163,0.1,sdssu,inf,0.0
87,44243.919927803494,19.92108190730187,0.1,ps1__r,inf,0.0
88,44243.919927803494,21.958037632766555,0.1,ps1__g,inf,0.0
89,44243.919927803494,21.99797927168085,0.1,ps1__i,inf,0.0
90,44244.01992780349,20.63481108955002,0.1,ps1__z,inf,0.0
91,44244.01992780349,24.05640421555843,0.1,sdssu,inf,0.0
92,44244.01992780349,20.276045141655185,0.1,ps1__r,inf,0.0
93,44244.01992780349,21.601599061089384,0.1,2massh,inf,0.0
94,44244.01992780349,21.955583787760183,0.1,ps1__i,inf,0.0
95,44244.01992780349,22.37430528863024,0.1,ps1__g,inf,0.0
96,44244.11992780349,20.383660253884734,0.1,ps1__r,inf,0.0
97,44244.11992780349,20.823613113340805,0.1,ps1__z,inf,0.0
98,44244.11992780349,22.26590318125606,0.1,ps1__i,inf,0.0
99,44244.11992780349,21.515214342248633,0.1,2massh,inf,0.0
100,44244.11992780349,22.606988882777394,0.1,ps1__g,inf,0.0
101,44244.11992780349,24.4956622910264,0.1,sdssu,inf,0.0
102,44244.2199278035,21.547768856114644,0.1,2massh,inf,0.0
103,44244.2199278035,21.064284878943962,0.1,ps1__z,inf,0.0
104,44244.2199278035,22.19757407026504,0.1,ps1__i,inf,0.0
105,44244.2199278035,20.678848373074945,0.1,ps1__r,inf,0.0
106,44244.2199278035,23.002351671080365,0.1,ps1__g,inf,0.0
107,44244.2199278035,24.803073917372995,0.1,sdssu,inf,0.0
108,44244.319927803495,20.86435141592418,0.1,ps1__r,inf,0.0
109,44244.319927803495,23.11935279690964,0.1,ps1__g,inf,0.0
110,44244.319927803495,21.201716217036292,0.1,ps1__z,inf,0.0
111,44244.319927803495,24.94460476064229,0.1,sdssu,inf,0.0
112,44244.319927803495,21.61237874362144,0.1,2massh,inf,0.0
113,44244.319927803495,22.371176372437606,0.1,ps1__i,inf,0.0
114,44244.419927803494,22.339174654722388,0.1,ps1__i,inf,0.0
115,44244.419927803494,23.29875643137767,0.1,ps1__g,inf,0.0
116,44244.419927803494,25.242013859853024,0.1,sdssu,inf,0.0
117,44244.419927803494,21.333882625016596,0.1,ps1__z,inf,0.0
118,44244.419927803494,21.12040410517726,0.1,ps1__r,inf,0.0
119,44244.419927803494,21.739273373969265,0.1,2massh,inf,0.0
120,44244.51992780349,23.796424478482617,0.1,ps1__g,inf,0.0
121,44244.51992780349,21.522812380740262,0.1,ps1__r,inf,0.0
122,44244.51992780349,22.643026383322812,0.1,ps1__i,inf,0.0
123,44244.51992780349,21.792525167516523,0.1,2massh,inf,0.0
124,44244.51992780349,21.38464902716112,0.1,ps1__z,inf,0.0
125,44244.51992780349,25.26229397919785,0.1,sdssu,inf,0.0
126,44244.61992780349,21.734207229104218,0.1,2massh,inf,0.0
127,44244.61992780349,21.28237819878512,0.1,ps1__r,inf,0.0
128,44244.61992780349,21.654145146797866,0.1,ps1__z,inf,0.0
