luminosity_distance timeshift log10_mej log10_vej log10_Xlan inclination_EM em_syserr Ebv log_likelihood log_prior
136.16976184286938 -2.649419451209093 -1.1976240505274625 -1.352181361256888 -7.823681037841974 0.6557248279663079 1.8267987517641997 0.0 -43.58660956384071 -11.75698202984055
94.95415127297736 -2.1236513380066873 -1.1148746686018736 -0.8144832779078544 -4.891810087750687 0.8579684576124854 1.1980646049870713 0.0 -42.63604611439096 -11.75698202984055
180.7424628219156 -2.0451454236197533 -0.9644175738527982 -0.9421748000279924 -6.482563956933996 0.37691299427159447 1.3532974259295838 0.0 -41.09567816944573 -11.75698202984055
188.8253180985684 -6.375413189201758 -0.612377278336762 -1.4267243089878303 -6.38781023260576 0.6700977886920092 1.5086275458332306 0.0 -40.19387082021433 -11.75698202984055
122.31331212048305 -1.1336451512597305 -1.379456128281708 -1.27017409905896 -5.488773861641411 0.7304262203285715 1.6231017769752447 0.0 -39.674096575549044 -11.75698202984055
101.76647446279945 -1.139390122579881 -0.9361007269261883 -1.3349651595902507 -4.067341396227613 1.5167412613381972 1.606302708290463 0.0 -39.58738821437521 -11.75698202984055
142.367210247597 -1.2011277584220688 -1.0088485274570496 -1.4437610644763699 -4.161205976142738 1.379318492549584 1.248094838500107 0.0 -39.45134349158409 -11.75698202984055
174.43684370961134 -1.7262697512493537 -1.1209083514303542 -1.119204678098953 -5.281087086040072 0.39241940827166777 1.2504990443382054 0.0 -39.3972642338169 -11.75698202984055
98.76636288708679 -0.7321930955431766 -1.7319247435462366 -1.4617497352789142 -5.877311957250162 1.314523930054844 1.291036311411632 0.0 -39.37211225689256 -11.75698202984055
171.4483214798953 -4.291204734858069 -0.7516829425556328 -1.4477752135192126 -5.929940819953464 1.164045330523637 1.4722370107211475 0.0 -39.28950151463755 -11.75698202984055
102.20606766388808 -0.713209556971246 -0.9168996498901327 -1.1495886259008874 -3.6816852243600158 0.6240170446498472 1.4318936019030328 0.0 -39.067624092360916 -11.75698202984055
170.31669941074136 -1.7599638417353907 -0.7455604587374505 -1.1880748596354254 -5.165442775899657 0.9273485381123876 1.4306941118015624 0.0 -39.05157658028819 -11.75698202984055
176.61955967792088 -0.9340458652672448 -0.8248663552882274 -1.261698814802262 -4.796704561108105 0.7806165600945657 1.023494493761167 0.0 -38.99964968541616 -11.75698202984055
119.22258595352446 -1.1169024312588123 -1.126234151146062 -1.011079498090834 -5.925809131943388 0.5371899859772613 1.1449604565735196 0.0 -38.89806072748845 -11.75698202984055
182.9779101853232 -4.258474173552198 -0.7938701223789284 -1.4051641077828518 -6.701654225962342 0.9748991690148372 1.3127697137532193 0.0 -38.88969284205517 -11.75698202984055
122.01729782835866 -2.2600004178673787 -0.9982916895339615 -1.4720223147917064 -4.952592997485439 0.49482872190148386 1.3839416142156618 0.0 -38.87584723600703 -11.75698202984055
77.18381836140644 -2.633087662574302 -1.0118446265583527 -1.5015543731907246 -3.8195111855481256 0.8854844156704916 1.412221724158486 0.0 -38.75543100983132 -11.75698202984055
132.25811030509652 -2.203291390500654 -0.7895388152012184 -1.149120885322309 -4.416248206149564 0.1418453481418367 0.8736442509297506 0.0 -38.718335496030555 -11.75698202984055
132.15656186372797 -2.1143719021465612 -0.766800689068079 -0.8571024066071741 -5.352125277735787 1.3177263329073503 1.3214316301104585 0.0 -38.683246109581944 -11.75698202984055
106.55261640645789 -5.2238051827577365 -1.219147354973873 -1.4760227729404465 -7.633461365972053 0.6442170146067752 1.049883725542741 0.0 -38.55684753364183 -11.75698202984055
142.21049456532808 -3.9244105516641694 -0.9283587861553806 -1.4284266495460214 -5.517670611340349 1.3091749120691498 1.3322936146151294 0.0 -38.51296131411193 -11.75698202984055
189.58536759505026 -1.7142771189097825 -0.5465304599839373 -0.8060308778527399 -4.897506642479103 0.15059957926878356 1.411735643492622 0.0 -38.41312913241051 -11.75698202984055
49.33499910883325 -2.078654432929226 -1.7277144632100283 -1.4604996903128 -5.234318890796024 1.268369916229057 1.1285346467517732 0.0 -38.39094016958789 -11.75698202984055
166.83259135214644 -5.5574178186624 -0.8478051963733169 -1.4522647552719306 -6.499491916142061 0.32637050496961617 1.3230815260214777 0.0 -38.349115091337225 -11.75698202984055
161.89835028096377 -3.548175760047175 -0.6422736162071412 -1.432431203641597 -4.277385886501539 0.7229907134521651 0.7341438789175576 0.0 -38.346537515757305 -11.75698202984055
