    0.143307571163864708E+03    0.596973377877786788E+02    0.332998082499704466E+02    0.144565474712597708E+01   -0.497766794308716065E+00   -0.143999191862548859E+01   -0.129045132124541828E+01   -0.324871464171772743E+03
    0.134349218630347309E+03    0.535585154301774509E+02    0.448634649671416952E+02    0.147129324184648524E+01   -0.459387535116780876E+00   -0.154839411060125909E+01   -0.128175169396916022E+01   -0.323939326632323457E+03
    0.149532063234622683E+03    0.652513857607509777E+02    0.244523929199906718E+02    0.139613081403395634E+01   -0.401142643713408242E+00   -0.150618300002429040E+01   -0.129604719204688568E+01   -0.323281965019279653E+03
    0.149311048725521516E+03    0.606351551635815582E+02    0.282370822664156407E+02    0.791726130880158308E+00   -0.466502010346730334E+00   -0.135813268676749876E+01   -0.128250121276308060E+01   -0.322544149958263574E+03
    0.150090560092180482E+03    0.628118800835423556E+02    0.313697449502617260E+02    0.104199364049592713E+01   -0.344607977231916607E+00   -0.145549595126498010E+01   -0.126556465307382493E+01   -0.322444268918464616E+03
    0.152310520000211824E+03    0.509065946850015791E+02    0.458081913147017374E+02    0.384756897378668195E+00   -0.504638247956065378E+00   -0.152635977675437373E+01   -0.123214827590468601E+01   -0.322385014973398825E+03
    0.163555973080996694E+03    0.610403374183460130E+02    0.260955041215124908E+02    0.152680782220193789E+01   -0.417526123034234864E+00   -0.151923439892196144E+01   -0.127052506934359255E+01   -0.322067465935743144E+03
    0.154921907921176341E+03    0.559148193046911288E+02    0.355024099068088006E+02    0.724559256280479458E+00   -0.441554110951974277E+00   -0.147650348714498625E+01   -0.124976281151687307E+01   -0.321770502709875700E+03
    0.146728636044684919E+03    0.579565868088331513E+02    0.363508390597426825E+02    0.873958559228885323E+00   -0.347971744969371999E+00   -0.162561100761788602E+01   -0.129264618000535170E+01   -0.321726115292801069E+03
    0.146644795670256968E+03    0.595997133025658457E+02    0.343384365797049327E+02    0.133655554909823548E+01   -0.466641299116620445E+00   -0.148163743555016536E+01   -0.125784753900576018E+01   -0.321618603084130200E+03
    0.142775756500110731E+03    0.507764407326712970E+02    0.452542724819339313E+02    0.979733348910859059E+00   -0.465882263286506504E+00   -0.147800272946326716E+01   -0.126187418941706575E+01   -0.321205884822725238E+03
    0.153623519003906097E+03    0.499961403748557345E+02    0.443223094648893365E+02    0.146391688934600683E+01   -0.409444290958616897E+00   -0.147381929224839769E+01   -0.126637485649999260E+01   -0.321135303567717585E+03
    0.155703430197018378E+03    0.630093571341176641E+02    0.277260622991320034E+02    0.129264117249709942E+01   -0.443666888198777309E+00   -0.150923306302563009E+01   -0.125399590605464661E+01   -0.321058794751138464E+03
    0.157083252480926973E+03    0.542009104587051240E+02    0.368537222322018039E+02    0.104857016824788585E+01   -0.497077175854924835E+00   -0.150811983083291934E+01   -0.127467800048901858E+01   -0.320944824662362521E+03
    0.142642675644395439E+03    0.524706755663182989E+02    0.422559912166681002E+02    0.386159888144538221E+00   -0.564127407062519959E+00   -0.154296783578889474E+01   -0.127364786132624896E+01   -0.320766836379200754E+03
    0.160286850132454475E+03    0.553005494819485719E+02    0.361067632529954921E+02    0.939026631224308628E+00   -0.488238940363548979E+00   -0.157664109233354677E+01   -0.126416684392990986E+01   -0.320493279958909056E+03
    0.141070921968698457E+03    0.571562389017319248E+02    0.376596348442596138E+02    0.122714150930412158E+01   -0.407064977035720865E+00   -0.147704399057194613E+01   -0.129797355760417421E+01   -0.320422915091427228E+03
    0.140956067036236135E+03    0.558690562328733265E+02    0.392517321632635614E+02    0.256709178762132284E+00   -0.434090310475978125E+00   -0.150461096907705016E+01   -0.130221527543218873E+01   -0.320374945182083366E+03
    0.156916838705770232E+03    0.622827506539830580E+02    0.228112187919737437E+02    0.694423020446877648E+00   -0.383841918585710928E+00   -0.139276783037589058E+01   -0.127817720146916547E+01   -0.320356864672879510E+03
    0.153924604693431547E+03    0.544021662860365396E+02    0.404995304110327581E+02    0.129977618630103064E+01   -0.445883563919017067E+00   -0.144386446301378180E+01   -0.123224576997041346E+01   -0.320235009702004845E+03
    0.163980261193900617E+03    0.577525883590471949E+02    0.296346318721942623E+02    0.105520200291422017E+01   -0.360495777971520104E+00   -0.141819323465475766E+01   -0.126963096911352724E+01   -0.320231241142298813E+03
