mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.343774090455546,1.141182239887402,,,,,,
,,60.55299787889029,-2.1517794928264506,-1.2501196820576985,26.648952848532883,99.4625954561691,0.7989626725648135
