

    0.112853870229138938E-03    0.433734661664232988E+02    0.565199237248803712E+02   -0.117510338513097423E+01   -0.179735602163710517E+01   -0.703360429079311511E+00   -0.396926643642525878E+01    0.442523482258460776E+00    0.651034988477977805E+00
    0.112749509918290874E-03    0.433712842408888051E+02    0.851194201668519952E+02   -0.117341187141210668E+01   -0.100538022701341867E+01   -0.584360933120373849E+00   -0.362400343703128680E+01    0.290718943059444457E+00    0.823644704976555175E+00
    0.112955183278358288E-03    0.433636069825527741E+02    0.701986566732285695E+02   -0.185867732174233513E+01   -0.123049858543751567E+01   -0.614242604677819659E+00   -0.389962813998858593E+01    0.103110873271325576E+01    0.830944849938162644E+00
    0.113007919623270869E-03    0.433586411854247515E+02    0.382811149373673842E+02   -0.253001517389883901E+01   -0.144319191148304649E+01   -0.571693454712735361E+00   -0.340966687461164586E+01    0.904190001701139501E+00    0.627315184554139149E+00
    0.112851900292975499E-03    0.433573720457434248E+02    0.333700464367087193E+02   -0.139281133512433009E+01   -0.210300966192885586E+01   -0.852176866865989036E+00   -0.439249408143114373E+01    0.151761220786232887E+01    0.834775978245740014E+00
    0.112657367765839838E-03    0.433567903345599390E+02    0.857088707744060940E+02   -0.105030910627512153E+01   -0.106168565219206590E+01   -0.640975165138244152E+00   -0.338392680774459897E+01    0.397515053591739609E+00    0.475038316789189341E+00
    0.112833900782011192E-03    0.433496265485498142E+02    0.984168506147397153E+02   -0.169218345463050834E+01   -0.891971427828506247E+00   -0.576948071736959500E+00   -0.387432062840311886E+01    0.787301089856173864E-01    0.744562564344620981E+00
    0.112829441862996997E-03    0.433456733271416468E+02    0.144678027712839921E+02   -0.744365475873149052E+00   -0.268462722366526307E+01   -0.921859823539474599E+00   -0.409765257545951567E+01    0.860360675233041272E+00    0.937137504117733444E+00
    0.112722241856900483E-03    0.433435421857063830E+02    0.105138847219390399E+03   -0.145471351745575728E+01   -0.895866467952968204E+00   -0.604706144595997364E+00   -0.387287657368051619E+01    0.136317886613352557E+01    0.543775495046266877E+00
    0.112589083749295966E-03    0.433418739121907777E+02    0.381561840934949430E+02   -0.196383051626170868E+01   -0.150401599159275268E+01   -0.542935416269229587E+00   -0.327551695523356301E+01    0.599021598528930443E+00    0.867186313016326649E+00
    0.112428076831386198E-03    0.433407037815297969E+02    0.536834381826276896E+02   -0.922337812330810358E+00   -0.179883352408695396E+01   -0.876129951965330611E+00   -0.443412405065675497E+01    0.953397402448201370E+00    0.860086418741956127E+00
    0.113191468896092643E-03    0.433231373241040387E+02    0.951253740065769762E+02   -0.123546604304221752E+01   -0.110191353100715017E+01   -0.690108308109612434E+00   -0.374865004208130514E+01    0.423162077589896490E+00    0.605070685402129049E+00
    0.113058373439815964E-03    0.433214581367910014E+02    0.479311439352707112E+02   -0.168206870904112371E+01   -0.170290246307241011E+01   -0.644928951208204815E+00   -0.372952737588710370E+01    0.822605713676933581E+00    0.700719959176929974E+00
    0.113458793669404730E-03    0.433103549683529394E+02    0.212143397057785741E+02   -0.123830841011402359E+01   -0.205670979898294437E+01   -0.531746271143028415E+00   -0.279540556666928008E+01    0.140560514706002393E+01    0.724187970777462775E+00
    0.113915897024169743E-03    0.432982812881025723E+02    0.250227930721402387E+02   -0.121699726171675060E+01   -0.175758057658769884E+01   -0.561718638699262418E+00   -0.262769750529296964E+01    0.285571428164888563E+00    0.908137590281653750E+00
    0.113924493788901751E-03    0.432940981039497714E+02    0.826887734031210613E+02   -0.180735039099055328E+01   -0.104835354756010046E+01   -0.535426264258229145E+00   -0.345025625712268003E+01    0.741908812054076217E+00    0.440733007308714231E+00
    0.114621477323588762E-03    0.432778672375784694E+02    0.711116302203758721E+02   -0.973745372435658396E+00   -0.131695361461100036E+01   -0.739355498338218342E+00   -0.393228017203447866E+01    0.121825383961147393E+01    0.646423457782100863E+00
    0.114756636071816227E-03    0.432714780194383195E+02    0.522806525521367078E+02   -0.827061769914929634E+00   -0.136590476261861427E+01   -0.657589823578469623E+00   -0.298836134949620646E+01    0.129089960084952593E+01    0.601434441616357729E+00
    0.115211539584668984E-03    0.432595332907914027E+02    0.996996793311361955E+02   -0.158842527830290692E+01   -0.856755846673709520E+00   -0.546137810778394628E+00   -0.334248480321134256E+01    0.824714327484476373E+00    0.496100176152622752E+00
    0.115005638767005355E-03    0.432590785393932435E+02    0.414393122568498171E+02   -0.153324675029870061E+01   -0.185317925953909546E+01   -0.662196078179980163E+00   -0.374329997610870624E+01    0.992433123671889739E+00    0.705507929263208711E+00
    0.114913511305996839E-03    0.432566490615392922E+02    0.662772509676845658E+02   -0.202769430425139863E+01   -0.147261982202302222E+01   -0.731775655774670186E+00   -0.419769099352287611E+01    0.115109609563794324E+01    0.606955802307419301E+00
    0.114942429329682454E-03    0.432521135661208547E+02    0.282248312183464378E+02   -0.154378443847065139E+01   -0.183678356007808952E+01   -0.573215152645504489E+00   -0.348461267129408725E+01    0.156386119024633330E+01    0.613468075863461859E+00
    0.114909516480576969E-03    0.432486540741334196E+02    0.380225303069580036E+02   -0.161622888864831449E+01   -0.187093686993569763E+01   -0.748445474286958068E+00   -0.392204965455463395E+01    0.128010634712773896E+01    0.868806767995407458E+00
    0.115339089353219378E-03    0.432371590413084164E+02    0.322973318377033252E+02   -0.226998760879752304E+01   -0.170998918053030624E+01   -0.598058640623040705E+00   -0.335588470782066572E+01    0.240527075871136892E+00    0.724325762886462776E+00
    0.116087661667878638E-03    0.432201883494276942E+02    0.448641736348665745E+02   -0.113604015937224023E+01   -0.154275256279680240E+01   -0.701910746794471407E+00   -0.351647687619571592E+01    0.683496321974567556E+00    0.847336825293026452E+00
    0.116046193824507910E-03    0.432168706419180211E+02    0.582243213518963216E+02   -0.150766364870456648E+01   -0.161313199466014590E+01   -0.673668330807149718E+00   -0.384306524057601884E+01    0.308794864866096697E+00    0.795253619354616026E+00
    0.116324936791176525E-03    0.432080401440785309E+02    0.197018026791143086E+02   -0.124896218289259853E+01   -0.237398924333329830E+01   -0.796335893416792007E+00   -0.389372586998786119E+01    0.122752063060471639E+01    0.875487021739164595E+00
    0.117247281529899081E-03    0.431882123510895894E+02    0.672473780872011702E+02   -0.884798228987916602E+00   -0.186710230059546545E+01   -0.910520709817465357E+00   -0.484108206028588839E+01    0.120503567416912061E+01    0.720040555957309758E+00
    0.117564928763044785E-03    0.431787690042828629E+02    0.875476062484283233E+02   -0.156353437244290916E+01   -0.122961121754150016E+01   -0.637963941056681416E+00   -0.418771610386772508E+01    0.983903401797994515E+00    0.557260103637622684E+00
    0.117537569506748804E-03    0.431752022326614195E+02    0.789091020084627246E+02   -0.123239746429872543E+01   -0.107554777496979836E+01   -0.560583589279327166E+00   -0.346640888727628571E+01    0.116922334241776005E+01    0.917148120497780273E+00
    0.117380781246233590E-03    0.431738396389001480E+02    0.724281601872428666E+02   -0.187165156837268221E+01   -0.128822191722303669E+01   -0.580157770574650677E+00   -0.393087845163112348E+01    0.569807019639783530E+00    0.654651759594836347E+00
    0.117195777473629441E-03    0.431729620662308236E+02    0.472448311169969628E+02   -0.134352094103178299E+01   -0.137876582137538151E+01   -0.555950788106651439E+00   -0.303395723696844488E+01    0.750465577911178960E+00    0.955575082766792594E+00
    0.117086438950792798E-03    0.431707965914406415E+02    0.426313260358549542E+02   -0.134709708523866212E+01   -0.161095639006516955E+01   -0.759829645587102531E+00   -0.366756601426545892E+01    0.556915051432375408E+00    0.645941600258811421E+00
