KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift Ebv log_likelihood log_prior
71.11353213611261 -2.929518794630387 -2.121260579678261 1.3321524594392007 13.976607040741108 0.0 0.0 -203.40950052237162 -12.640287662134146
35.19218615418832 -2.2150421751652667 -0.9945561074174338 0.6375340343352209 53.17749320243547 0.0 0.0 -202.38184295632175 -13.130369193601478
64.23859266099161 -2.211331495789907 -0.9180516628087814 0.8524926485922958 50.32536562111962 0.0 0.0 -201.78730463492607 -12.895329834549612
74.43534719691581 -2.7550296933722396 -1.1124712906528982 0.6759778387385216 34.033677113867235 0.0 0.0 -201.78171152282914 -13.080485263410274
15.844696712439136 -2.197900135034298 -1.1317621072180701 1.242179488531843 41.684746889782765 0.0 0.0 -201.7207299334136 -12.666533005137575
50.53165797586913 -2.7371665732170967 -1.759777382046538 1.1057899698938802 19.39788158067203 0.0 0.0 -201.36874167241098 -12.723790057641187
37.7057203721274 -2.4061284967123266 -1.1193980742704355 0.9017340647143033 56.296544279699326 0.0 0.0 -201.2793881734307 -12.854369293644027
42.278086394927904 -2.7004800365018613 -1.3610506524533932 0.8119613880733643 49.506865208939374 0.0 0.0 -200.9904234158432 -12.932241552064642
36.70939547139477 -2.548683396045639 -1.097260405798373 1.0595652387184618 36.47731958266439 0.0 0.0 -200.97960333780938 -12.748339795003897
37.33439443755005 -2.0328204291646492 -1.1717162573868987 1.0891184378060517 42.28847219422926 0.0 0.0 -200.6754562080106 -12.732329091791176
55.592541570159554 -2.0973754684320585 -1.1385478467351984 0.5072490784497279 39.74698122460403 0.0 0.0 -200.6419968846796 -13.333548403014083
36.14830476024571 -2.068708385821467 -1.4890443924424586 0.6395079637254666 36.89767505937963 0.0 0.0 -200.57374634185012 -13.127709795931072
27.15866316261291 -2.4673632759772968 -1.0896165558074016 0.38943880886236176 53.01696790736428 0.0 0.0 -200.5627894862687 -13.579992410063568
67.37004176211501 -2.5458232118388473 -1.332951760784244 1.0631321679713448 42.96238637985132 0.0 0.0 -200.486043719547 -12.746347185223593
37.37058675991973 -2.3284265763340546 -1.206910233929948 0.796915281729959 52.771082059970546 0.0 0.0 -200.43597170514755 -12.946725862745446
36.98860025287775 -2.9222233756883154 -1.3218892241236926 0.5968398596232757 47.86001955859476 0.0 0.0 -200.4124975186989 -13.187735166608839
51.52498992479283 -2.562965196943476 -1.6658043072101931 0.9176661218918158 33.41637518122241 0.0 0.0 -200.31351788880994 -12.841975915922266
24.623084418658358 -2.893303036876751 -1.343462042972492 0.698801592292362 46.946066630279134 0.0 0.0 -200.17730778347922 -13.052680871648175
58.835671619623646 -2.6067784573936716 -1.1426564903879362 1.2455518103138348 48.49184514792381 0.0 0.0 -200.1648793294276 -12.66538945287471
51.5784711899686 -2.7052791083173355 -1.1372036181507423 0.5263167874715252 55.205239438882444 0.0 0.0 -200.07957883727292 -13.299991928524793
25.16815069916362 -2.148390773947826 -1.560668377205805 1.3158679200029058 22.03041891278113 0.0 0.0 -200.04371360950606 -12.644390181078753
23.212109514247906 -2.612059541331133 -1.349720430239812 1.3169192516297052 26.423040972283324 0.0 0.0 -199.91870340418888 -12.644116795900938
54.75465536977783 -2.509940522569525 -1.0542756551718786 1.0413930408501044 38.086088812592266 0.0 0.0 -199.89684335219792 -12.758752537471466
36.025303833333396 -2.784074510959983 -1.6632720352837522 0.6804558612117817 25.580661161069344 0.0 0.0 -199.88494882539808 -13.07492742514155
45.56528840362495 -2.156219887219276 -1.0057818542482793 1.414635376485298 42.865109003309534 0.0 0.0 -199.80728724974213 -12.623780756917142
48.01564386917786 -2.2681456230295174 -1.5030297915212225 1.1246276487323736 34.1691266112737 0.0 0.0 -199.66727377942445 -12.71455991378991
62.27274037350556 -2.5932197761457845 -1.0084822738291912 1.0299976694075987 42.206141641717124 0.0 0.0 -199.54824983545518 -12.765507695554058
47.36347941669272 -2.945107532122664 -1.4291260319926806 1.3420968823461066 38.34277918604981 0.0 0.0 -199.5417994050566 -12.637920673366407
34.002161041975356 -2.6740320997357676 -1.7337452505223525 1.2524764256048968 19.389367006452375 0.0 0.0 -199.5245165963495 -12.663080993975907
52.19440463423114 -2.9096535482989863 -1.7274092381700266 1.150702624497574 29.46595953333724 0.0 0.0 -199.47640281914116 -12.702501591452222
32.129664278056126 -2.9119112163087246 -1.5493354446237955 1.0089110370759606 37.65691710651198 0.0 0.0 -199.4709443981327 -12.77847564884328
