

    0.751416019075227661E-74    0.329674859053412320E+03   -0.819967538118362427E+00    0.126339131441652186E+01   -0.251418773651123040E+01   -0.118753264427185057E+01    0.257320337295532220E+00    0.848686516284942599E-01    0.331956493854522694E+00    0.260389828681945823E+00    0.985811769962310791E+00    0.181398612260818481E+02
    0.559772762539911003E-69    0.307233958936842214E+03   -0.116566471755504608E+01    0.620850261362563050E+00   -0.173177346789836895E+01   -0.139728013515472416E+01    0.230255483388900728E+00    0.570929169654846233E-01    0.293722879886627153E+00    0.315009021759033225E+00    0.772976875305175781E+00    0.560033601522445679E+02
    0.208069012632310107E-66    0.295393864336931586E+03   -0.441106140613555908E+00    0.374088984822061488E+00   -0.396074257111549377E+01   -0.810634512901306170E+00    0.280635637640953006E+00    0.609913170337677002E-01    0.302489686012268055E+00    0.389178168773651134E+00    0.816640609502792492E+00    0.619423776865005493E+02
    0.138880407255555793E-60    0.268567450236676564E+03   -0.162780191004276276E+01    0.206818697571761773E+00   -0.319678291881084453E+01   -0.676017155647278045E+00    0.195426745414733871E+00    0.119225293397903442E+00    0.168196988105773909E+00    0.398815858364105269E+00    0.880243402719497636E+00    0.371676909923553467E+02
    0.300830961844662673E-57    0.253202162758497082E+03   -0.646907120943069458E+00    0.134832061389131463E+01   -0.374707263123989121E+01   -0.187742184162139880E+01    0.240612602233886697E+00    0.773027420043945340E-01    0.225041115283966059E+00    0.359460365772247326E+00    0.622985655069351218E+00    0.608837842941284180E+02
    0.917489221689544695E-52    0.227942220950677836E+03   -0.344018426537513733E+01    0.227304044765841512E+00   -0.287767410993576078E+01   -0.156923506736755369E+01    0.255155346393585170E+00    0.556057512760162395E-01    0.311964237689971946E+00    0.345629322528839156E+00    0.105451660752296461E+01    0.112865293025970459E+02
    0.126139417610901102E-46    0.204275799681075796E+03   -0.450551494956016541E+00    0.407967826868962047E+00   -0.256202841615676880E+01   -0.105791662216186522E+01    0.309144385457038873E+00    0.119801759719848633E+00    0.158009004592895491E+00    0.389933407306671143E+00    0.154577847719192518E+01    0.133149063587188721E+02
    0.245965376370740345E-44    0.193725947068405446E+03   -0.206561177968978882E+01    0.135008379298051540E+00   -0.211661745989322636E+01   -0.133936105728149402E+01    0.251059926748275708E+00    0.970064401626586914E-01    0.284372985363006592E+00    0.335459601879119884E+00    0.650105684995651245E+00    0.119556086659431458E+03
    0.511662861439559873E-36    0.155415729020834021E+03   -0.603227078914642334E+00    0.745222921937381821E+00   -0.371988343882560724E+01   -0.140903446197509785E+01    0.150661057829856865E+00    0.149388110637664773E+00    0.349477398395538319E+00    0.241062843799591087E+00    0.115459846258163457E+01    0.352141940593719482E+02
    0.682669216680300758E-33    0.141019623215957211E+03   -0.402505062520503998E+01    0.648215396293131074E+00   -0.261661521506309480E+01   -0.101280926227569568E+01    0.199997718930244428E+00    0.149649822711944575E+00    0.245786762237548806E+00    0.399208557605743419E+00    0.650806063413620017E+00    0.248010891675949097E+02
