,jd,mag,mag_unc,filter,limmag,programid
0,44243.38316928786,27.654377784161905,0.1,ps1__g,inf,0.0
1,44243.38316928786,26.588387678562633,0.1,ps1__r,inf,0.0
2,44243.38316928786,32.3312157553631,0.1,ps1__i,inf,0.0
3,44243.38316928786,35.21252500333412,0.1,2massh,inf,0.0
4,44243.38316928786,27.51823203182566,0.1,sdssu,inf,0.0
5,44243.38316928786,28.859248754118184,0.1,ps1__z,inf,0.0
6,44243.48316928786,25.483290529340724,0.1,ps1__r,inf,0.0
7,44243.48316928786,26.643206307169653,0.1,ps1__z,inf,0.0
8,44243.48316928786,26.345938162675434,0.1,ps1__g,inf,0.0
9,44243.48316928786,26.53584398834001,0.1,sdssu,inf,0.0
10,44243.48316928786,29.253220702001197,0.1,ps1__i,inf,0.0
11,44243.48316928786,32.4226660608384,0.1,2massh,inf,0.0
12,44243.583169287864,29.654341533577913,0.1,2massh,inf,0.0
13,44243.583169287864,24.375985960782042,0.1,ps1__r,inf,0.0
14,44243.583169287864,24.784486606934582,0.1,ps1__z,inf,0.0
15,44243.583169287864,25.230395440596947,0.1,ps1__g,inf,0.0
16,44243.583169287864,25.805951382208324,0.1,sdssu,inf,0.0
17,44243.583169287864,26.620945983369637,0.1,ps1__i,inf,0.0
18,44243.68316928786,27.687580558124836,0.1,2massh,inf,0.0
19,44243.68316928786,25.376918138974858,0.1,ps1__i,inf,0.0
20,44243.68316928786,23.921642188108688,0.1,ps1__z,inf,0.0
21,44243.68316928786,23.71471464214901,0.1,ps1__r,inf,0.0
22,44243.68316928786,24.738896583587554,0.1,ps1__g,inf,0.0
23,44243.68316928786,25.349518944847325,0.1,sdssu,inf,0.0
24,44243.78316928786,23.03293643270571,0.1,ps1__r,inf,0.0
25,44243.78316928786,24.944204195273525,0.1,ps1__i,inf,0.0
26,44243.78316928786,24.276283886537346,0.1,ps1__g,inf,0.0
27,44243.78316928786,25.127268551939864,0.1,sdssu,inf,0.0
28,44243.78316928786,27.14042000034476,0.1,2massh,inf,0.0
29,44243.78316928786,23.414148187749472,0.1,ps1__z,inf,0.0
30,44243.88316928786,26.857767941490007,0.1,2massh,inf,0.0
