mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
2.226439054418969,1.2746153214536822,0.9223706496431652,143.4329533137207,-1.774758748264131,-0.8739480329541595,0.15345569483359112,0.11113251028230568,0.26521029765037646,0.2890255308535059,25.568643976303058,-4.294607493430944,-0.7734538965345935,0.4360793016509364,0.15345569483359112,0.11113251028230568,0.03161395243658479,0.0,63101.97674024345
