chirp_mass mass_ratio EOS alpha zeta
1.2393196458249058 0.5622305526089624 4457.520116162151 -0.0002740393708060569 0.7453845867456027
1.1638017773628235 0.8608228117227554 4641.097177505493 -0.0006570986335644503 0.5204980373382568
0.9522231698036194 0.5487183928489685 4937.055271625519 0.00016743973383079053 0.28468823432922363
1.1461050987243653 0.8157737478613853 4581.9816890358925 -0.00019720025416677535 0.39803850650787354
1.0522982120513917 0.4456757828593254 4623.835498988628 0.00013617424967845288 0.2259821891784668
0.8750435948371887 0.45173024386167526 4629.89045548439 0.00021339723044067448 0.18876689672470093
1.2287901391706255 0.5017508120077945 4866.965865283882 7.352932036198616e-05 0.6297245983000053
1.1911344588287835 0.554326620094967 4457.868060839396 -0.00029282521268532945 0.5331475021610144
1.2845242265713563 0.850747976712481 4661.964954328863 -0.0003911906344908283 0.12516142839100586
0.9073073474871539 0.8304519483268576 4981.526423852184 0.00013098667910155871 0.337249794657988
1.2701323866844179 0.47210970520973206 4710.606516122818 0.00016088849204634712 0.5155630111694336
1.0422328672710583 0.923406014494998 4938.956450257435 9.405075001286404e-05 0.44326596583911987
1.0920734313797384 0.9498704561431084 4348.389400308803 0.0006663230265245866 0.44767837954459994
1.3098150211693897 0.5327489674254371 4165.474017306546 0.0005000597377937844 0.07827128963559338
1.319005012512207 0.471100315451622 4327.282133460045 0.00017492424717766605 0.4663853645324707
1.1915759769813763 0.4548183634131291 4989.653877564934 -0.00012405445691227135 0.4807269810573876
1.2911368111832744 0.7562853005388519 4879.065171850331 -0.0008431321781286667 0.1255040786529616
1.242232859134674 0.516388401389122 4377.977676272392 3.981433818538472e-05 0.09218060970306396
1.4679444193840028 0.6968715563416481 4855.820844948292 0.0006720486488644865 0.9445149898529053
1.279656292808853 0.5799405741403942 4252.5252085771135 -0.0009698958312111333 0.5005230352268965
1.213009763410237 0.6296244065831103 4593.105436887315 -0.00021126368872475033 0.25737585221713244
1.317660931112616 0.7499240324931002 4487.449282994613 -0.00047031733464139754 0.1250077002600936
1.314795924494947 0.5051961743118529 4492.8974726616325 0.00013560084294592662 0.40102624272296516
0.9853457262318251 0.46243737959412806 3941.039886908635 -0.0006952266317764178 0.1519595180038673
1.2009255290031433 0.6079420447349548 4857.272806406021 -0.0005448545749482776 0.406732439994812
1.2432034623077843 0.6668194308662329 4037.072702523325 0.00047356946680802693 0.26916778730773006
1.3510988016265113 0.6083389280879233 4574.620939296318 -0.0006420707357916318 0.6493950094164743
0.8778330137394295 0.7276310939337991 3946.7640955952397 -0.0003561241347111154 0.08136535192630263
0.8266533443708011 0.7167553404565984 4103.307465850508 0.000785115634109886 0.08881861532812811
1.129507010492254 0.622217759254405 4868.2503832111015 7.477041337658442e-05 0.28409601882423585
1.0968540314189166 0.7825178185829723 4080.8597463286073 0.0002901106726844209 0.30793756065739536
1.1579220275817486 0.8668833657225253 4892.759701242036 -0.0003817055718538286 0.5454007000530152
0.8100337412084317 0.5109952510384854 4310.306313145636 0.00031522685334269397 0.13581632130801335
1.340828835589329 0.8809937551002492 4390.936935524448 0.00012605595977732012 0.8491451573158801
0.898299244727616 0.46442143200701635 4562.990736623468 -0.00019684607894798227 0.09162538806447419
1.472468935576185 0.6719060650957996 4638.62078462719 -0.00029105082345026484 0.7060122976593374
1.4204290037155802 0.7690185072417686 4193.477671292641 -0.000666991733687335 0.22481141218608425
1.2659578617709932 0.5634047552036168 4397.9834172615765 0.0008674936533481594 0.11674610587311245
1.1324013352394104 0.5579555034637451 4210.610129714012 -0.0005573967468055583 0.20840853452682495
1.449376248869784 0.6489105849699063 4425.819959238469 -0.0002294782165801178 0.690759286720151
1.5473329070496622 0.6060518288516976 4039.4546790109594 7.385024355919394e-05 0.6355322057708579
1.3335008924712803 0.4688765312621134 4677.387376337628 -0.0007822750664914818 0.49792690891851066
1.1894440293312074 0.4632352218031883 4185.9235060215 -0.0005186120982886512 0.13141649961471558
1.4810763239860536 0.7999119237065315 4256.127675712109 0.0004913614351305754 0.4730628728866577
0.9499557367733894 0.514599937256587 4539.95450143004 -0.0001727749462112866 0.051605278499767274
1.5682057740789 0.8002772706328982 4995.422204472313 0.0007442026597246544 0.7810343260570497
1.1552257299423219 0.4163125231862068 4938.392173111439 -0.0002829487389715444 0.2750247120857239
0.9320447054130285 0.6243766014799331 4547.287543821614 4.0741238702015485e-05 0.04890777914703645
1.2736009120941163 0.9191379398107529 4897.884505212307 0.00010213712406095643 0.9237004518508911
0.87188142842096 0.518452019576092 4972.124771902987 -0.0002941998873643574 0.14189383095807784
1.2486099839210512 0.764711007475853 4523.118080556393 -0.0009205401009308382 0.4371849298477173
1.2954599261283875 0.500791884958744 4161.954367697239 6.142565775986161e-05 0.12495243549346924
1.0183938384056093 0.8084044307470322 4890.166246533394 0.00014713056046290095 0.0436704158782959
1.1932284474372865 0.9055070579051971 4191.5671082139015 0.0007852588118914002 0.5192326307296753
0.8571761940882934 0.4300316621413207 4997.177974345355 -0.0007877554031810299 0.10861992609645248
1.5095332435742024 0.5954419469901133 4634.875428535892 0.0006663407994263493 0.0970860661893672
1.1946430879896495 0.45182112664865226 4641.580897135066 -0.0004028051091974217 0.12321938577620219
0.9665560958313978 0.5953233846499826 4869.930234216834 -0.0006762642415264557 0.20212252685425133
1.299462266395803 0.9226973022685228 4487.678735745743 -3.402171172317883e-06 0.9120895784482158
1.0334475350660746 0.56840557019219 4267.998393791502 -0.00042301053235287666 0.06657851322210781
1.1911854238613684 0.9378846557532958 4601.376152772044 -0.0005724975167967667 0.16165113399329972
1.3896203555293738 0.6973661725691233 4682.935953512467 0.0004359394200599134 0.8692416107903999
0.9570722341537476 0.9539925009012222 4538.108367919922 -4.409389183569247e-05 0.2468661069869995
1.539818334579468 0.6710814237594604 4037.253204882145 5.1024463800425615e-05 0.6877739429473877
1.17041677236557 0.4990645945072174 4056.6029536128044 0.00018666254283675922 0.06223684549331665
1.0946968078613282 0.6940261349081993 4591.047878265381 0.000541171443493147 0.04695558547973633
1.148989348614243 0.4810671435242574 4574.84137698963 -8.38115085985942e-05 0.26665358181164284
1.3194640993664928 0.7707744024310946 4064.5496797594374 0.0005354212608244062 0.949999649069366
1.0654908299446106 0.4878678470849991 4690.474299967289 0.0007986062957296055 0.10050380229949951
0.9185282387401943 0.4647929544261948 4368.562433291348 0.0001218262923671694 0.13750133652264873
1.133073902130127 0.939568042755127 4894.604699850082 -0.0005187791755812015 0.7995969653129578
0.9222783173689105 0.5103252903498982 4588.881990411613 0.0003127849973757082 0.15434583274114352
1.352872152866715 0.619044121201081 4541.650478944483 0.00040635821319126456 0.08147296460702852
0.9391509294509888 0.9525270760059357 4601.03544151783 0.00021902464258182698 0.3392021059989929
0.9420769691467286 0.7374931573867798 4872.145947217941 -0.0007011419573725598 0.22873902320861816
1.3673094511032104 0.6033563986420631 4706.473001539707 -0.00010134503712203713 0.5613560676574707
1.2064946293830872 0.4460188001394272 4730.022439241409 9.625828795361142e-05 0.37359440326690674
1.3348310619094361 0.6615279615677714 4768.00695979348 9.583715519039265e-05 0.0923504431271568
1.2410414099693299 0.5258604660630226 4077.627331674099 -0.00023309881658715705 0.1100725531578064
1.0698337821077373 0.955845267888106 4712.688427540314 -0.00023012011257677974 0.41854175483183914
1.177140773275613 0.8452862389644314 4251.5611121821075 0.00012633414278508576 0.45183079498825984
1.2491426780573454 0.48305649594073036 4869.3382631327595 0.00020382043774546974 0.33827831187688245
1.3993356466293336 0.8067783713340759 4073.3140731453896 0.0007293112815365093 0.503111720085144
0.9182076844752448 0.82343214622396 4286.0134658834795 0.0002698122958274138 0.2629629411681536
1.264956174663372 0.7736470355805986 4449.164700335241 0.0002274319174074644 0.6816428408224886
1.0902376288470705 0.6235488918824755 4552.792322093719 7.421145999671577e-05 0.047194894178218164
0.9195313215165218 0.46167338827179394 4541.631242570202 -0.0005405617900607089 0.1348830206086894
1.425577706591581 0.5213436905024655 4526.087188665645 -0.00046651919090378576 0.511428489417695
1.0269673943519593 0.66755810379982 4569.8619393110275 0.00020638492172202167 0.21968340873718262
1.1591210842132569 0.6849324479699135 4678.852348566055 0.0004329807570294585 0.3205999732017517
