   -0.309078592387362683E+00    0.411468697646603543E+00   -0.303990983681875448E+01   -0.981121603007657495E+00    0.298517186106135202E+00    0.700032724502662879E-01    0.161713893398146347E+00    0.346545950904598388E+00    0.105780311662149362E+01    0.867988310950365474E+02   -0.200048701785825642E+02
   -0.169681935674230111E+01    0.961612402604693051E+00   -0.393815432682972721E+01   -0.831701098282860762E+00    0.142220502314214986E+00    0.594408496840612421E-01    0.208202860074622631E+00    0.281762264392569683E+00    0.708148514409507213E+00    0.611609453667932002E+02   -0.171443949064404890E+02
   -0.133606977862257725E+01    0.500497543973708270E+00   -0.294225625761221998E+01   -0.712115457719471934E+00    0.204898768532714437E+00    0.703237265709557857E-01    0.166248189900542520E+00    0.327191865637025181E+00    0.770236613521897207E+00    0.121987290698995920E+03   -0.169134189144785800E+02
   -0.238148545275721801E+01    0.139799626258862275E+00   -0.269362633344429447E+01   -0.837520745925475651E+00    0.203043760374219062E+00    0.560307939234331656E-01    0.311776324494023593E+00    0.317097153264194798E+00    0.883009850523750028E+00    0.809233301651092489E+02   -0.162367179216154582E+02
   -0.130504533054738214E+01    0.203911481336223971E+00   -0.203083841810618848E+01   -0.867604529409538916E+00    0.190148614070357547E+00    0.614679113662767729E-01    0.195495732697985480E+00    0.275408217518996912E+00    0.693496712983226460E+00    0.911017649285612237E+02   -0.161759566605673868E+02
   -0.368425175450333597E+00    0.149021638052992333E+01   -0.336452721843427582E+01   -0.106756872139877412E+01    0.130098807621549739E+00    0.100778885475890256E+00    0.168231034033848509E+00    0.322080378006356083E+00    0.740203485696717234E+00    0.709831021354804648E+02   -0.155582543127765636E+02
   -0.961328838863208190E+00    0.863340662158544991E+00   -0.160819775715573066E+01   -0.733705516857617202E+00    0.276638643215091573E+00    0.714653244960336415E-01    0.319058998769391311E+00    0.326302441754678263E+00    0.820025012116109897E+00    0.122376274837720814E+03   -0.155240076521392520E+02
   -0.124447864704256617E+01    0.263205120953126481E+00   -0.349593246741101282E+01   -0.618653767715577452E+00    0.267908146066157538E+00    0.786737250420876250E-01    0.222496477751449484E+00    0.354847735221653804E+00    0.895577912415997712E+00    0.106682703080548436E+03   -0.154909310001934486E+02
   -0.236196472579457861E+01    0.968146068136969684E+00   -0.282369355906951647E+01   -0.561162283940847217E+00    0.128626690566162827E+00    0.952204884239866434E-01    0.298576306142992465E+00    0.249947162376021687E+00    0.604430559607073037E+00    0.644249227524084347E+02   -0.147820768724879148E+02
   -0.239297571626125016E+01    0.772418321202346103E+00   -0.141576988280511618E+01   -0.831201213107898074E+00    0.305646023636587716E+00    0.631777128823137191E-01    0.284378634144118014E+00    0.320568162709631843E+00    0.544491255145149289E+00    0.776566020049038030E+02   -0.147155108268844419E+02
   -0.111007652435617299E+01    0.374393777773798786E+00   -0.359535594921646151E+01   -0.694427444713661135E+00    0.220368747722240826E+00    0.744517921635581142E-01    0.189738929134211337E+00    0.289343703904549276E+00    0.768247823502990146E+00    0.960962679915854778E+02   -0.145904828780823390E+02
   -0.275994065694174306E+01    0.436713477906886527E+00   -0.131591618742235106E+01   -0.898401628448837641E+00    0.216236595457278497E+00    0.544567813784545898E-01    0.308020656827130201E+00    0.315072744887618272E+00    0.789361462452167539E+00    0.948255825572790059E+02   -0.143095046437422422E+02
   -0.364204213049320558E+01    0.832977364472658577E+00   -0.177929731258926616E+01   -0.619836483779088177E+00    0.138880466354353749E+00    0.502936435852157290E-01    0.282520677327737835E+00    0.349011673345370088E+00    0.834868518414738636E+00    0.840490807151936963E+02   -0.142699830129535759E+02
   -0.168176695791746589E+01    0.237839383743381039E+00   -0.210847213314787574E+01   -0.770790118376329936E+00    0.306930245358442155E+00    0.604375644961392400E-01    0.346600124847168845E+00    0.329440720211022331E+00    0.783914490572130473E+00    0.128592890434624962E+03   -0.141283846097757095E+02
   -0.168727969015569812E+01    0.191673099420166144E-01   -0.136738405560950671E+01   -0.926479785719478421E+00    0.314344820580829021E+00    0.667647476013235319E-01    0.255231426822911833E+00    0.309493748799921531E+00    0.838019294439038109E+00    0.920129983835455363E+02   -0.139169428887033302E+02
   -0.181182054189980413E+01    0.213368303115150010E+00   -0.262783121592525060E+01   -0.652597515169716758E+00    0.185175344914020823E+00    0.590615832857895595E-01    0.218997442036428902E+00    0.285883731520374940E+00    0.668079044635457198E+00    0.895330981241548614E+02   -0.136929314372818549E+02
   -0.174242648866902083E+01    0.637235342848532227E+00   -0.214096565575422737E+01   -0.104652221739493045E+01    0.141207475424954682E+00    0.620735898498852370E-01    0.277108447213170461E+00    0.322516590849325824E+00    0.648319715306049593E+00    0.642801581939298785E+02   -0.136880515882681930E+02
   -0.221965350173214393E+01    0.862810883613058466E+00   -0.231783774456199421E+01   -0.783145083915826490E+00    0.164144800347201164E+00    0.681496342449155607E-01    0.294976618379378497E+00    0.239449207390019458E+00    0.839054645990428671E+00    0.480472584428827076E+02   -0.136560598231078831E+02
   -0.277571337965712317E+01    0.370650794798234207E+00   -0.316007949884538997E+01   -0.736326881867607419E+00    0.272113887073562488E+00    0.526266076237684594E-01    0.268899806199013769E+00    0.330229257218930927E+00    0.691141645910587132E+00    0.882253417885318783E+02   -0.135963199109361952E+02
   -0.229145749875804050E+01    0.346880357947050300E+00   -0.254144740962135751E+01   -0.882831590756997020E+00    0.228232758401202884E+00    0.592337916082448651E-01    0.291458162678157995E+00    0.295698394039026702E+00    0.851161231456110334E+00    0.609633560981791405E+02   -0.135585393117016881E+02
   -0.343613099793100663E+01    0.248583549990726266E+00   -0.169141101742190791E+01   -0.673585993456539356E+00    0.134758669247909080E+00    0.574838669530945978E-01    0.216114983683490497E+00    0.258493933346063187E+00    0.587645775489714195E+00    0.479792702200209789E+02   -0.135550790188943715E+02
   -0.175209812674953636E+01    0.840072306025032800E+00   -0.291962617202591757E+01   -0.844787974782017059E+00    0.130561281271005525E+00    0.108743563890189049E+00    0.337006142775459594E+00    0.312689848266057002E+00    0.874386281700489043E+00    0.750279131745089529E+02   -0.135103475632921928E+02
   -0.149267395465489550E+01    0.189239719253483846E+00   -0.332000279084064687E+01   -0.803591733497248217E+00    0.306511564865210639E+00    0.657268150488253544E-01    0.269443589295578212E+00    0.351752409923959897E+00    0.624852400537033392E+00    0.102473982816456783E+03   -0.134690810357186077E+02
   -0.325719334274294159E+01    0.934163036484087217E-01   -0.215101783172750416E+01   -0.756603328911426676E+00    0.310217398058389326E+00    0.747182022257800865E-01    0.290587205456533493E+00    0.281895006745852494E+00    0.512195404445198288E+00    0.516557179625270280E+02   -0.134019152312187391E+02
   -0.188992843569377200E+01    0.387278538942363512E-01   -0.235716491090977343E+01   -0.718221811348846995E+00    0.317128603996822744E+00    0.679439439594898831E-01    0.171386910368110268E+00    0.335331466784184795E+00    0.593919306173413042E+00    0.110480559857039239E+03   -0.133948640846271090E+02
   -0.525071951645951884E+01    0.133946484534646221E+00   -0.173340576797342427E+01   -0.613900722984240144E+00    0.216224703656813150E+00    0.628290337474879251E-01    0.231043228553335672E+00    0.330715359270826459E+00    0.723389838354008052E+00    0.561553562236982842E+02   -0.133948362610707505E+02
   -0.263221278130294412E+01    0.460745231746172434E+00   -0.323613024469321697E+01   -0.671237313802193647E+00    0.167020916398394115E+00    0.540019256332222725E-01    0.220538769906631377E+00    0.295727424743411571E+00    0.804457083284596530E+00    0.860681842412193134E+02   -0.133030291789238664E+02
   -0.236451444606764483E+01    0.794222034827974710E+00   -0.256953368309760100E+01   -0.687717447623735545E+00    0.319031576487583179E+00    0.722564546984341832E-01    0.316073596637658105E+00    0.348209877872506790E+00    0.701495005120262638E+00    0.788140744416233332E+02   -0.132827181689557534E+02
   -0.134768136281956963E+01    0.718980414619337260E+00   -0.271002974207715397E+01   -0.800489019493698439E+00    0.171978238978070158E+00    0.723568083356210950E-01    0.274846240620573334E+00    0.353810581840183380E+00    0.691250938066398812E+00    0.828242397915356463E+02   -0.130989740321232002E+02
   -0.194865047094310384E+01    0.734009059916998052E+00   -0.336756671758969350E+01   -0.791711579878375815E+00    0.228507114896786767E+00    0.120918366308759198E+00    0.319364481085432417E+00    0.343968529686111801E+00    0.776000361030694252E+00    0.837228351173594945E+02   -0.130883790183461777E+02
   -0.205688930834067651E+01    0.848351952114729385E-01   -0.217770692985222247E+01   -0.996294055736245632E+00    0.223526313415885747E+00    0.607766547985210265E-01    0.326104531899168770E+00    0.331005644069192528E+00    0.758190047484075702E+00    0.858446839358504263E+02   -0.130052134927115723E+02
   -0.315452298804870068E+01    0.998601900238024975E+00   -0.136267337266728950E+01   -0.648157876197475336E+00    0.273961162980640882E+00    0.670479402728615115E-01    0.283681946880759206E+00    0.246105622357099985E+00    0.718522040253807837E+00    0.342389015546213784E+02   -0.129777125848776578E+02
   -0.133961055405264329E+01    0.602910187789283181E+00   -0.165598691663691788E+01   -0.889030532525132866E+00    0.219044893433985421E+00    0.684517674245593011E-01    0.276893205097040074E+00    0.320129160008794988E+00    0.784906429085286739E+00    0.788528013323805084E+02   -0.129640042252657040E+02
   -0.290199643778910943E+01    0.116668004195544173E+01   -0.325268252167762784E+01   -0.639469405766253551E+00    0.207802763425999293E+00    0.122173707965951686E+00    0.349974286351068753E+00    0.294371458481458792E+00    0.788811766671917658E+00    0.837884866046931478E+02   -0.128317062187908242E+02
   -0.207873564872975880E+01    0.106161835937634152E+01   -0.336972257636921446E+01   -0.828540370949835570E+00    0.148078101365274162E+00    0.117829144593779911E+00    0.301762573643316934E+00    0.278348251928556278E+00    0.492510205473019436E+00    0.657902904763547838E+02   -0.127835791287441722E+02
   -0.113268252836668815E+01    0.615564090911297601E+00   -0.176102004098876064E+01   -0.124598913190080518E+01    0.340752373793856256E+00    0.546103768691872729E-01    0.252930739587053144E+00    0.314500809027755845E+00    0.596472143781609176E+00    0.589370449462785828E+02   -0.127479720985330971E+02
   -0.321422370639000032E+01    0.929468440056225864E+00   -0.152327838032853213E+01   -0.635772245394310431E+00    0.317924583840304753E+00    0.726537234982286284E-01    0.296700084965145661E+00    0.247471671149718714E+00    0.728516526105102757E+00    0.406904869235686846E+02   -0.127442312657834123E+02
   -0.265861395692085001E+01    0.641513481513488637E+00   -0.175754046604374015E+01   -0.995167487906575499E+00    0.203677377362309980E+00    0.635481759440197913E-01    0.310090607250784245E+00    0.255559729605295771E+00    0.711764181158925147E+00    0.432461283759045827E+02   -0.127219022696509878E+02
