KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,mass_1,mass_2
56.04839308710906,-1.7034443097376581,-1.1110895114770518,64.20114443156773,114.44909195064372,1.7689854318679357,1.1677186265714448
