KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift Ebv log_likelihood log_prior
41.605956356427804 -1.373418166284967 -0.8869764562426168 1.5671770553895532 39.031165691207654 -0.6275834433416658 0.0 -191.67845197937208 -13.527835035089545
69.56757828705781 -2.88172386558921 -1.432227709337442 0.5047805267933037 27.36975339717899 -0.5088333058759166 0.0 -191.56520437405402 -14.254293902409504
35.60558169962539 -2.3700091701843755 -1.4463135645171274 0.2764566792478811 44.25807096577757 -0.6198214469099907 0.0 -191.55011232587205 -14.826300290434009
54.678179840133005 -2.9119262587773886 -1.371600361308801 0.4564064569732241 38.38715860899236 -0.7748870490953157 0.0 -191.26067790315 -14.347162112187398
27.84504040584072 -1.6909301450362009 -0.6636070457923178 0.4044537873913832 74.35846282214453 -0.3760039458649389 0.0 -190.25271755582432 -14.46046031811862
47.49902697088815 -1.6551150511656598 -1.2786637720540663 0.8233518228009821 35.704106944965 -0.916392782451056 0.0 -190.13931685520305 -13.837853781847521
25.275426494924435 -1.221297803760315 -0.5794253373814953 0.6602991431397703 107.89666395905594 -0.6399541100911489 0.0 -190.04244656008572 -14.01664290097235
49.63058052292101 -1.1244449933089011 -0.985092453561065 0.8341072822395607 51.53529960206404 -0.48161378323773296 0.0 -190.03542365023932 -13.827992070055629
61.86649985929494 -2.8710819125415576 -1.006808851734668 1.0445036937678098 40.52789299810811 -0.8284490747100361 0.0 -189.96056996260745 -13.673229663989943
52.5106626773797 -1.2381307195783056 -0.7035534966909558 0.3160919405581999 66.47273924754083 -0.48418124843355526 0.0 -189.76646945668176 -14.696258809225373
21.521174208177502 -1.6616618096110713 -0.7880056212441504 1.4534594624101802 40.82534326232094 -0.6210361459047977 0.0 -189.4652331633281 -13.534728309970369
54.51625397265288 -1.4610056228802384 -0.8981888902659287 1.2704356525455758 40.46591326611948 -0.43578554922671375 0.0 -189.42372349972442 -13.573631782330317
53.158059720024134 -1.7010897497278457 -0.9341656916240786 1.347043650018493 37.710328620207314 -0.7546630568372525 0.0 -189.27393437428213 -13.553072824971103
35.33147994894859 -1.3459632108861705 -0.6451079035585616 1.1503645714426753 54.406353072878275 -0.408767592610335 0.0 -189.1719457625882 -13.618943395082763
49.845562169071165 -1.2711983010698786 -0.5792961874275884 0.8505382194465267 85.57392229405997 -0.3515267845128689 0.0 -189.10257668215002 -13.813332249440418
69.10890692955732 -2.864240357221535 -1.0940587175599803 1.0939426444213234 42.30288548880408 -0.6000630303856782 0.0 -189.06881140335196 -13.646112783502392
66.16393270310654 -2.504050148489212 -1.0436117623259629 1.5009689825094736 42.46393961258782 -0.6905505938402557 0.0 -189.06246632227155 -13.530268398263203
47.002476588742454 -1.8630281937174666 -0.6512194571180188 1.521315211604261 35.869574636313416 -0.7686349939010009 0.0 -188.9693134172844 -13.529053175766506
39.66380270766592 -2.33192034760214 -1.0758701217228315 0.5578979831574169 42.54225355561497 -0.40448798217377413 0.0 -188.91715021496174 -14.163831765620856
18.41218113899231 -1.7207800149917603 -0.9454153776168823 0.7214083081624163 72.95182347297668 -0.6398554742336273 0.0 -188.87928737859775 -13.942673257641196
50.78945935280403 -1.4866625026348543 -0.5367979812789332 0.8486560178144259 88.22580437877197 -0.4740481169613262 0.0 -188.87043713734516 -13.814987066606928
18.513990591759583 -2.1739278871086887 -1.0145117123134237 0.2799343435276798 47.775760890982355 -0.8278510176144468 0.0 -188.78879899809758 -14.814123501952736
29.065744072882445 -2.370767189172806 -1.3938658739989183 1.1062294593646762 25.90857075379583 -0.7280331436221524 0.0 -188.72579971161971 -13.639860418693807
58.84971696037504 -1.401068939626895 -1.2321020437629095 0.28189378308343416 44.133073580484464 -0.6282252506303169 0.0 -188.6366435611309 -14.807332696587881
27.851053853307974 -2.0810033549231557 -1.4389338910686487 1.1673612371784645 27.81091646248294 -0.7264258856258827 0.0 -188.632530929275 -13.611516798493057
44.49831518804328 -2.4410654659637863 -1.010616200287124 1.3647308802355866 48.88835153994177 -0.26254827858616503 0.0 -188.47214982358824 -13.549211951971152
50.55829866528057 -1.8200035979235438 -1.1095761385895702 0.4860812403202645 56.634042658105244 -0.2690144032995956 0.0 -188.4595676193161 -14.288902035824506
20.055233392250155 -1.7512209494022508 -0.563202841692795 1.2002128319428214 68.2113720847027 -0.5845920948864627 0.0 -188.44945152573166 -13.59812629431487
41.70593538747406 -2.1907284850094864 -1.3136156869259492 0.498086763236105 46.54376774500069 -0.4919570532073738 0.0 -188.44197339037547 -14.266505309735184
47.28951854281478 -2.126776035409419 -1.2492250868706096 1.1535856725375484 38.61107312817304 -0.37626027180664556 0.0 -188.33319427903493 -13.617509490132093
