KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,mass_1,mass_2
41.04839308710906,-2.1819297637403943,-0.9409548534208193,25.629715860139136,10.81272831428006,2.185652098534602,1.3677186265714447
