mass_1,mass_2,inclination_EM,luminosity_distance,log10_mej_dyn,log10_mej_wind,vej_dyn,vej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej,zeta,v_ej_dyn,v_ej_wind,redshift,timeshift,t0
1.5526109294189687,1.428936309108003,1.198830803159067,150.6341194944787,-2.5448342758400213,-1.1968226313238355,0.1640342072302853,0.13716801324088557,0.2375286367507225,0.21423328708619288,71.84463641486637,-5.493180620660433,-0.5797806395106602,0.37290130028781643,0.1640342072302853,0.13716801324088557,0.033163588415322874,0.0,61207.03411577726
