mass_1,mass_2,KNphi,log10_mej_dyn,log10_mej_wind,KNtheta,luminosity_distance,timeshift
1.4603501213494274,1.2414602985745828,,,,,,
,,42.380422435369354,-2.139482474276521,-1.4057059137136112,67.6435563862836,111.57475055464339,-0.9991210134583266
