mass_1,mass_2,chirp_mass,mass_ratio
1.25214,1.2193,1.075642773055107,0.9737729007938409
1.28509,1.18663,1.0748539738502594,0.9233827980919624
1.28509,1.2193,1.0896476298962303,0.9488051420523076
1.28509,1.25214,1.1042817442680801,0.974359772467298
1.31813,1.18663,1.0884560988572192,0.9002374576104026
1.31813,1.2193,1.1034749455222799,0.925022569852746
1.31813,1.25214,1.1183324607065896,0.9499366526822088
1.31813,1.28509,1.1330077974263872,0.9749341870680434
1.3512,1.18663,1.10186520967194,0.8782045589105981
1.3512,1.2193,1.1171065662883817,0.9023830669034932
1.3512,1.25214,1.1321848451448786,0.9266873889875666
1.3512,1.28509,1.1470788491990784,0.9510731201894613
1.3512,1.31813,1.1617863648680684,0.9755254588513914
1.38427,1.18663,1.1150764444405317,0.85722438541614
1.38427,1.2193,1.1305375109631317,0.8808252725263136
1.38427,1.25214,1.145833796776246,0.904548968048141
1.38427,1.28509,1.1609437583781625,0.9283521278363326
1.38427,1.31813,1.1758651103524067,0.9522203038424586
1.38427,1.3512,1.1905780593311932,0.9761101519212293
1.41729,1.18663,1.128077405052034,0.8372527852450805
1.41729,1.2193,1.1437551376525754,0.8603038192607019
1.41729,1.25214,1.1592664306548002,0.883474800499545
1.41729,1.28509,1.1745893981454834,0.9067233946475316
1.41729,1.31813,1.1897216830836386,0.9300354902666357
1.45022,1.2193,1.15675142348402,0.8407689867744205
1.45022,1.25214,1.1724745564930108,0.8634138268676477
1.45022,1.28509,1.1880074112246242,0.8861345175214795
1.45022,1.31813,1.2033475593406615,0.9089172677248969
1.48301,1.25214,1.1854464805322957,0.8443233693636591
1.48301,1.28509,1.2011858819406287,0.866541695605559
1.51564,1.25214,1.1981827293601193,0.8261460505133145
1.51564,1.28509,1.2141253106296717,0.8478860415402074
1.54804,1.28509,1.2268066822651318,0.8301400480607736
1.58018,1.28509,1.2392272431326357,0.8132554519105419
1.9573,1.38427,1.4286860663368985,0.7072344556276503
1.98205,1.38427,1.4373752690784858,0.6984031684367195
1.98205,1.41729,1.4550069788193913,0.715062687621402
2.00606,1.38427,1.445740811026623,0.6900441661764851
2.00606,1.41729,1.4634952732000186,0.7065042919952543
2.02933,1.38427,1.4537896197104496,0.6821315409519398
2.02933,1.41729,1.4716622789947473,0.6984029211611714
2.05182,1.38427,1.4615145163438559,0.6746546968057626
2.05182,1.41729,1.4795006994415085,0.6907477264087493
2.07353,1.38427,1.468921894360456,0.6675910162862365
2.07353,1.41729,1.4870170102273326,0.6835155507757303
2.0944,1.38427,1.4759974776429856,0.6609386936592819
2.0944,1.41729,1.4941967142961352,0.6767045454545455
2.11437,1.38427,1.4827271011016685,0.6546961979218395
2.11437,1.41729,1.5010254275218553,0.6703131429220051
2.13334,1.38427,1.489083298318639,0.6488745347670788
2.15123,1.38427,1.4950455452964178,0.6434783821348716
2.16796,1.38427,1.5005933848763857,0.6385127031864056
2.18343,1.38427,1.5056997641610128,0.6339887241633576
2.19755,1.3512,1.4913513096965496,0.6148665559372938
2.19755,1.38427,1.5103409299539001,0.6299151327614843
2.21022,1.3512,1.4954381164782424,0.6113418573716644
2.21022,1.38427,1.5144897238630874,0.6263041688157739
2.22131,1.3512,1.4990033187214937,0.60828970292305
2.22131,1.38427,1.5181090176031453,0.623177314287515
2.23067,1.3512,1.5020037396090007,0.6057372896932312
2.23067,1.38427,1.5211549724252413,0.6205624319150748
2.23815,1.3512,1.504395874691141,0.6037128878761476
2.23815,1.38427,1.5235834175490262,0.6184884837924177
2.24365,1.3512,1.5061516193653584,0.6022329686002719
2.24701,1.3512,1.5072228995052845,0.6013324373278267
2.24795,1.3512,1.5075224240301728,0.601080984897351
