,jd,mag,mag_unc,filter,limmag,programid
0,44243.88902498592,26.725523175873317,0.1,ps1__g,inf,0.0
1,44243.88902498592,26.366221635613,0.1,ps1__r,inf,0.0
2,44243.88902498592,32.06942575507268,0.1,ps1__i,inf,0.0
3,44243.88902498592,31.72230816584894,0.1,2massh,inf,0.0
4,44243.88902498592,26.631088118951777,0.1,sdssu,inf,0.0
5,44243.88902498592,28.88672006182515,0.1,ps1__z,inf,0.0
6,44243.989024985916,25.20732188301239,0.1,ps1__r,inf,0.0
7,44243.989024985916,26.454280115639424,0.1,ps1__z,inf,0.0
8,44243.989024985916,25.491116396598752,0.1,ps1__g,inf,0.0
9,44243.989024985916,25.595946576324256,0.1,sdssu,inf,0.0
10,44243.989024985916,29.100762222307708,0.1,ps1__i,inf,0.0
11,44243.989024985916,29.610577832061495,0.1,2massh,inf,0.0
12,44244.08902498592,27.474373602653028,0.1,2massh,inf,0.0
13,44244.08902498592,23.907296789943775,0.1,ps1__r,inf,0.0
14,44244.08902498592,24.26589537838254,0.1,ps1__z,inf,0.0
15,44244.08902498592,24.354405196694398,0.1,ps1__g,inf,0.0
16,44244.08902498592,24.634827242575167,0.1,sdssu,inf,0.0
17,44244.08902498592,26.564669821893048,0.1,ps1__i,inf,0.0
18,44244.18902498592,26.421727964948218,0.1,2massh,inf,0.0
19,44244.18902498592,25.37267737426954,0.1,ps1__i,inf,0.0
20,44244.18902498592,23.293733586146683,0.1,ps1__z,inf,0.0
21,44244.18902498592,23.110750836354566,0.1,ps1__r,inf,0.0
22,44244.18902498592,23.826780710493672,0.1,ps1__g,inf,0.0
23,44244.18902498592,24.23138035153309,0.1,sdssu,inf,0.0
24,44244.28902498592,22.29269194093003,0.1,ps1__r,inf,0.0
25,44244.28902498592,24.93087839201095,0.1,ps1__i,inf,0.0
26,44244.28902498592,23.257711904860813,0.1,ps1__g,inf,0.0
27,44244.28902498592,24.144813695085986,0.1,sdssu,inf,0.0
28,44244.28902498592,26.235807137286415,0.1,2massh,inf,0.0
29,44244.28902498592,22.689993767931085,0.1,ps1__z,inf,0.0
30,44244.38902498592,25.90780178564688,0.1,2massh,inf,0.0
31,44244.38902498592,22.46944233571665,0.1,ps1__z,inf,0.0
32,44244.38902498592,24.74955509101594,0.1,ps1__i,inf,0.0
33,44244.38902498592,24.170452671340776,0.1,sdssu,inf,0.0
34,44244.38902498592,21.90174184136693,0.1,ps1__r,inf,0.0
35,44244.38902498592,22.963116681368735,0.1,ps1__g,inf,0.0
36,44244.489024985916,25.553288832298996,0.1,2massh,inf,0.0
37,44244.489024985916,21.75394133752577,0.1,ps1__r,inf,0.0
38,44244.489024985916,22.949929134826096,0.1,ps1__g,inf,0.0
39,44244.489024985916,21.967282215462177,0.1,ps1__z,inf,0.0
40,44244.489024985916,24.337267836771826,0.1,ps1__i,inf,0.0
41,44244.489024985916,24.33820981356267,0.1,sdssu,inf,0.0
42,44244.58902498592,21.677593254594242,0.1,ps1__z,inf,0.0
43,44244.58902498592,25.12668171384972,0.1,2massh,inf,0.0
44,44244.58902498592,21.51884502669171,0.1,ps1__r,inf,0.0
45,44244.58902498592,24.3456803833839,0.1,ps1__i,inf,0.0
46,44244.58902498592,24.385453681843604,0.1,sdssu,inf,0.0
47,44244.58902498592,22.72562904302702,0.1,ps1__g,inf,0.0
48,44244.68902498592,21.435258300716047,0.1,ps1__z,inf,0.0
49,44244.68902498592,24.766525559096234,0.1,2massh,inf,0.0
50,44244.68902498592,21.39834315180172,0.1,ps1__r,inf,0.0
51,44244.68902498592,24.311424541435493,0.1,ps1__i,inf,0.0
52,44244.68902498592,22.573011297789073,0.1,ps1__g,inf,0.0
53,44244.68902498592,24.69688547999839,0.1,sdssu,inf,0.0
54,44244.78902498592,24.232015506295557,0.1,2massh,inf,0.0
55,44244.78902498592,24.60050030109386,0.1,sdssu,inf,0.0
56,44244.78902498592,21.57515563632463,0.1,ps1__z,inf,0.0
57,44244.78902498592,21.616479500394778,0.1,ps1__r,inf,0.0
58,44244.78902498592,22.65040310170125,0.1,ps1__g,inf,0.0
59,44244.78902498592,24.317310797991944,0.1,ps1__i,inf,0.0
60,44244.88902498592,24.18252253120103,0.1,2massh,inf,0.0
61,44244.88902498592,24.775655771903978,0.1,sdssu,inf,0.0
62,44244.88902498592,21.28603758914584,0.1,ps1__r,inf,0.0
63,44244.88902498592,22.633872053311183,0.1,ps1__g,inf,0.0
64,44244.88902498592,21.414190958702267,0.1,ps1__z,inf,0.0
65,44244.88902498592,24.349998944208792,0.1,ps1__i,inf,0.0
66,44244.989024985916,22.71770757248518,0.1,ps1__g,inf,0.0
67,44244.989024985916,24.853045270906527,0.1,sdssu,inf,0.0
68,44244.989024985916,24.179343789029954,0.1,ps1__i,inf,0.0
69,44244.989024985916,23.836759318000617,0.1,2massh,inf,0.0
70,44244.989024985916,21.317461085759927,0.1,ps1__r,inf,0.0
71,44244.989024985916,21.255002475117827,0.1,ps1__z,inf,0.0
72,44245.08902498592,24.118931037844938,0.1,ps1__i,inf,0.0
73,44245.08902498592,21.455416630003395,0.1,ps1__z,inf,0.0
74,44245.08902498592,22.958844849676755,0.1,ps1__g,inf,0.0
75,44245.08902498592,25.214967137513643,0.1,sdssu,inf,0.0
76,44245.08902498592,21.40869146529391,0.1,ps1__r,inf,0.0
77,44245.08902498592,23.860432383540083,0.1,2massh,inf,0.0
78,44245.18902498592,21.49628916557379,0.1,ps1__z,inf,0.0
79,44245.18902498592,24.39197385247603,0.1,ps1__i,inf,0.0
80,44245.18902498592,23.425622461660407,0.1,2massh,inf,0.0
81,44245.18902498592,25.249035143269126,0.1,sdssu,inf,0.0
82,44245.18902498592,21.472332476728717,0.1,ps1__r,inf,0.0
83,44245.18902498592,22.918615123882237,0.1,ps1__g,inf,0.0
84,44245.28902498592,23.64433745700253,0.1,2massh,inf,0.0
85,44245.28902498592,22.118879793776284,0.1,ps1__z,inf,0.0
86,44245.28902498592,25.534737450944604,0.1,sdssu,inf,0.0
87,44245.28902498592,21.590801857011343,0.1,ps1__r,inf,0.0
88,44245.28902498592,23.221043545399162,0.1,ps1__g,inf,0.0
89,44245.28902498592,24.317465137303902,0.1,ps1__i,inf,0.0
90,44245.38902498592,22.17457845825137,0.1,ps1__z,inf,0.0
91,44245.38902498592,25.50023524025923,0.1,sdssu,inf,0.0
92,44245.38902498592,21.954166517766524,0.1,ps1__r,inf,0.0
93,44245.38902498592,23.512109932568038,0.1,2massh,inf,0.0
94,44245.38902498592,24.24803692403345,0.1,ps1__i,inf,0.0
95,44245.38902498592,23.65616307627147,0.1,ps1__g,inf,0.0
96,44245.489024985916,22.072350239400432,0.1,ps1__r,inf,0.0
97,44245.489024985916,22.416386503524745,0.1,ps1__z,inf,0.0
98,44245.489024985916,24.537490606601292,0.1,ps1__i,inf,0.0
99,44245.489024985916,23.448250736433312,0.1,2massh,inf,0.0
100,44245.489024985916,23.90851135417453,0.1,ps1__g,inf,0.0
101,44245.489024985916,25.93314467189749,0.1,sdssu,inf,0.0
102,44245.58902498592,23.485016770539033,0.1,2massh,inf,0.0
103,44245.58902498592,22.688137395398982,0.1,ps1__z,inf,0.0
104,44245.58902498592,24.46551157338012,0.1,ps1__i,inf,0.0
105,44245.58902498592,22.409298262955605,0.1,ps1__r,inf,0.0
106,44245.58902498592,24.321950750312098,0.1,ps1__g,inf,0.0
107,44245.58902498592,26.267613915863276,0.1,sdssu,inf,0.0
108,44245.68902498592,22.643660648057548,0.1,ps1__r,inf,0.0
109,44245.68902498592,24.46888066728982,0.1,ps1__g,inf,0.0
110,44245.68902498592,22.858901087137404,0.1,ps1__z,inf,0.0
111,44245.68902498592,26.435117891194693,0.1,sdssu,inf,0.0
112,44245.68902498592,23.53194268879902,0.1,2massh,inf,0.0
113,44245.68902498592,24.63874824357489,0.1,ps1__i,inf,0.0
114,44245.78902498592,24.586489026213325,0.1,ps1__i,inf,0.0
115,44245.78902498592,24.6679935904436,0.1,ps1__g,inf,0.0
116,44245.78902498592,26.75892380956619,0.1,sdssu,inf,0.0
117,44245.78902498592,23.00595911066798,0.1,ps1__z,inf,0.0
118,44245.78902498592,22.917158274817066,0.1,ps1__r,inf,0.0
119,44245.78902498592,23.656058547128563,0.1,2massh,inf,0.0
120,44245.88902498592,25.198232651653328,0.1,ps1__g,inf,0.0
121,44245.88902498592,23.347475473995186,0.1,ps1__r,inf,0.0
122,44245.88902498592,24.85121941535221,0.1,ps1__i,inf,0.0
123,44245.88902498592,23.71668656752038,0.1,2massh,inf,0.0
124,44245.88902498592,23.072531510666792,0.1,ps1__z,inf,0.0
