

    0.210957037162087420E-01    0.855407964126368192E+01   -0.118326184649510324E+01    0.100830960772770029E+01   -0.232963280858833688E+01   -0.689894019367089051E+00    0.122656796262765294E+00    0.119173713682708279E+00    0.328666394457519773E+00    0.288926833057819299E+00    0.335248811291558535E+00    0.726916259421114432E+02
    0.204705230133625515E-01    0.854757988423641812E+01   -0.655435619383076151E+00    0.104677610701594070E+01   -0.179881721822201079E+01   -0.837610912053873946E+00    0.121576034317548293E+00    0.103552932929684455E+00    0.334393665277258778E+00    0.280247140063863587E+00    0.308597134135121520E+00    0.673924657953553492E+02
    0.203597663292514365E-01    0.849176368741009213E+01   -0.557276103616622720E+00    0.879493791330603680E+00   -0.214755001024710968E+01   -0.821126350032536312E+00    0.133199884159320187E+00    0.120071835049105735E+00    0.331134179352609970E+00    0.278387864952707065E+00    0.324259655782416611E+00    0.634241777916119673E+02
    0.486970384035940312E-01    0.674727832974157593E+01   -0.651378987270252452E+00    0.100632586779038591E+01   -0.201811681710526303E+01   -0.836995195322587815E+00    0.123088044661415041E+00    0.116643600453637517E+00    0.326071853964593261E+00    0.283402748016686523E+00    0.308365224533660609E+00    0.622334053717091535E+02
    0.227978178405866538E-01    0.826518511481687668E+01   -0.533284702981571712E+00    0.104953433241161953E+01   -0.235439795585972522E+01   -0.729873103951513613E+00    0.133655048337585375E+00    0.107270738755629369E+00    0.317230461571425815E+00    0.283173933644447928E+00    0.324227884423911539E+00    0.805600414748114275E+02
    0.324132718884854315E-01    0.756137882986010901E+01   -0.571560050788590956E+00    0.903923327367264329E+00   -0.198394090312724813E+01   -0.801646051401188053E+00    0.125324501966909085E+00    0.130476833340857828E+00    0.330061646351852589E+00    0.278672998546198647E+00    0.324018958734274554E+00    0.672742859667178550E+02
    0.541236650468986391E-01    0.653597171656861420E+01   -0.137224833042980876E+01    0.897949969095818812E+00   -0.246785765636129106E+01   -0.755526986923584332E+00    0.120095409272797035E+00    0.104461893037483822E+00    0.336416035155874038E+00    0.284768279167856964E+00    0.319038995183656859E+00    0.645104178601551439E+02
    0.229072532201292853E-01    0.825560757025676928E+01   -0.560646727095043040E+00    0.104724102233391414E+01   -0.185303601492351833E+01   -0.808939252802872932E+00    0.125376422359144923E+00    0.125463806847297493E+00    0.318005525225580232E+00    0.279766376926814719E+00    0.324126660164979152E+00    0.659770088938539345E+02
    0.353411386314795017E-01    0.738841938865926018E+01   -0.875168979668456970E+00    0.868730616648237586E+00   -0.226202091321011789E+01   -0.774349369754368855E+00    0.127509743681055693E+00    0.119224934673001423E+00    0.335477339826091292E+00    0.282913384357163789E+00    0.319888138529489385E+00    0.678059560229816896E+02
    0.295579401948476532E-01    0.774580993713435895E+01   -0.557625176876288542E+00    0.805464069711997910E+00   -0.281155716267120281E+01   -0.731996892698039581E+00    0.145399337492424341E+00    0.123150681630807265E+00    0.335404590137180603E+00    0.300926176165493997E+00    0.303390092755177643E+00    0.688205275760186908E+02
    0.215983556004574126E-01    0.837328039571719529E+01   -0.129948974988796273E+01    0.816748270933854825E+00   -0.221532174646546931E+01   -0.655372202864000553E+00    0.120533051626811952E+00    0.127172289505902147E+00    0.349733991083897966E+00    0.289905345569572648E+00    0.332253443371405610E+00    0.657530400280331833E+02
    0.271926063064350278E-01    0.791262454132250692E+01   -0.919034481017459548E+00    0.968738831059930861E+00   -0.213825762330896074E+01   -0.698292482623622757E+00    0.127999575332528204E+00    0.133332265083449697E+00    0.331772341015748040E+00    0.297332251863046459E+00    0.314221392618128259E+00    0.700455387716007181E+02
    0.275965444753056635E-01    0.788313363065486783E+01   -0.603137481850854584E+00    0.104061056690054410E+01   -0.226979381707082783E+01   -0.647252292918600869E+00    0.135583050203732264E+00    0.126707331838376236E+00    0.345870340174548319E+00    0.305870347774273132E+00    0.310629126640585340E+00    0.763981445905173899E+02
    0.384553777554512560E-01    0.721951766053958899E+01   -0.961087305955323323E+00    0.906453254058978586E+00   -0.254998518589633250E+01   -0.668308389884287202E+00    0.135079560977561575E+00    0.119560266332546170E+00    0.332023922305025532E+00    0.288758665020033334E+00    0.311112289060901992E+00    0.733869805254392844E+02
    0.281348912190571773E-01    0.784449378711325718E+01   -0.119711100509716761E+01    0.853263021172829372E+00   -0.250331916314901015E+01   -0.696221802172802384E+00    0.134654606296806451E+00    0.133023813538846569E+00    0.345692326292359908E+00    0.282309118878934728E+00    0.309893889686452761E+00    0.637663728786897721E+02
    0.294927087333073899E-01    0.775022861765748772E+01   -0.923732779977800789E+00    0.849575983156647063E+00   -0.292001104032937775E+01   -0.638539887890370306E+00    0.144137935542253626E+00    0.128644258444934767E+00    0.325397097345767883E+00    0.298805488582231937E+00    0.309186043622069473E+00    0.744269622993320894E+02
    0.225177301976948775E-01    0.828990874472271777E+01   -0.110941261207357744E+01    0.930069695055889989E+00   -0.309856362275198371E+01   -0.689694738382931494E+00    0.135630972561591429E+00    0.140992348126125822E+00    0.348127129448732531E+00    0.303062550684457310E+00    0.328341681236937855E+00    0.690955002191188896E+02
    0.302996822521897080E-01    0.769624030861666597E+01   -0.116516657526668688E+01    0.970097336081493400E+00   -0.286919352058714860E+01   -0.684539197138817279E+00    0.137126377180940784E+00    0.138447735293354662E+00    0.340890638116563560E+00    0.311841384042767678E+00    0.301738968826234966E+00    0.717184016046494435E+02
    0.403613406612082573E-01    0.712276993507296652E+01   -0.103092417937956959E+01    0.794221555940208379E+00   -0.239946696943550197E+01   -0.637733959107928516E+00    0.126042953431552668E+00    0.126166405603044124E+00    0.348545519671017712E+00    0.284189511830001351E+00    0.322434524843187520E+00    0.682392565433880378E+02
    0.242601192637860591E-01    0.814084712094281926E+01   -0.105900568780764814E+01    0.923625666193513273E+00   -0.281133792419613471E+01   -0.639147448603740731E+00    0.139751662493285689E+00    0.145602397267974748E+00    0.314719719693095867E+00    0.298880644792494432E+00    0.308005750611992701E+00    0.726834379974876583E+02
    0.584050094485044496E-01    0.638371143131800522E+01   -0.109391581657421444E+01    0.857580793282055387E+00   -0.327851934903170061E+01   -0.621238211303352994E+00    0.141835215627347050E+00    0.149090605095640538E+00    0.344667522684483418E+00    0.305095070306716731E+00    0.313799287232925994E+00    0.732685901491731215E+02
