luminosity_distance KNphi KNtheta timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
310.1151436852793 33.654928427128596 23.84321901134871 -1.145611429840613 -1.3502081319992207 -2.7339016491918104 0.0 -308.55907791185274 -17.111347423968603
321.92028754994817 30.983529277686927 37.06526642005911 -1.1356049748996737 -1.1512119435184585 -2.8086961180058108 0.0 -307.19993450154925 -17.111347423968603
310.71538110932573 45.8128848166392 25.99395595832696 -1.2172540717352849 -1.1849760169848316 -2.780261274446361 0.0 -306.8052104666225 -17.111347423968603
289.83038525218063 27.610166120681093 71.73258528707746 -1.2537678084739086 -1.183635607947335 -2.8388653117966642 0.0 -306.1902082530882 -17.111347423968603
273.6527518741366 34.138718172678395 82.47894751941234 -1.1260244379859359 -1.2754036710554837 -2.7554473999124904 0.0 -306.1643085622627 -17.111347423968603
295.0583158875036 25.36467804248343 62.866316349249225 -1.296911774568195 -1.156463974863794 -2.722316979287572 0.0 -306.093200931311 -17.111347423968603
323.51363815638746 40.11479695098536 22.2279577057094 -1.1322380968963337 -1.1888394861107907 -2.7107075816146464 0.0 -306.07280444424356 -17.111347423968603
286.0279632043102 22.857639911559062 53.457358348470414 -1.244465463416442 -1.3625122057337675 -2.7433655414822207 0.0 -305.567463448061 -17.111347423968603
324.75152400833025 33.21002571703554 29.777655888883537 -1.2363580534920424 -1.0941015386892365 -2.6855125203701222 0.0 -305.41900347948643 -17.111347423968603
311.9132189520696 49.23467214214519 12.481164722021363 -1.1781813052717152 -1.2329298908797448 -2.7397787018893647 0.0 -305.3021235416205 -17.111347423968603
324.3401792462536 31.94670625788401 49.79403658091686 -1.1914264304400513 -1.044561403449271 -2.7119882903959267 0.0 -305.2027730012955 -17.111347423968603
286.131655928135 31.797643395711315 65.78163406448171 -1.1342038838359452 -1.234654545329925 -2.7069880173300502 0.0 -305.18698482128946 -17.111347423968603
322.7354996590117 37.553229734916656 31.885579577491622 -1.2504297820493804 -1.070127645561699 -2.743793837422256 0.0 -305.065461427062 -17.111347423968603
296.3466279295343 38.68555658316336 32.96066001034485 -1.1560387009425408 -1.245254042963524 -2.7702840345059423 0.0 -305.0218167806026 -17.111347423968603
316.64170595795986 24.850059415582443 46.114084242815835 -1.1812314652025186 -1.1914593401665097 -2.770761663455132 0.0 -304.97505876330973 -17.111347423968603
275.128629368313 23.22747474252024 80.15448800365171 -1.104878868155935 -1.4407815378125928 -2.7532010646728455 0.0 -304.97066517909315 -17.111347423968603
297.1739069157178 25.873836469056588 65.10195905395119 -1.1140606549927947 -1.2954558690962075 -2.817466409089859 0.0 -304.8646043233465 -17.111347423968603
276.17593529523555 28.143082354058723 88.42807317039299 -1.104612296023494 -1.3622651115704103 -2.7262249659772095 0.0 -304.8420968830038 -17.111347423968603
276.69004467885696 26.203921005400936 75.26189626626301 -1.1811843393226833 -1.3861282240768937 -2.783187986497241 0.0 -304.8113994620812 -17.111347423968603
319.8909419686795 28.081641777634445 46.5942291003256 -1.2104154799538835 -1.08701176433412 -2.8122828717173896 0.0 -304.80424452034674 -17.111347423968603
315.97688642126155 46.55683391198686 22.41524280622427 -1.1998300527349528 -1.1533747734368378 -2.7050038529399245 0.0 -304.746054124012 -17.111347423968603
280.5397295153812 30.977607743608868 65.40988145009301 -1.205509336253626 -1.1945379607948947 -2.7489983944275416 0.0 -304.7000843042823 -17.111347423968603
319.71030257031 25.596677940778047 63.28484253507877 -1.2035258463779368 -1.0492568151880277 -2.799177285865387 0.0 -304.69393339629033 -17.111347423968603
293.33743386089935 28.825456444818094 83.58311985161005 -1.113483295366936 -1.1540430257271808 -2.651356603848968 0.0 -304.66125706296765 -17.111347423968603
312.83445079447563 45.58407985563092 28.777112087639 -1.2058635129008746 -1.074805670261465 -2.763126412142058 0.0 -304.5887883458907 -17.111347423968603
296.6449150997819 39.60833427154856 25.771026617392767 -1.2075513925335182 -1.358101460322177 -2.8037183482522603 0.0 -304.53777560276586 -17.111347423968603
320.39234611517105 36.604814524338856 30.87341002495983 -1.2529979414482542 -1.098335832607808 -2.7223141021810773 0.0 -304.5215445028439 -17.111347423968603
295.78137247740125 17.494879562397422 79.07420760692712 -1.168698237784573 -1.2676228597571788 -2.7208856925692992 0.0 -304.4820753300436 -17.111347423968603
322.2279959077835 23.43370487877931 54.981412337039494 -1.210433879623702 -1.0757583474033066 -2.7411430857366517 0.0 -304.46115203901377 -17.111347423968603
297.54161571849926 21.773688882066644 76.15000640655451 -1.1647910125687835 -1.210258699861701 -2.633022696691192 0.0 -304.42719507118574 -17.111347423968603
312.2485866139334 37.48868274528203 28.08170657439172 -1.131156299717854 -1.2530118669447796 -2.76758961042894 0.0 -304.39509715592385 -17.111347423968603
291.04023489481557 21.977751336739328 60.713999870369435 -1.2204886890316433 -1.2719276029731397 -2.6793455549311194 0.0 -304.36554297578914 -17.111347423968603
296.00177166429216 33.94576003374766 43.94862784025705 -1.225203833776321 -1.2171078621437685 -2.7038274757609644 0.0 -304.30434531302194 -17.111347423968603
310.0917343438857 40.89952261102822 38.38441193504445 -1.1937921769483144 -1.0455481118407715 -2.747352691512131 0.0 -304.2885045314393 -17.111347423968603
312.46920381425184 43.09092251158461 32.19276307479345 -1.1719243715699892 -1.1138336305131702 -2.8291618020563103 0.0 -304.2856020404341 -17.111347423968603
295.94332139389877 25.374069269823867 52.62893780498748 -1.1414642932842989 -1.3309467007273892 -2.8075436497154795 0.0 -304.2693775496088 -17.111347423968603
276.0922464488244 29.761211214484504 69.34268586678125 -1.1363319609626144 -1.2901007567153857 -2.7578496445274734 0.0 -304.23583820187525 -17.111347423968603
288.2230969415527 25.18258761605857 54.09720378431384 -1.2412429846316937 -1.2526937551014703 -2.7635545327337634 0.0 -304.2309857591576 -17.111347423968603
276.39658716302256 23.710866711323874 63.26601690731675 -1.2038399794769736 -1.4067853824747674 -2.808647867986841 0.0 -304.2134055594017 -17.111347423968603
304.0364432562627 31.412465150792812 56.72554838797838 -1.1695492051033023 -1.0823324821806346 -2.6622200572768095 0.0 -304.1428792078903 -17.111347423968603
325.0012012189181 39.85565281798226 32.00036012579883 -1.1742120426131544 -1.0503771474745034 -2.7729590114485045 0.0 -304.11876966661293 -17.111347423968603
274.5041546817537 27.813878993343025 64.00694980058255 -1.165159626304983 -1.334683309702778 -2.7572939911475225 0.0 -304.0835150616984 -17.111347423968603
307.31065665907687 32.4929976719982 70.7392055330665 -1.1414035927999808 -1.1168716919463062 -2.815276620633034 0.0 -304.0004203272472 -17.111347423968603
295.9007188421519 20.583801438722425 61.43474702814476 -1.1666957164471596 -1.3214343036209533 -2.7572647654135105 0.0 -303.9363235115202 -17.111347423968603
309.96208539271845 42.45183546103142 35.69609795724822 -1.2213281715060547 -1.0600923841545817 -2.7119489686278557 0.0 -303.9271339714902 -17.111347423968603
316.150645908002 33.19338720097976 40.31347777140998 -1.2303166773388674 -1.0747063622973583 -2.664863864664483 0.0 -303.91968660934015 -17.111347423968603
317.43474473019234 39.99000436032833 20.545038407794472 -1.1693328086249963 -1.240300545277885 -2.7338048153239614 0.0 -303.8897352890902 -17.111347423968603
288.80831565063414 24.310029875286993 84.09041052528025 -1.258034045956669 -1.2094587441143818 -2.738044804706229 0.0 -303.8753944117702 -17.111347423968603
295.8975281614199 19.8796121620076 78.34855970700713 -1.140912857709408 -1.2620481091996942 -2.6806768646724084 0.0 -303.86004330298067 -17.111347423968603
318.36011858578416 35.74089979018173 31.15338754036621 -1.1764836746275475 -1.1876687419504042 -2.7936114007399873 0.0 -303.79519486173535 -17.111347423968603
296.6420498770656 41.80376173255656 51.328905212977645 -1.1444263538226025 -1.1305260484416553 -2.802597512231678 0.0 -303.7950337971556 -17.111347423968603
291.87727304094653 23.929399660899385 69.62487809675682 -1.2449669583907952 -1.2148018567163736 -2.6823451952183905 0.0 -303.7833339385884 -17.111347423968603
